pt_graph LE_MET_level6
11001 28
10999 28
10975 28
10983 28
11021 28
11023 28
11028 28
11019 28
11014 28
10985 28
10964 28
10986 28
10968 28
10988 28
11008 28
10994 28
11056 28
11060 28
11068 28
11075 28
11122 28
10930 28
10959 28
10993 28
11037 28
11039 28
11045 28
11051 28
11053 28
11018 28
12086 28
11242 28
11204 28
11220 28
10927 28
10906 28
10894 28
10881 28
10907 28
10889 28
10867 28
10878 28
10868 28
10901 28
10929 28
10984 28
10989 28
10963 28
11193 28
9025 28
8936 28
8818 28
8728 28
8655 28
8513 28
8437 28
8388 28
8389 28
8457 28
8485 28
8434 28
8525 28
8510 28
8449 28
8379 28
8458 28
8505 28
8612 28
8566 28
8490 28
8411 28
8515 28
8623 28
8713 28
8801 28
8881 28
8743 28
8620 28
8534 28
8512 28
8560 28
8581 28
8611 28
8532 28
8470 28
8499 28
9012 28
9184 28
9394 28
9572 28
