pt_graph LE_MET_level6
5687 9
5597 9
5676 9
5662 9
5757 9
5787 9
5834 9
5953 9
5933 9
5877 9
5769 9
6174 9
6173 9
6100 9
6125 9
6270 9
6740 9
6664 9
6343 9
6238 9
6208 9
6120 9
6165 9
6106 9
6197 9
5563 9
6152 9
6170 9
5625 9
5669 9
5605 9
5661 9
5723 9
5538 9
5781 9
5608 9
5434 9
5259 9
5452 9
5446 9
5650 9
5731 9
5591 9
5963 9
5821 9
5737 9
5711 9
5782 9
5813 9
5656 9
5533 9
5647 9
5509 9
5570 9
5905 9
5414 9
5394 9
5438 9
4819 9
5387 9
5404 9
5389 9
5261 9
5336 9
5473 9
5982 9
6069 9
6310 9
6371 9
6220 9
6372 9
6533 9
6665 9
6076 9
6283 9
6362 9
6180 9
6113 9
5924 9
5842 9
5114 9
5301 9
4635 9
4742 9
5174 9
5110 9
5372 9
5522 9
5566 9
6258 9
6350 9
6042 9
6794 9
6846 9
6761 9
6822 9
6756 9
6734 9
