VE_REF pt_graph
DEN98 6689
DEN98 1498
DEN101 441
DEN101 517
DEN101 481
DEN102 1954
DEN102 7010
DEN102 6121
DEN103 1953
DEN103 6689
DEN104 670
DEN104 1147
DEN104 449
DEN104 512
DEN104 445
DEN104 448
DEN104 601
DEN105 445
DEN105 1008
DEN105 893
DEN105 767
DEN105 635
DEN106 10602
DEN106 10656
DEN106 9885
DEN106 10610
DEN106 3979
DEN107 10875
DEN107 10656
DEN107 1754
DEN107 6689
DEN108 1754
DEN108 803
DEN109 1086
DEN109 1048
DEN109 2275
DEN109 6689
DEN110 441
DEN111 445
DEN111 1754
DEN111 7171
DEN111 10875
DEN111 9018
DEN111 10449
DEN112 6689
DEN112 4681
DEN113 6689
DEN114 517
DEN114 445
DEN114 449
DEN115 6689
DEN115 4681
DEN115 5703
DEN115 1754
DEN115 803
DEN115 1498
DEN116 1754
DEN116 1498
DEN116 803
DEN117 441
DEN117 445
DEN118 441
DEN118 443
DEN118 513
DEN119 441
DEN119 513
DEN119 362
DEN119 445
DEN119 803
DEN119 1754
DEN120 449
DEN120 1009
DEN120 1008
DEN120 670
DEN120 700
DEN120 686
DEN120 893
DEN121 10656
DEN121 10911
DEN121 10825
DEN121 10602
DEN121 9885
DEN121 10610
DEN121 10449
DEN121 11646
DEN122 847
DEN122 806
DEN122 1008
DEN123 6689
DEN123 6851
DEN123 7010
DEN123 7171
DEN123 6121
DEN123 3610
DEN124 441
DEN125 441
DEN125 445
DEN125 188
DEN126 441
DEN126 513
DEN127 10875
DEN127 7171
DEN127 1498
DEN127 1754
DEN127 441
DEN128 7010
DEN128 10449
DEN129 803
DEN129 1754
DEN129 517
DEN130 1754
DEN130 1498
DEN130 1009
DEN130 449
DEN130 445
DEN130 441
DEN130 517
DEN130 803
DEN131 803
DEN131 8707
DEN131 266
DEN131 8755
DEN131 597
DEN131 1007
DEN131 582
DEN131 565
DEN131 544
DEN132 441
DEN132 443
DEN132 481
DEN132 513
DEN133 441
DEN134 441
DEN134 513
DEN134 362
DEN134 445
DEN134 803
DEN135 803
DEN135 517
DEN136 441
DEN136 443
GER0 8886
GER0 10449
GER0 8755
GER0 10875
GER1 544
GER1 517
GER1 445
GER2 546
GER2 362
GER3 8755
GER3 10875
GER3 10449
GER3 11258
GER3 11646
GER3 10911
GER3 517
GER4 805
GER4 2952
GER4 685
GER4 892
GER4 5881
GER5 9017
GER5 10450
GER5 10449
GER5 8851
GER5 8755
GER5 8886
GER5 10875
GER5 8906
GER6 8138
GER6 7576
GER6 6290
GER7 8755
GER8 8886
GER8 10875
GER8 9017
GER8 10449
GER8 8755
GER8 8906
GER9 8755
GER10 11034
GER10 8755
GER10 10875
GER10 10449
GER11 8138
GER11 8886
GER11 8851
GER12 8755
GER12 10875
GER12 10449
GER13 10875
GER13 10911
GER13 8755
GER13 10449
GER14 8755
GER14 10875
GER14 10449
GER14 8852
GER15 805
GER15 785
GER15 892
GER15 2952
GER15 8755
GER15 10449
GER15 825
GER16 2952
GER16 785
GER16 805
GER16 8755
GER16 10449
GER16 10450
GER17 805
GER17 2952
GER17 3728
GER17 785
GER17 825
GER17 1954
GER17 4222
GER17 892
GER19 715
GER19 10449
GER20 10449
GER20 715
GER20 2952
GER20 805
GER21 805
GER21 2952
GER21 3728
GER21 785
GER21 715
GER22 10875
GER22 11034
GER22 8755
GER22 10449
GER22 11258
GER22 10911
GER23 1007
GER23 715
GER23 1047
GER23 10449
GER24 8755
GER24 10449
GER25 3728
GER25 2952
GER25 4222
GER26 10875
GER26 10911
GER26 8755
GER26 544
GER26 546
GER26 565
GER26 582
GER26 597
GER26 1007
GER26 10450
GER26 10449
GER27 2952
GER27 1007
GER27 517
GER29 3728
GER29 2952
GER29 10449
GER30 3728
GER30 2952
GER30 10449
GER31 3728
GER31 2952
GER32 10449
GER32 3728
GER32 7248
GER32 8224
GER32 7010
GER32 8755
GER32 2952
GER33 3728
GER33 7010
GER33 4222
GER33 10449
GER33 10450
GER34 3728
GER34 7248
GER34 8224
GER34 7010
GER34 10450
GER34 10449
GER34 8755
GER34 2952
GER35 805
GER35 2401
GER37 2160
GER38 514
GER38 484
GER38 508
GER39 2952
GER39 1007
GER39 582
GER39 481
GER39 546
GER39 267
GER39 247
GER40 546
GER41 546
GER41 445
GER41 481
GER42 805
GER42 892
GER42 2952
GER43 546
GER43 362
GER43 543
GER44 546
GER44 475
GER46 546
GER47 546
GER47 544
GER47 516
GER48 539
GER48 510
GER48 540
GER48 542
GER48 532
GER48 546
GER48 563
GER48 547
GER49 546
GER49 362
GER49 544
GER49 543
SWN0 11702
SWN0 11313
SWN11 6607
SWN22 517
SWN33 10912
SWN33 10874
SWN44 3612
SWN46 9885
SWN46 5880
SWN47 9885
SWN47 10655
SWN48 9885
SWN48 6607
SWN49 9885
SWN3 4570
SWN3 1755
SWN3 169
SWN4 9885
SWN5 517
SWN6 9885
SWN6 10506
SWN9 9754
SWN10 10912
SWN13 9885
SWN14 9885
SWN15 9885
SWN16 9885
SWN16 8268
SWN17 10912
SWN18 9885
SWN20 517
SWN21 6773
SWN21 6289
SWN23 9885
SWN24 9754
SWN25 517
SWN26 10912
SWN27 6607
SWN28 9885
SWN28 10912
SWN28 10655
SWN28 9018
SWN29 10912
SWN29 3488
SWN29 9885
SWN30 9885
SWN30 10933
SWN30 10912
SWN31 10937
SWN31 9885
SWN32 9885
SWN32 10912
SWN34 3611
SWN34 6607
SWN35 9754
SWN36 7246
SWN36 7727
SWN37 9885
SWN37 10912
SWN38 6773
SWN39 9885
SWN40 9885
SWN40 6607
SWN40 10912
SWN42 5880
SWN45 2814
SWN45 9885
SWN45 10912
