VE_REF freq
DEN5 0.018
DEN5 0.0726
DEN5 0.081
DEN5 0.027
DEN5 0.036
DEN5 0.036
DEN5 0.009
DEN5 0.009
DEN5 0.009
DEN5 0.009
DEN5 0.009
DEN5 0.018
DEN5 0.045
DEN5 0.036
DEN5 0.027
DEN5 0.009
DEN5 0.009
DEN5 0.009
DEN5 0.009
DEN5 0.009
DEN5 0.009
DEN7 0.7501
DEN7 0.2352
DEN7 0.0073
DEN7 0.0073
DEN8 0.0094
DEN8 0.0094
DEN8 0.0094
DEN8 0.0094
DEN8 0.0189
DEN8 0.0094
DEN8 0.0377
DEN8 0.0471
DEN8 0.0094
DEN8 0.0094
DEN8 0.0097
DEN8 0.0094
DEN8 0.0283
DEN8 0.1606
DEN8 0.0754
DEN8 0.066
DEN8 0.066
DEN8 0.0094
DEN8 0.0189
DEN8 0.0377
DEN8 0.0094
DEN8 0.0094
DEN8 0.0094
DEN8 0.0189
DEN8 0.0094
DEN8 0.0189
DEN8 0.0094
DEN8 0.0189
DEN8 0.0189
DEN8 0.0189
DEN8 0.0094
DEN8 0.0189
DEN8 0.0094
DEN8 0.0189
DEN8 0.0189
DEN8 0.0094
DEN8 0.0189
DEN8 0.0094
DEN8 0.0094
DEN8 0.0094
DEN8 0.0094
DEN8 0.0189
DEN8 0.0094
DEN8 0.0094
DEN8 0.0094
DEN8 0.0094
DEN8 0.0094
DEN11 0.2401
DEN11 0.115
DEN11 0.0616
DEN11 0.0076
DEN11 0.0076
DEN11 0.0079
DEN11 0.0076
DEN11 0.0076
DEN11 0.0461
DEN11 0.0076
DEN11 0.0079
DEN11 0.0079
DEN11 0.0076
DEN11 0.0228
DEN11 0.0079
DEN11 0.0076
DEN11 0.0152
DEN11 0.0079
DEN11 0.0076
DEN11 0.0079
DEN11 0.0155
DEN11 0.0076
DEN11 0.0076
DEN11 0.0076
DEN11 0.0155
DEN11 0.0157
DEN11 0.0076
DEN11 0.0076
DEN11 0.0076
DEN11 0.0076
DEN11 0.0079
DEN11 0.023
DEN11 0.0076
DEN11 0.0152
DEN11 0.0079
DEN11 0.0076
DEN11 0.0076
DEN11 0.0613
DEN11 0.0919
DEN11 0.0309
DEN11 0.0155
DEN11 0.0152
DEN12 0.0141
DEN12 0.0035
DEN12 0.0177
DEN12 0.0071
DEN12 0.0072
DEN12 0.0035
DEN12 0.0071
DEN12 0.0071
DEN12 0.0178
DEN12 0.0106
DEN12 0.0106
DEN12 0.0107
DEN12 0.0035
DEN12 0.0141
DEN12 0.0106
DEN12 0.0141
DEN12 0.0035
DEN12 0.0107
DEN12 0.0141
DEN12 0.0177
DEN12 0.0177
DEN12 0.0071
DEN12 0.0035
DEN12 0.0035
DEN12 0.0035
DEN12 0.0071
DEN12 0.0035
DEN12 0.0035
DEN12 0.0035
DEN12 0.0071
DEN12 0.0071
DEN12 0.0035
DEN12 0.0071
DEN12 0.0071
DEN12 0.0071
DEN12 0.0071
DEN12 0.0035
DEN12 0.0071
DEN12 0.0035
DEN12 0.0035
DEN12 0.0035
DEN12 0.0035
DEN12 0.0035
DEN12 0.0071
DEN12 0.0035
DEN12 0.0035
DEN12 0.0035
DEN12 0.0035
DEN12 0.0035
DEN12 0.0035
DEN12 0.0035
DEN12 0.0071
DEN12 0.0071
DEN12 0.0071
DEN12 0.0213
DEN12 0.0035
DEN12 0.0177
DEN12 0.0425
DEN12 0.053
DEN12 0.0071
DEN12 0.0071
DEN12 0.0212
DEN12 0.0071
DEN12 0.0106
DEN12 0.0177
DEN12 0.0107
DEN12 0.0035
DEN12 0.0106
DEN12 0.0035
DEN12 0.0035
DEN12 0.0035
DEN12 0.0071
DEN12 0.0071
DEN12 0.0106
DEN12 0.0035
DEN12 0.0035
DEN12 0.0035
DEN12 0.0035
DEN12 0.0035
DEN12 0.0035
DEN12 0.0035
DEN12 0.0071
DEN12 0.0035
DEN12 0.0071
DEN12 0.0035
DEN12 0.0035
DEN12 0.0035
DEN12 0.0035
DEN12 0.0071
DEN12 0.0035
DEN12 0.0035
DEN12 0.0035
DEN12 0.0106
DEN12 0.0106
DEN12 0.0071
DEN12 0.0035
DEN12 0.0035
DEN12 0.0035
DEN12 0.0035
DEN12 0.0035
DEN12 0.0071
DEN12 0.0106
DEN12 0.0177
DEN12 0.0035
DEN12 0.0106
DEN12 0.0106
DEN12 0.0106
DEN12 0.0071
DEN12 0.0071
DEN12 0.0071
DEN12 0.0071
DEN12 0.0035
DEN12 0.0035
DEN12 0.0036
DEN12 0.0035
DEN12 0.0035
DEN12 0.0071
DEN12 0.0071
DEN12 0.0106
DEN12 0.0035
DEN12 0.0035
DEN12 0.0035
DEN12 0.0035
DEN12 0.0035
DEN12 0.0035
DEN12 0.0071
DEN12 0.0071
DEN12 0.0035
DEN12 0.0035
DEN12 0.0035
DEN12 0.0067
DEN12 0.0035
DEN12 0.0035
DEN12 0.0071
DEN12 0.0035
DEN12 0.0071
DEN12 0.0035
DEN12 0.0035
DEN13 0.0081
DEN13 0.0285
DEN13 0.0163
DEN13 0.0041
DEN13 0.0285
DEN13 0.0122
DEN13 0.0244
DEN13 0.0325
DEN13 0.0285
DEN13 0.0041
DEN13 0.0041
DEN13 0.0041
DEN13 0.0081
DEN13 0.0081
DEN13 0.0041
DEN13 0.0205
DEN13 0.0244
DEN13 0.0406
DEN13 0.0041
DEN13 0.0163
DEN13 0.0285
DEN13 0.0325
DEN13 0.0122
DEN13 0.0366
DEN13 0.0366
DEN13 0.0081
DEN13 0.0122
DEN13 0.0244
DEN13 0.0081
DEN13 0.0122
DEN13 0.0041
DEN13 0.0041
DEN13 0.0041
DEN13 0.0081
DEN13 0.0122
DEN13 0.0203
DEN13 0.0081
DEN13 0.0163
DEN13 0.0081
DEN13 0.0081
DEN13 0.0041
DEN13 0.0081
DEN13 0.0163
DEN13 0.0122
DEN13 0.0285
DEN13 0.0081
DEN13 0.0122
DEN13 0.0122
DEN13 0.0163
DEN13 0.0041
DEN13 0.0122
DEN13 0.0041
DEN13 0.0325
DEN13 0.0081
DEN13 0.0081
DEN13 0.0041
DEN13 0.0081
DEN13 0.0122
DEN13 0.0122
DEN13 0.0081
DEN13 0.0081
DEN13 0.0041
DEN13 0.0203
DEN13 0.0081
DEN13 0.0081
DEN13 0.0081
DEN13 0.0041
DEN13 0.0041
DEN13 0.0041
DEN13 0.0081
DEN13 0.0041
DEN13 0.0041
DEN13 0.0081
DEN13 0.0041
DEN13 0.0041
DEN13 0.0081
DEN13 0.0041
DEN13 0.0041
DEN13 0.0081
DEN13 0.0041
DEN13 0.0041
DEN13 0.0041
DEN13 0.0041
DEN15 0.0033
DEN15 0.0033
DEN15 0.0033
DEN15 0.0033
DEN15 0.0033
DEN15 0.0033
DEN15 0.0033
DEN15 0.0033
DEN15 0.0033
DEN15 0.0066
DEN15 0.0033
DEN15 0.0033
DEN15 0.0033
DEN15 0.0033
DEN15 0.0033
DEN15 0.0033
DEN15 0.0033
DEN15 0.0033
DEN15 0.0033
DEN15 0.0033
DEN15 0.0033
DEN15 0.0066
DEN15 0.0099
DEN15 0.0164
DEN15 0.0066
DEN15 0.0033
DEN15 0.0066
DEN15 0.0033
DEN15 0.0033
DEN15 0.0033
DEN15 0.0033
DEN15 0.0033
DEN15 0.0033
DEN15 0.0033
DEN15 0.0033
DEN15 0.0888
DEN15 0.0494
DEN15 0.0132
DEN15 0.0822
DEN15 0.0066
DEN15 0.0099
DEN15 0.0362
DEN15 0.0033
DEN15 0.0033
DEN15 0.0033
DEN15 0.0132
DEN15 0.0066
DEN15 0.0099
DEN15 0.0033
DEN15 0.0362
DEN15 0.0033
DEN15 0.0033
DEN15 0.0033
DEN15 0.0033
DEN15 0.0033
DEN15 0.0066
DEN15 0.0132
DEN15 0.0033
DEN15 0.0132
DEN15 0.0033
DEN15 0.0099
DEN15 0.0164
DEN15 0.0164
DEN15 0.0132
DEN15 0.0132
DEN15 0.0132
DEN15 0.0066
DEN15 0.0066
DEN15 0.0099
DEN15 0.0033
DEN15 0.0033
DEN15 0.0099
DEN15 0.0066
DEN15 0.0033
DEN15 0.0066
DEN15 0.0066
DEN15 0.0033
DEN15 0.0033
DEN15 0.0132
DEN15 0.0164
DEN15 0.0033
DEN15 0.0033
DEN15 0.0066
DEN15 0.0033
DEN15 0.0099
DEN15 0.0033
DEN15 0.0066
DEN15 0.0033
DEN15 0.023
DEN15 0.0099
DEN15 0.0033
DEN15 0.0033
DEN15 0.0099
DEN15 0.0099
DEN15 0.0133
DEN15 0.0066
DEN15 0.0067
DEN15 0.0033
DEN15 0.0099
DEN15 0.0033
DEN15 0.0066
DEN15 0.0033
DEN15 0.0033
DEN15 0.0033
DEN15 0.0033
DEN15 0.0066
DEN15 0.0066
DEN15 0.0066
DEN15 0.0033
DEN15 0.0066
DEN15 0.0066
DEN15 0.0066
DEN15 0.0067
DEN15 0.0033
DEN15 0.0033
DEN15 0.0033
DEN15 0.0033
DEN15 0.0033
DEN15 0.0033
DEN15 0.0033
DEN15 0.0033
DEN15 0.0033
DEN15 0.0033
DEN15 0.0033
DEN15 0.0033
DEN16 0.023
DEN16 0.023
DEN16 0.023
DEN16 0.0115
DEN16 0.0115
DEN16 0.0345
DEN16 0.023
DEN16 0.0693
DEN16 0.023
DEN16 0.046
DEN16 0.0115
DEN16 0.0115
DEN16 0.0115
DEN16 0.023
DEN16 0.0689
DEN16 0.0804
DEN16 0.1149
DEN16 0.0689
DEN16 0.0689
DEN16 0.0574
DEN16 0.046
DEN16 0.0115
DEN16 0.0115
DEN16 0.0115
DEN16 0.0115
DEN16 0.023
DEN16 0.0345
DEN16 0.0115
DEN16 0.0115
DEN16 0.0115
DEN16 0.0115
DEN17 0.027
DEN17 0.0135
DEN17 0.0068
DEN17 0.0068
DEN17 0.0068
DEN17 0.0135
DEN17 0.0203
DEN17 0.0068
DEN17 0.0135
DEN17 0.0135
DEN17 0.0068
DEN17 0.0068
DEN17 0.0068
DEN17 0.0203
DEN17 0.0068
DEN17 0.0203
DEN17 0.0068
DEN17 0.0068
DEN17 0.0068
DEN17 0.0068
DEN17 0.0068
DEN17 0.0135
DEN17 0.0068
DEN17 0.0068
DEN17 0.0068
DEN17 0.0205
DEN17 0.0203
DEN17 0.0135
DEN17 0.0203
DEN17 0.027
DEN17 0.0068
DEN17 0.0068
DEN17 0.0068
DEN17 0.0135
DEN17 0.0068
DEN17 0.0135
DEN17 0.0068
DEN17 0.0068
DEN17 0.0203
DEN17 0.0135
DEN17 0.0135
DEN17 0.0068
DEN17 0.0203
DEN17 0.027
DEN17 0.0137
DEN17 0.0068
DEN17 0.0068
DEN17 0.0135
DEN17 0.0135
DEN17 0.0068
DEN17 0.0135
DEN17 0.0068
DEN17 0.0068
DEN17 0.0068
DEN17 0.0068
DEN17 0.0068
DEN17 0.0338
DEN17 0.0068
DEN17 0.0068
DEN17 0.0068
DEN17 0.0068
DEN17 0.0135
DEN17 0.0135
DEN17 0.0068
DEN17 0.0135
DEN17 0.0068
DEN17 0.0068
DEN17 0.0068
DEN17 0.0135
DEN17 0.0068
DEN17 0.0068
DEN17 0.0068
DEN17 0.0068
DEN17 0.0068
DEN17 0.0068
DEN17 0.0068
DEN17 0.0068
DEN17 0.0068
DEN17 0.0068
DEN17 0.0068
DEN17 0.0068
DEN17 0.0068
DEN17 0.0068
DEN17 0.0068
DEN17 0.0068
DEN17 0.0068
DEN17 0.0068
DEN17 0.0068
DEN17 0.0068
DEN17 0.0135
DEN17 0.0068
DEN17 0.0203
DEN17 0.0068
DEN17 0.0068
DEN17 0.0135
DEN17 0.0068
DEN17 0.0068
DEN18 0.0684
DEN18 0.0344
DEN18 0.0205
DEN18 0.0479
DEN18 0.0616
DEN18 0.0821
DEN18 0.0205
DEN18 0.1578
DEN18 0.0889
DEN18 0.0068
DEN18 0.0342
DEN18 0.0137
DEN18 0.0547
DEN18 0.0137
DEN18 0.0274
DEN18 0.0068
DEN18 0.0068
DEN18 0.0274
DEN18 0.0342
DEN18 0.0068
DEN18 0.041
DEN18 0.0068
DEN18 0.0205
DEN18 0.0205
DEN18 0.0068
DEN18 0.0068
DEN18 0.0068
DEN18 0.0068
DEN18 0.0068
DEN18 0.0071
DEN18 0.0068
DEN18 0.0068
DEN18 0.0071
DEN18 0.0068
DEN18 0.0068
DEN18 0.0068
DEN18 0.0068
DEN18 0.0068
DEN19 0.1247
DEN19 0.1871
DEN19 0.0624
DEN19 0.1247
DEN19 0.1268
DEN19 0.0624
DEN19 0.1247
DEN19 0.0624
DEN19 0.0624
DEN19 0.0624
DEN20 0.0201
DEN20 0.005
DEN20 0.01
DEN20 0.01
DEN20 0.005
DEN20 0.01
DEN20 0.01
DEN20 0.005
DEN20 0.0303
DEN20 0.01
DEN20 0.005
DEN20 0.01
DEN20 0.01
DEN20 0.0151
DEN20 0.01
DEN20 0.005
DEN20 0.005
DEN20 0.005
DEN20 0.005
DEN20 0.0151
DEN20 0.0151
DEN20 0.0151
DEN20 0.01
DEN20 0.01
DEN20 0.005
DEN20 0.005
DEN20 0.005
DEN20 0.005
DEN20 0.005
DEN20 0.01
DEN20 0.0151
DEN20 0.005
DEN20 0.005
DEN20 0.005
DEN20 0.005
DEN20 0.005
DEN20 0.005
DEN20 0.01
DEN20 0.005
DEN20 0.01
DEN20 0.005
DEN20 0.005
DEN20 0.005
DEN20 0.005
DEN20 0.005
DEN20 0.005
DEN20 0.005
DEN20 0.0151
DEN20 0.01
DEN20 0.01
DEN20 0.0201
DEN20 0.005
DEN20 0.01
DEN20 0.005
DEN20 0.005
DEN20 0.005
DEN20 0.005
DEN20 0.01
DEN20 0.01
DEN20 0.01
DEN20 0.01
DEN20 0.005
DEN20 0.005
DEN20 0.005
DEN20 0.005
DEN20 0.005
DEN20 0.0052
DEN20 0.0151
DEN20 0.0251
DEN20 0.0151
DEN20 0.0201
DEN20 0.01
DEN20 0.01
DEN20 0.01
DEN20 0.01
DEN20 0.0201
DEN20 0.0251
DEN20 0.005
DEN20 0.005
DEN20 0.0201
DEN20 0.01
DEN20 0.005
DEN20 0.01
DEN20 0.005
DEN20 0.005
DEN20 0.005
DEN20 0.005
DEN20 0.005
DEN20 0.0151
DEN20 0.01
DEN20 0.005
DEN20 0.005
DEN20 0.005
DEN20 0.005
DEN20 0.005
DEN20 0.005
DEN20 0.0052
DEN20 0.005
DEN20 0.005
DEN20 0.005
DEN20 0.005
DEN20 0.005
DEN20 0.005
DEN20 0.005
DEN20 0.005
DEN20 0.005
DEN20 0.01
DEN20 0.005
DEN20 0.005
DEN20 0.005
DEN20 0.005
DEN20 0.01
DEN20 0.01
DEN20 0.005
DEN20 0.005
DEN20 0.005
DEN20 0.005
DEN20 0.005
DEN20 0.005
DEN20 0.005
DEN20 0.005
DEN20 0.005
DEN20 0.005
DEN21 0.04
DEN21 0.008
DEN21 0.024
DEN21 0.008
DEN21 0.016
DEN21 0.016
DEN21 0.032
DEN21 0.016
DEN21 0.008
DEN21 0.008
DEN21 0.016
DEN21 0.04
DEN21 0.016
DEN21 0.008
DEN21 0.008
DEN21 0.0322
DEN21 0.008
DEN21 0.008
DEN21 0.016
DEN21 0.008
DEN21 0.008
DEN21 0.008
DEN21 0.024
DEN21 0.016
DEN21 0.016
DEN21 0.016
DEN21 0.016
DEN21 0.0163
DEN21 0.016
DEN21 0.008
DEN21 0.016
DEN21 0.008
DEN21 0.016
DEN21 0.008
DEN21 0.008
DEN21 0.008
DEN21 0.008
DEN21 0.016
DEN21 0.008
DEN21 0.008
DEN21 0.008
DEN21 0.008
DEN21 0.016
DEN21 0.016
DEN21 0.016
DEN21 0.008
DEN21 0.016
DEN21 0.016
DEN21 0.008
DEN21 0.008
DEN21 0.008
DEN21 0.008
DEN21 0.008
DEN21 0.008
DEN21 0.008
DEN21 0.008
DEN21 0.032
DEN21 0.024
DEN21 0.008
DEN21 0.016
DEN21 0.008
DEN21 0.008
DEN21 0.008
DEN21 0.016
DEN21 0.008
DEN21 0.008
DEN21 0.008
DEN21 0.008
DEN21 0.016
DEN21 0.008
DEN21 0.008
DEN21 0.008
DEN21 0.008
DEN21 0.008
DEN21 0.008
DEN21 0.008
DEN21 0.008
DEN21 0.008
DEN21 0.008
DEN22 0.0369
DEN22 0.1023
DEN22 0.0634
DEN22 0.2046
DEN22 0.0388
DEN22 0.045
DEN22 0.002
DEN22 0.0041
DEN22 0.0041
DEN22 0.0041
DEN22 0.0041
DEN22 0.0041
DEN22 0.0041
DEN22 0.0225
DEN22 0.0286
DEN22 0.0286
DEN22 0.0225
DEN22 0.0082
DEN22 0.0204
DEN22 0.002
DEN22 0.0102
DEN22 0.002
DEN22 0.0123
DEN22 0.0061
DEN22 0.0245
DEN22 0.0123
DEN22 0.045
DEN22 0.182
DEN22 0.0082
DEN22 0.0041
DEN22 0.0041
DEN22 0.0123
DEN22 0.002
DEN22 0.0061
DEN22 0.002
DEN22 0.002
DEN22 0.0143
DEN23 0.0678
DEN23 0.0337
DEN23 0.0449
DEN23 0.0225
DEN23 0.0112
DEN23 0.0112
DEN23 0.0112
DEN23 0.0112
DEN23 0.0112
DEN23 0.0225
DEN23 0.0674
DEN23 0.0337
DEN23 0.0112
DEN23 0.0112
DEN23 0.0112
DEN23 0.0225
DEN23 0.0112
DEN23 0.0225
DEN23 0.0112
DEN23 0.0112
DEN23 0.0112
DEN23 0.0112
DEN23 0.0112
DEN23 0.0112
DEN23 0.0112
DEN23 0.0112
DEN23 0.0112
DEN23 0.0112
DEN23 0.0112
DEN23 0.0112
DEN23 0.0112
DEN23 0.0225
DEN23 0.0112
DEN23 0.0225
DEN23 0.0112
DEN23 0.0112
DEN23 0.0112
DEN23 0.0112
DEN23 0.0225
DEN23 0.0225
DEN23 0.0112
DEN23 0.0225
DEN23 0.0112
DEN23 0.0112
DEN23 0.0112
DEN23 0.0112
DEN23 0.0112
DEN23 0.0112
DEN23 0.0112
DEN23 0.0225
DEN23 0.0225
DEN23 0.0112
DEN23 0.0337
DEN23 0.0112
DEN23 0.0112
DEN23 0.0112
DEN23 0.0112
DEN23 0.0112
DEN23 0.0112
DEN26 0.0147
DEN26 0.0147
DEN26 0.0441
DEN26 0.0735
DEN26 0.0294
DEN26 0.0147
DEN26 0.0147
DEN26 0.0588
DEN26 0.0441
DEN26 0.0147
DEN26 0.0147
DEN26 0.0294
DEN26 0.0152
DEN26 0.0588
DEN26 0.0441
DEN26 0.0152
DEN26 0.0147
DEN26 0.0294
DEN26 0.0147
DEN26 0.0294
DEN26 0.0147
DEN26 0.0147
DEN26 0.0147
DEN26 0.0147
DEN26 0.0147
DEN26 0.0147
DEN26 0.0147
DEN26 0.0147
DEN26 0.0147
DEN26 0.0147
DEN26 0.0294
DEN26 0.0147
DEN26 0.0147
DEN26 0.0147
DEN26 0.0294
DEN26 0.0147
DEN26 0.0147
DEN26 0.0147
DEN26 0.0147
DEN26 0.0147
DEN26 0.0147
DEN26 0.0147
DEN26 0.0147
DEN26 0.0147
DEN26 0.0147
DEN26 0.0147
DEN27 0.8634
DEN27 0.0016
DEN27 0.0569
DEN27 0.026
DEN27 0.0049
DEN27 0.0211
DEN27 0.0016
DEN27 0.0032
DEN27 0.0016
DEN27 0.0032
DEN27 0.0049
DEN27 0.0032
DEN27 0.0016
DEN27 0.0016
DEN27 0.0016
DEN27 0.0016
DEN27 0.0016
DEN28 0.0056
DEN28 0.0115
DEN28 0.0056
DEN28 0.0115
DEN28 0.0056
DEN28 0.0169
DEN28 0.0113
DEN28 0.0056
DEN28 0.0115
DEN28 0.0113
DEN28 0.0231
DEN28 0.0113
DEN28 0.0056
DEN28 0.0113
DEN28 0.0113
DEN28 0.0058
DEN28 0.0115
DEN28 0.0113
DEN28 0.0056
DEN28 0.0056
DEN28 0.0116
DEN28 0.0113
DEN28 0.0056
DEN28 0.0113
DEN28 0.0169
DEN28 0.0056
DEN28 0.0058
DEN28 0.0056
DEN28 0.0056
DEN28 0.0056
DEN28 0.0056
DEN28 0.0113
DEN28 0.0169
DEN28 0.0229
DEN28 0.0115
DEN28 0.0115
DEN28 0.0058
DEN28 0.0056
DEN28 0.0056
DEN28 0.0058
DEN28 0.0056
DEN28 0.0058
DEN28 0.0056
DEN28 0.0056
DEN28 0.0113
DEN28 0.0058
DEN28 0.0056
DEN28 0.0056
DEN28 0.0056
DEN28 0.0058
DEN28 0.0113
DEN28 0.0113
DEN28 0.0115
DEN28 0.0056
DEN28 0.0056
DEN28 0.0058
DEN28 0.0113
DEN28 0.0058
DEN28 0.0056
DEN28 0.0058
DEN28 0.0056
DEN28 0.0113
DEN28 0.0056
DEN28 0.0056
DEN28 0.0056
DEN28 0.0056
DEN28 0.0058
DEN28 0.0056
DEN28 0.0056
DEN28 0.0113
DEN28 0.0171
DEN28 0.0115
DEN28 0.0056
DEN28 0.0056
DEN28 0.0056
DEN28 0.0058
DEN28 0.0056
DEN28 0.0056
DEN28 0.0058
DEN28 0.0056
DEN28 0.0056
DEN28 0.0056
DEN28 0.0056
DEN28 0.0056
DEN28 0.0115
DEN28 0.0115
DEN28 0.0056
DEN28 0.0056
DEN28 0.0056
DEN28 0.0056
DEN28 0.0115
DEN28 0.0113
DEN28 0.0115
DEN28 0.0056
DEN28 0.0056
DEN28 0.0058
DEN28 0.0056
DEN28 0.0113
DEN28 0.0171
DEN28 0.0171
DEN28 0.0115
DEN28 0.0115
DEN28 0.0056
DEN28 0.0058
DEN28 0.0056
DEN28 0.0115
DEN28 0.0056
DEN28 0.0056
DEN28 0.0056
DEN28 0.0058
DEN28 0.0056
DEN28 0.0058
DEN28 0.0171
DEN28 0.0113
DEN28 0.0113
DEN28 0.0113
DEN28 0.0056
DEN28 0.0056
DEN28 0.0056
DEN28 0.0058
DEN29 0.0288
DEN29 0.1249
DEN29 0.0288
DEN29 0.048
DEN29 0.0288
DEN29 0.0288
DEN29 0.0288
DEN29 0.0192
DEN29 0.0192
DEN29 0.0096
DEN29 0.0291
DEN29 0.0288
DEN29 0.0288
DEN29 0.1057
DEN29 0.0192
DEN29 0.1057
DEN29 0.0192
DEN29 0.0192
DEN29 0.0096
DEN29 0.0096
DEN29 0.0192
DEN29 0.048
DEN29 0.0192
DEN29 0.0096
DEN29 0.0288
DEN29 0.0096
DEN29 0.0192
DEN29 0.0096
DEN29 0.0096
DEN29 0.0096
DEN29 0.0096
DEN29 0.0096
DEN29 0.0096
DEN29 0.0199
DEN29 0.0096
DEN29 0.0096
DEN29 0.0096
DEN30 0.0085
DEN30 0.0169
DEN30 0.0169
DEN30 0.0085
DEN30 0.0028
DEN30 0.0113
DEN30 0.0085
DEN30 0.0085
DEN30 0.0198
DEN30 0.0169
DEN30 0.0141
DEN30 0.0028
DEN30 0.0056
DEN30 0.0198
DEN30 0.0028
DEN30 0.0056
DEN30 0.0141
DEN30 0.0056
DEN30 0.0085
DEN30 0.0056
DEN30 0.0028
DEN30 0.0028
DEN30 0.0085
DEN30 0.0028
DEN30 0.0028
DEN30 0.0056
DEN30 0.0028
DEN30 0.0113
DEN30 0.0028
DEN30 0.0113
DEN30 0.0056
DEN30 0.0028
DEN30 0.0028
DEN30 0.0056
DEN30 0.0028
DEN30 0.0085
DEN30 0.0028
DEN30 0.0113
DEN30 0.0028
DEN30 0.0028
DEN30 0.0028
DEN30 0.0028
DEN30 0.0028
DEN30 0.0028
DEN30 0.0028
DEN30 0.0028
DEN30 0.0028
DEN30 0.0028
DEN30 0.0057
DEN30 0.0028
DEN30 0.0028
DEN30 0.0028
DEN30 0.0028
DEN30 0.0028
DEN30 0.0028
DEN30 0.0029
DEN30 0.0085
DEN30 0.0056
DEN30 0.0113
DEN30 0.0085
DEN30 0.0028
DEN30 0.0028
DEN30 0.0085
DEN30 0.0056
DEN30 0.0028
DEN30 0.0028
DEN30 0.0029
DEN30 0.0056
DEN30 0.0028
DEN30 0.0028
DEN30 0.0028
DEN30 0.0085
DEN30 0.0028
DEN30 0.0028
DEN30 0.0028
DEN30 0.0028
DEN30 0.0056
DEN30 0.0028
DEN30 0.0028
DEN30 0.0028
DEN30 0.0028
DEN30 0.0028
DEN30 0.0028
DEN30 0.0028
DEN30 0.0028
DEN30 0.0028
DEN30 0.0028
DEN30 0.0028
DEN30 0.0028
DEN30 0.0028
DEN30 0.0423
DEN30 0.0707
DEN30 0.0342
DEN30 0.0056
DEN30 0.0028
DEN30 0.0056
DEN30 0.0138
DEN30 0.1045
DEN30 0.0028
DEN30 0.0028
DEN30 0.0028
DEN30 0.0028
DEN30 0.0028
DEN30 0.0198
DEN30 0.0028
DEN30 0.0056
DEN30 0.0085
DEN30 0.0367
DEN30 0.0142
DEN30 0.0028
DEN30 0.0028
DEN30 0.0141
DEN30 0.0594
DEN30 0.0028
DEN30 0.0056
DEN30 0.0056
DEN30 0.0114
DEN30 0.0028
DEN30 0.0028
