pt_graph LE_MET_level6
6109 27
6153 27
6309 27
6419 27
6050 27
6331 27
6112 27
6200 27
6131 27
6101 27
6096 27
5968 27
6071 27
6204 27
6058 27
6097 27
6171 27
5993 27
5911 27
6088 27
6201 27
6075 27
5697 27
5506 27
5654 27
5740 27
5600 27
5750 27
6439 27
6593 27
6675 27
6746 27
6766 27
6710 27
6481 27
6426 27
6564 27
6511 27
6686 27
6653 27
6556 27
6361 27
6334 27
6263 27
6049 27
6659 27
5971 29
5977 29
5923 29
6067 29
6066 29
6002 29
5915 29
5906 29
6157 29
6067 27
6062 27
6002 27
5971 27
6066 27
5977 27
6157 27
5915 27
5906 27
6086 27
5923 27
6243 27
6093 29
6062 29
6155 29
6086 29
6038 29
6056 29
6010 29
6151 29
6046 27
5945 27
5829 27
5489 27
5579 27
5449 27
5870 27
5612 27
5623 27
5744 27
5859 27
5770 27
5439 27
5348 27
5474 27
5329 27
5501 27
5357 27
5596 27
5534 27
5611 27
5680 27
5741 27
5879 27
5624 27
5890 27
5973 27
6160 27
5959 27
5919 27
5899 27
6268 27
5887 27
6025 27
6330 27
6142 27
5719 27
6032 27
6196 29
6046 29
6126 29
6087 29
6153 29
6271 29
6309 29
5945 29
6109 29
6050 29
6112 29
6296 29
6229 29
6317 29
6207 29
6253 29
6296 27
6229 27
6207 27
6196 27
6395 27
6143 29
6130 29
6185 29
6571 27
6632 27
6483 27
6410 27
6434 27
6367 27
6315 27
6488 27
6433 27
6480 27
6327 27
6312 27
6420 27
6594 27
6551 27
6642 27
6402 27
6497 27
6127 27
6816 27
6815 27
6794 27
6879 27
6892 27
6890 27
6507 27
6839 27
6405 27
6547 27
6621 27
6654 27
6752 27
6716 27
6734 27
6530 27
6521 27
6359 27
6284 27
6356 27
6338 27
6392 27
6437 27
6382 27
6468 27
6391 27
6503 27
6459 27
6398 27
6413 27
6557 27
6365 27
6657 27
6428 27
6213 27
