pt_graph LE_MET_level6
1728 6
1917 6
2119 6
2132 6
1699 6
1652 6
1627 6
1683 6
1997 6
1772 6
1771 6
1723 6
1609 6
1655 6
1987 4
2132 4
2119 4
1896 4
1771 4
1772 4
1683 4
1728 4
1699 4
1627 4
1997 4
1943 4
1844 4
1747 4
1618 4
1655 4
2067 4
1957 4
2274 4
2256 4
1723 4
1652 4
1782 4
2227 4
2041 4
1610 4
1751 4
2118 4
1894 4
1660 4
2060 4
1471 4
1610 5
1723 5
1699 5
1652 5
1728 5
1355 4
1522 4
1959 6
1997 5
2132 5
2059 5
2105 5
1905 5
2038 5
1844 5
2398 5
2226 5
1772 5
1618 5
1627 5
1683 5
3178 5
3253 5
3267 5
3135 5
2471 5
2382 5
