pt_graph LE_MET_level6
11051 8
11056 8
11060 8
11068 8
11122 8
11045 8
11037 8
11028 8
11008 8
11039 8
10867 8
10330 8
10609 8
9838 8
9769 8
9673 8
9819 8
9662 8
9584 8
9740 8
9907 8
9930 8
10962 8
10926 8
10909 8
10947 8
10968 8
10948 8
10941 8
10164 8
9986 8
9874 8
9717 8
10198 8
9799 8
10116 8
10062 8
10058 8
9975 8
10099 8
8811 8
8743 8
8620 8
8603 8
8439 8
8389 8
9914 8
10238 8
10311 8
10321 8
10276 8
10304 8
10953 8
10942 8
10961 8
10959 8
10945 8
10988 8
11018 8
11023 8
10913 8
10918 8
10930 8
10986 8
12086 8
11220 8
11242 8
11363 8
11507 8
11437 8
11381 8
10964 8
10985 8
11014 8
11019 8
10893 8
10972 8
10980 8
11003 8
11012 8
11017 8
11025 8
10976 8
10999 8
10979 8
10971 8
