pt_graph LE_MET_level6
11122 8
11037 8
11008 8
11028 8
11045 8
11051 8
11056 8
11060 8
11068 8
11023 8
10984 8
10989 8
10963 8
10955 8
10939 8
10944 8
10966 8
10961 8
10953 8
10930 8
10918 8
10942 8
10959 8
10988 8
10993 8
8674 8
8548 8
8490 8
8426 8
8389 8
8411 8
8400 8
8382 8
8358 8
8362 8
8350 8
8406 8
8379 8
8368 8
8405 8
8403 8
8416 8
8370 8
8328 8
8423 8
8435 8
8361 8
8315 8
8380 8
8458 8
8525 8
8617 8
8692 8
8708 8
8826 8
8758 8
8612 8
8564 8
8645 8
8686 8
8862 8
8876 8
11000 8
11005 8
11010 8
12086 8
11242 8
11437 8
11492 8
11507 8
11381 8
11363 8
11582 8
12087 8
