pt_graph LE_MET_level6
10609 8
10867 8
10330 8
10603 8
10986 8
10968 8
10961 8
10953 8
10988 8
10993 8
10959 8
10918 8
11018 8
11023 8
10881 8
10889 8
10907 8
10015 8
10327 8
10962 8
10994 8
11008 8
11010 8
11122 8
9766 8
9741 8
9620 8
9456 8
9373 8
9239 8
9130 8
8988 8
9057 8
9235 8
9339 8
9411 8
9510 8
9644 8
9819 8
9951 8
9737 8
9536 8
9643 8
9838 8
10040 8
10174 8
10033 8
9986 8
9929 8
9966 8
10085 8
8812 8
8970 8
9100 8
9121 8
9142 8
9190 8
9282 8
9482 8
9685 8
10929 8
10328 8
10873 8
10868 8
10607 8
10879 8
10930 8
10899 8
8731 8
8635 8
8566 8
8478 8
8400 8
8365 8
8361 8
8405 8
8446 8
10913 8
10902 8
10878 8
10176 8
10016 8
10212 8
