pt_graph LE_MET_level6
471 9
486 9
527 9
461 9
523 9
416 9
531 9
743 9
855 9
853 9
652 9
1087 9
1098 9
1408 9
1093 9
1091 9
859 9
857 9
747 9
647 9
616 9
592 9
574 9
570 9
553 9
524 9
529 9
485 9
473 9
401 9
452 9
494 9
506 9
8818 8
9304 8
9307 8
9075 8
8655 8
8612 8
8578 8
8375 8
8419 8
8474 8
8781 8
10313 8
8841 8
8765 8
8580 8
6514 8
9858 8
9980 8
9874 8
10093 8
10222 8
10242 8
10112 8
9482 8
9544 8
9572 8
9559 8
9431 8
9666 8
9457 8
8740 8
9201 8
9198 8
9111 8
9077 8
9028 8
9009 8
9247 8
9126 8
10902 8
10881 8
10878 8
10899 8
10868 8
10944 8
10976 8
10968 8
10946 8
10939 8
10945 8
10988 8
10959 8
11008 8
10986 8
11010 8
9392 8
10918 8
10993 8
