VE_REF pt_graph
DEN8 7801
DEN9 6859
DEN9 6805
DEN9 6699
DEN9 6736
DEN9 7021
DEN9 6873
DEN9 7149
DEN9 6992
DEN9 6911
DEN9 6791
DEN9 6646
DEN9 6788
DEN9 6876
DEN9 6555
DEN9 6320
DEN9 6239
DEN9 6684
DEN9 6730
DEN9 6602
DEN9 6945
DEN9 6800
DEN9 6735
DEN9 6697
DEN9 6754
DEN9 6908
DEN9 6693
DEN9 6245
DEN9 6235
DEN9 6671
DEN9 6407
DEN9 6610
DEN9 6175
DEN9 6388
DEN9 6177
DEN9 6592
DEN9 6510
DEN9 6411
DEN10 5739
DEN10 5561
DEN10 5201
DEN10 4528
DEN10 5050
DEN10 4903
DEN10 4305
DEN10 5353
DEN10 4757
DEN10 5005
DEN10 5246
DEN10 5418
DEN10 5330
DEN10 5218
DEN10 5431
DEN10 5497
DEN10 5277
DEN10 683
DEN10 675
DEN10 667
DEN11 6288
DEN11 6944
DEN11 6911
DEN11 6868
DEN11 6799
DEN11 5616
DEN11 6103
DEN11 6360
DEN11 6275
DEN11 6396
DEN11 6470
DEN11 6655
DEN11 6668
DEN11 6476
DEN11 7165
DEN11 7174
DEN11 7156
DEN11 7168
DEN11 6981
DEN11 7931
DEN11 7973
DEN11 7833
DEN11 7838
DEN11 7909
DEN11 7972
DEN11 7926
DEN11 7711
DEN11 6583
DEN11 6528
DEN11 6982
DEN11 6891
DEN11 6993
DEN11 6796
DEN11 6831
DEN11 5630
DEN11 5644
DEN11 5753
DEN11 5752
DEN11 5618
DEN11 6007
DEN11 5987
DEN11 5965
DEN11 6961
DEN11 7032
DEN11 7033
DEN11 7224
DEN11 7322
DEN11 7112
DEN11 6667
DEN11 6318
DEN11 6383
DEN11 6952
DEN11 7063
DEN11 7062
DEN11 7159
DEN11 6690
DEN11 6929
DEN11 6973
DEN11 6919
DEN11 6931
DEN12 6069
DEN12 6152
DEN12 6350
DEN12 6170
DEN12 6017
DEN12 6300
DEN12 6180
DEN12 6208
DEN12 6283
DEN12 6076
DEN12 6362
DEN12 6113
DEN12 6258
DEN12 6343
DEN12 6174
DEN12 6270
DEN12 8901
DEN12 9042
DEN12 9207
DEN12 9741
DEN12 9593
DEN12 9445
DEN12 9526
DEN12 9676
DEN12 9641
DEN12 9844
DEN12 9989
DEN12 9662
DEN12 9643
DEN12 9749
DEN12 9819
DEN12 9855
DEN12 10492
DEN12 9265
DEN12 9130
DEN12 8988
DEN12 8881
DEN12 8716
DEN12 8697
DEN12 8354
DEN12 8437
DEN12 8505
DEN12 8485
DEN12 8371
DEN12 8275
DEN12 8190
DEN12 8088
DEN12 8240
DEN12 8340
DEN12 8108
DEN12 6954
DEN12 6932
DEN12 6804
DEN12 6740
DEN12 6863
DEN12 6826
DEN12 6874
DEN12 8591
DEN12 8688
DEN12 8620
DEN12 8546
DEN12 7973
DEN12 1690
DEN12 1000
DEN12 901
DEN12 1005
DEN12 976
DEN12 1064
DEN12 1115
DEN12 995
DEN12 965
DEN12 964
DEN12 1033
DEN12 1004
DEN12 954
DEN12 1029
DEN12 1042
DEN12 991
DEN12 904
DEN12 880
DEN12 1013
DEN12 1059
DEN12 1153
DEN12 1124
DEN12 7144
DEN12 8038
DEN12 8202
DEN12 8333
DEN12 8365
DEN12 8458
DEN12 8481
DEN12 8439
DEN12 8361
DEN12 8298
DEN12 7927
DEN12 7730
DEN12 7498
DEN12 7348
DEN12 865
DEN12 923
DEN12 946
DEN12 909
DEN12 1209
DEN12 979
DEN12 999
DEN12 1045
DEN12 1063
DEN12 951
DEN12 1025
DEN12 8430
DEN12 8400
DEN12 8513
DEN12 8419
DEN12 8126
DEN12 8449
DEN12 8496
DEN12 8570
DEN12 8610
DEN12 8621
DEN12 8532
DEN12 8251
DEN12 8661
DEN12 8694
DEN12 8611
DEN12 8812
DEN12 8743
DEN12 8740
DEN12 8581
DEN12 8475
DEN12 8233
DEN12 8379
DEN12 8309
DEN12 6921
DEN12 8362
DEN12 8416
DEN12 8488
DEN12 8562
DEN12 8560
DEN12 8551
DEN12 8526
DEN12 8405
DEN12 8584
DEN12 8737
DEN12 8813
DEN12 8663
DEN12 8489
DEN12 8411
DEN12 8426
DEN12 8492
DEN12 8332
DEN12 8352
DEN12 8375
DEN12 8301
DEN12 8142
DEN12 8635
DEN12 8765
DEN12 8623
DEN12 8145
DEN12 7021
DEN12 7201
DEN12 8059
DEN12 8761
DEN12 8757
DEN12 8603
DEN12 8150
DEN12 8231
DEN12 8131
DEN13 10119
DEN13 10232
DEN13 10311
DEN13 10174
DEN13 10309
DEN13 10276
DEN13 10151
DEN13 10142
DEN13 9838
DEN13 9769
DEN13 9904
DEN13 9818
DEN13 9819
DEN13 10218
DEN13 10242
DEN13 10116
DEN13 9975
DEN13 10093
DEN13 10321
DEN13 10307
DEN13 10266
DEN13 9951
DEN13 9737
DEN13 9721
DEN13 10029
DEN13 10170
DEN13 10062
DEN13 10182
DEN13 10060
DEN13 9844
DEN13 9888
DEN13 10033
DEN13 9971
DEN13 9643
DEN13 9524
DEN13 9641
DEN13 9799
DEN13 9874
DEN13 10492
DEN13 9914
DEN13 9726
DEN13 9456
DEN13 9644
DEN13 9609
DEN13 9439
DEN13 9693
DEN13 9852
DEN13 9950
DEN13 9748
DEN13 9593
DEN13 9445
DEN13 9496
DEN13 9896
DEN13 9813
DEN13 9541
DEN13 9526
DEN13 9741
DEN13 9656
DEN13 9802
DEN13 9931
DEN13 9869
DEN13 9579
DEN13 9441
DEN13 9855
DEN13 9986
DEN13 9835
DEN13 10058
DEN13 10102
DEN13 10164
DEN13 10056
DEN13 10040
DEN13 9723
DEN13 9620
DEN13 9806
DEN13 10349
DEN13 9676
DEN13 9989
DEN13 10260
DEN13 10217
DEN13 10208
DEN13 10167
DEN13 9682
DEN13 10313
DEN13 10631
DEN13 10594
DEN13 10615
DEN13 10622
DEN13 10778
DEN13 10813
DEN13 10745
DEN13 10629
DEN13 10699
DEN13 10861
DEN13 10701
DEN13 10736
DEN15 10813
DEN15 10711
DEN15 10745
DEN15 10710
DEN15 10640
DEN15 10612
DEN15 10701
DEN15 10786
DEN15 10682
DEN15 10581
DEN15 10513
DEN15 10909
DEN15 10920
DEN15 10926
DEN15 10897
DEN15 10904
DEN15 10893
DEN15 10887
DEN15 10840
DEN15 10842
DEN15 10883
DEN15 10844
DEN15 10892
DEN15 10924
DEN15 10905
DEN15 10935
DEN15 10942
DEN15 10953
DEN15 10959
DEN15 10929
DEN15 10930
DEN15 10962
DEN15 10847
DEN15 10833
DEN15 10832
DEN15 10854
DEN15 10861
DEN15 10865
DEN15 10994
DEN15 10918
DEN15 10913
DEN15 10902
DEN15 10916
DEN15 10899
DEN15 10880
DEN15 10901
DEN15 10993
DEN15 11008
DEN16 880
DEN16 838
DEN16 895
DEN16 1017
DEN16 1084
DEN16 844
DEN16 846
DEN16 1034
DEN16 1002
DEN16 875
DEN16 815
DEN16 807
DEN16 864
DEN16 935
DEN16 828
DEN16 905
DEN16 991
DEN16 923
DEN16 1042
DEN16 1124
DEN16 1262
DEN16 1032
DEN16 912
DEN16 812
DEN16 1004
DEN16 1059
DEN16 1119
DEN16 1074
DEN16 975
DEN16 909
DEN16 994
DEN16 629
DEN16 665
DEN16 634
DEN16 709
DEN16 728
DEN16 1072
DEN16 1045
DEN16 950
DEN16 906
DEN16 872
DEN16 955
DEN16 954
DEN16 749
DEN16 698
DEN16 1403
DEN16 1540
DEN16 1178
DEN16 1058
DEN16 1111
DEN16 1033
DEN17 7829
DEN17 8038
DEN17 7984
DEN17 7798
DEN17 8366
DEN17 8376
DEN17 8230
DEN17 8157
DEN17 8548
DEN17 8685
DEN17 7287
DEN17 7201
DEN17 8062
DEN17 7973
DEN17 7730
DEN17 8088
DEN17 8126
DEN17 8097
DEN17 7021
DEN17 7945
DEN17 7931
DEN17 7149
DEN17 6908
DEN17 6945
DEN17 7086
DEN17 7212
DEN17 6992
DEN17 6791
DEN17 8332
DEN17 8196
DEN17 8333
DEN17 8131
DEN17 6610
DEN17 6697
DEN17 6693
DEN17 6977
DEN17 7320
DEN17 7538
DEN17 7801
DEN17 8069
DEN17 8298
DEN17 8233
DEN17 8389
DEN17 8019
DEN17 8293
DEN17 8361
DEN17 8481
DEN17 8362
DEN17 8358
DEN17 7619
DEN17 8045
DEN17 8099
DEN17 8254
DEN17 8325
DEN18 8231
DEN18 8419
DEN18 8309
DEN18 9191
DEN18 9920
DEN18 10218
DEN18 10492
DEN18 10170
DEN18 9838
DEN18 9853
DEN18 10153
DEN18 10427
DEN18 6924
DEN18 7429
DEN18 7021
DEN18 7884
DEN18 4951
DEN18 5005
DEN18 5431
DEN18 5444
DEN18 5561
DEN18 5679
DEN18 5294
DEN18 5535
DEN18 8233
DEN18 7709
DEN18 7694
DEN18 8036
DEN18 7076
DEN18 7384
DEN18 7288
DEN18 7762
DEN18 8057
DEN18 7647
DEN18 7072
DEN19 10603
DEN19 10607
DEN19 10873
DEN19 10868
DEN19 10328
DEN19 10400
DEN19 10909
DEN19 10920
DEN19 10929
DEN19 10327
DEN19 10508
DEN19 10510
DEN19 10907
DEN19 10878
DEN19 10408
DEN19 10116
DEN19 9971
DEN19 10222
DEN19 10321
DEN19 10913
DEN19 10918
DEN19 10872
DEN19 10881
DEN19 10085
DEN19 10212
DEN19 10902
DEN19 10916
DEN19 10934
DEN19 10942
DEN19 10953
DEN19 10930
DEN19 10959
DEN19 10899
DEN19 9766
DEN19 10056
DEN19 10182
DEN19 10867
DEN19 10889
DEN19 10925
DEN20 2567
DEN20 2789
DEN20 2718
DEN20 2992
DEN20 2844
DEN20 2653
DEN20 2777
DEN20 2532
DEN20 2748
DEN20 2676
DEN20 2619
DEN20 2465
DEN20 1959
DEN20 2775
DEN20 2959
DEN20 2657
DEN20 2864
DEN20 2625
DEN20 2307
DEN20 2126
DEN20 2838
DEN20 2740
DEN20 2600
DEN20 3148
DEN20 3178
DEN20 3360
DEN20 2240
DEN20 2513
DEN20 2496
DEN20 3487
DEN20 2904
DEN20 2984
DEN20 977
DEN20 1030
DEN20 1162
DEN20 986
DEN20 1123
DEN20 1266
DEN20 2481
DEN20 2743
DEN20 2618
DEN20 2379
DEN20 2393
DEN20 2485
DEN20 1202
DEN20 872
DEN20 918
DEN20 874
DEN20 923
DEN20 906
DEN20 1005
DEN20 979
DEN20 976
DEN20 865
DEN20 924
DEN20 964
DEN20 995
DEN20 945
DEN20 1000
DEN20 1004
DEN20 965
DEN20 904
DEN20 843
DEN20 895
DEN20 875
DEN20 864
DEN20 912
DEN20 1084
DEN20 838
DEN20 935
DEN20 975
DEN20 1033
DEN20 951
DEN20 1061
DEN20 1021
DEN20 1167
DEN20 1333
DEN20 1218
DEN20 1222
DEN20 1370
DEN20 1591
DEN20 1972
DEN20 2113
DEN20 2396
DEN20 1952
DEN20 1161
DEN20 1154
DEN20 946
DEN20 1045
DEN20 1042
DEN20 1442
DEN20 1823
DEN20 1966
DEN20 2259
DEN20 2332
DEN20 2097
DEN20 4407
DEN20 4586
DEN20 4650
DEN20 4731
DEN20 4817
DEN20 4795
DEN20 4492
DEN20 4316
DEN20 4378
DEN20 4392
DEN20 4353
DEN20 4664
DEN20 4855
DEN20 5023
DEN20 4936
DEN20 4593
DEN20 4424
DEN20 4605
DEN20 5084
DEN20 5141
DEN20 4767
DEN20 5191
DEN20 4909
DEN20 4921
DEN20 4702
DEN20 2466
DEN20 2765
DEN20 2073
DEN20 4940
DEN20 4907
DEN20 5188
DEN20 5323
DEN20 5058
DEN20 4691
DEN20 4532
DEN20 4861
DEN20 5024
DEN20 5391
DEN20 5516
DEN20 9157
DEN20 8988
DEN20 8875
DEN20 9057
DEN20 9191
DEN20 9205
DEN20 9032
DEN20 9075
DEN20 9130
DEN20 8910
DEN20 8771
DEN20 8794
DEN20 8950
DEN20 8980
DEN20 8881
DEN20 8763
DEN20 8801
DEN20 8927
DEN20 8332
DEN21 7261
DEN21 7220
DEN21 7161
DEN21 7239
DEN21 7385
DEN21 7267
DEN21 7184
DEN21 7368
DEN21 7463
DEN21 7434
DEN21 7272
DEN21 7822
DEN21 7737
DEN21 7688
DEN21 7858
DEN21 7902
DEN21 6984
DEN21 7027
DEN21 7141
DEN21 7102
DEN21 6968
DEN21 6954
DEN21 6932
DEN21 6905
DEN21 7048
DEN21 6933
DEN21 6740
DEN21 7105
DEN21 7050
DEN21 7025
DEN21 7244
DEN21 6863
DEN21 8837
DEN21 8905
DEN21 8937
DEN21 9884
DEN21 9002
DEN21 9780
DEN21 9311
DEN21 8220
DEN21 7070
DEN21 8467
DEN21 7652
DEN21 8367
DEN22 10984
DEN22 10883
DEN22 10909
DEN22 10897
DEN22 10887
DEN22 10840
DEN22 10847
DEN22 10839
DEN22 10832
DEN22 10612
DEN22 10754
DEN22 10695
DEN22 10579
DEN22 10773
DEN22 10513
DEN22 10456
DEN22 10333
DEN22 10229
DEN22 10642
DEN22 10528
DEN22 10594
DEN22 10615
DEN22 10567
DEN22 10595
DEN22 10476
DEN22 10357
DEN22 10905
DEN22 10900
DEN22 10892
DEN22 10920
DEN22 10963
DEN22 10955
DEN22 10842
DEN22 10861
DEN22 10926
DEN22 10993
DEN22 10959
DEN22 10962
DEN22 10994
DEN22 10924
DEN22 10953
DEN22 10918
DEN22 10899
DEN22 10935
DEN22 10961
DEN22 10942
DEN22 10786
DEN22 10711
DEN22 10776
DEN22 10778
DEN22 10730
DEN22 10702
DEN22 10813
DEN22 10820
DEN22 10636
DEN22 10611
DEN22 10720
DEN22 10774
DEN22 10614
DEN22 10745
DEN22 10929
DEN22 10988
DEN22 10939
DEN22 10916
DEN22 10936
DEN22 10914
DEN22 10913
DEN22 10902
DEN22 10878
DEN22 10891
DEN22 10930
DEN22 11008
DEN22 10968
DEN22 10986
DEN22 10943
DEN22 10940
DEN22 10922
DEN22 10925
DEN22 10944
DEN22 10966
DEN22 10947
DEN22 11001
DEN22 10999
DEN22 11005
DEN22 10978
DEN22 10971
DEN22 10998
DEN22 10985
DEN22 10958
DEN22 11002
DEN22 10964
DEN22 11011
DEN22 11020
DEN22 11025
DEN22 11033
DEN22 11122
DEN22 11437
DEN22 11492
DEN22 11582
DEN22 12087
DEN22 12086
DEN22 11507
DEN22 11009
DEN23 7619
DEN23 7829
DEN23 7709
DEN23 7459
DEN23 8351
DEN23 8441
DEN23 8572
DEN23 8630
DEN23 7201
DEN23 7945
DEN23 7973
DEN23 2068
DEN23 1442
DEN23 1037
DEN23 2040
DEN23 1904
DEN23 1873
DEN23 1863
DEN23 1898
DEN23 1952
DEN23 2046
DEN23 1966
DEN23 2211
DEN23 2089
DEN23 2078
DEN23 2259
DEN23 2212
DEN23 2179
DEN23 2396
DEN23 2332
DEN23 2146
DEN23 1972
DEN23 1879
DEN23 2113
DEN23 4388
DEN23 4407
DEN23 4650
DEN23 4757
DEN23 4512
DEN23 4680
DEN23 4903
DEN23 1766
DEN23 964
DEN23 1005
DEN23 1608
DEN23 1779
DEN23 1776
DEN23 1748
DEN23 1731
DEN23 1823
DEN23 1642
DEN23 1616
DEN23 2137
DEN23 2255
DEN23 1935
DEN24 2820
DEN24 2987
DEN24 2813
DEN25 1740
DEN25 2157
DEN25 1768
DEN25 2422
DEN25 2625
DEN25 2414
DEN25 2351
DEN25 2164
DEN25 2238
DEN25 2613
DEN25 2653
DEN25 2789
DEN25 2844
DEN25 2206
DEN25 2227
DEN25 2775
DEN25 2838
DEN25 2904
DEN25 2567
DEN25 2455
DEN25 2334
DEN25 2192
DEN26 2126
DEN26 1959
DEN26 2789
DEN26 2844
DEN26 2775
DEN26 2625
DEN26 2904
DEN26 2777
DEN26 2567
DEN26 2653
DEN26 2600
DEN26 2618
DEN26 2506
DEN26 2740
DEN26 2838
DEN26 2424
DEN26 2992
DEN26 2307
DEN26 2619
DEN26 2465
DEN26 2676
DEN26 2969
DEN26 2190
DEN26 2496
DEN26 3058
DEN26 3012
DEN26 3035
DEN26 2073
DEN26 4388
DEN26 4370
DEN26 4559
DEN26 4316
DEN26 4454
DEN26 4424
DEN26 4530
DEN26 4406
DEN26 4188
DEN26 4778
DEN26 4467
DEN26 4302
DEN26 4278
DEN26 4525
DEN26 4664
DEN26 4593
DEN26 4126
DEN26 4020
DEN26 5024
DEN26 4907
DEN26 4795
DEN26 4585
DEN26 2657
DEN26 4879
DEN26 4708
DEN26 4532
DEN26 4598
DEN26 5051
DEN26 5478
DEN26 9214
DEN26 8988
DEN26 9057
DEN26 9235
DEN26 9157
DEN26 8976
DEN26 9307
DEN27 471
DEN27 486
DEN27 527
DEN27 461
DEN27 523
DEN27 416
DEN27 531
DEN27 743
DEN27 855
DEN27 853
DEN27 652
DEN27 1087
DEN27 1098
DEN27 1408
DEN27 1093
DEN27 1091
DEN27 859
DEN27 857
DEN27 747
DEN27 647
DEN27 616
DEN27 592
DEN27 574
DEN27 570
DEN27 553
DEN27 524
DEN27 529
DEN27 485
DEN27 473
DEN27 401
DEN27 452
DEN27 494
DEN27 506
DEN27 8818
DEN27 9304
DEN27 9307
DEN27 9075
DEN27 8655
DEN27 8612
DEN27 8578
DEN27 8375
DEN27 8419
DEN27 8474
DEN27 8781
DEN27 10313
DEN27 8841
DEN27 8765
DEN27 8580
DEN27 6514
DEN27 9858
DEN27 9980
DEN27 9874
DEN27 10093
DEN27 10222
DEN27 10242
DEN27 10112
DEN27 9482
DEN27 9544
DEN27 9572
DEN27 9559
DEN27 9431
DEN27 9666
DEN27 9457
DEN27 8740
DEN27 9201
DEN27 9198
DEN27 9111
DEN27 9077
DEN27 9028
DEN27 9009
DEN27 9247
DEN27 9126
DEN27 10902
DEN27 10881
DEN27 10878
DEN27 10899
DEN27 10868
DEN27 10944
DEN27 10976
DEN27 10968
DEN27 10946
DEN27 10939
DEN27 10945
DEN27 10988
DEN27 10959
DEN27 11008
DEN27 10986
DEN27 11010
DEN27 9392
DEN27 10918
DEN27 10993
DEN28 5842
DEN28 5737
DEN28 5608
DEN28 5597
DEN28 5499
DEN28 5604
DEN28 5557
DEN28 6025
DEN28 6565
DEN28 5611
DEN28 5489
DEN28 5579
DEN28 5829
DEN28 5624
DEN28 5474
DEN28 5449
DEN28 5506
DEN28 5697
DEN28 5680
DEN28 5741
DEN28 5866
DEN28 5950
DEN28 5719
DEN28 6030
DEN28 5911
DEN28 5841
DEN28 6628
DEN28 5996
DEN28 5998
DEN28 5870
DEN28 5501
DEN28 6466
DEN28 6153
DEN28 5981
DEN28 6271
DEN28 5285
DEN28 5259
DEN28 5261
DEN28 999
DEN28 1042
DEN28 955
DEN28 1002
DEN28 1033
DEN28 1064
DEN28 1013
DEN28 1059
DEN28 979
DEN28 1776
DEN28 1779
DEN28 965
DEN28 976
DEN28 1873
DEN28 4023
DEN28 4700
DEN28 4499
DEN28 4293
DEN28 4427
DEN28 4021
DEN28 4173
DEN28 4151
DEN28 4706
DEN28 4791
DEN28 4528
DEN28 5188
DEN28 4778
DEN28 4374
DEN28 4102
DEN28 4402
DEN28 4907
DEN29 7867
DEN29 8394
DEN29 8448
DEN29 8491
DEN29 8773
DEN29 8604
DEN29 8466
DEN29 8547
DEN29 9339
DEN29 9493
DEN29 9609
DEN29 9354
DEN29 9536
DEN29 9626
DEN29 9520
DEN29 9725
DEN29 9818
DEN29 8097
DEN29 8333
DEN29 8388
DEN29 8449
DEN29 8371
DEN29 8298
DEN30 10897
DEN30 10926
DEN30 10883
DEN30 10887
DEN30 10909
DEN30 10905
DEN30 10920
DEN30 10955
DEN30 10962
DEN30 10929
DEN30 10930
DEN30 10904
DEN30 10918
DEN30 10959
DEN30 10840
DEN30 10844
DEN30 10861
DEN30 10892
DEN30 10865
DEN30 10836
DEN30 10893
DEN30 10942
DEN30 10961
DEN30 10953
DEN30 10993
DEN30 10935
DEN30 10913
DEN30 10934
DEN30 10899
DEN30 10901
DEN30 10880
DEN30 10891
DEN30 10878
DEN30 10868
DEN30 10872
DEN30 10994
DEN30 10963
DEN30 10924
DEN30 11008
DEN30 10988
DEN30 10986
DEN31 10883
DEN31 10842
DEN31 10887
DEN31 10854
DEN31 10612
DEN31 10711
DEN31 10697
DEN31 10745
DEN31 10813
DEN31 10806
DEN31 10909
DEN31 10840
DEN31 10847
DEN31 10832
DEN31 10897
DEN31 10924
DEN31 10920
DEN31 10926
DEN31 10865
DEN31 10892
DEN31 10918
DEN31 10935
DEN31 10953
DEN31 10942
DEN31 10947
DEN31 10913
DEN31 10959
DEN31 10930
DEN31 10929
DEN31 10962
DEN31 10955
DEN31 10994
DEN31 10988
DEN31 10893
DEN31 10905
DEN31 10993
DEN31 10940
DEN31 10934
DEN31 10899
DEN31 10901
DEN32 2933
DEN32 4919
DEN32 5047
DEN32 5802
DEN32 5930
DEN32 6310
DEN32 6283
DEN32 6152
DEN32 5982
DEN32 5688
DEN32 5687
DEN32 5757
DEN32 5557
DEN32 5462
DEN32 5591
DEN32 5985
DEN32 6743
DEN32 6258
DEN32 6125
DEN32 6298
DEN32 6238
DEN32 6106
DEN32 3117
DEN32 3219
DEN32 5408
DEN32 5287
DEN32 5160
DEN32 5067
DEN32 4931
DEN32 4719
DEN32 4609
DEN32 4717
DEN32 4872
DEN32 4840
DEN32 4670
DEN32 3124
DEN32 3177
DEN32 3201
DEN32 3330
DEN32 3525
DEN32 3345
DEN32 3249
DEN32 4720
DEN32 4669
DEN32 4509
DEN32 3299
DEN32 3190
DEN32 3112
DEN32 3339
DEN32 2505
DEN32 2391
DEN32 2204
DEN32 2650
DEN32 2384
DEN32 2603
DEN32 2572
DEN32 2318
DEN32 5734
DEN32 5758
DEN32 5685
DEN32 5821
DEN32 6018
DEN32 5834
DEN32 5642
DEN32 1304
DEN32 1441
DEN32 2525
DEN32 5767
DEN32 5673
DEN32 5476
DEN32 5810
DEN32 5604
DEN32 5731
DEN32 5650
DEN32 5737
DEN32 5905
DEN32 5493
DEN32 5599
DEN32 5293
DEN32 5409
DEN32 5528
DEN33 1061
DEN33 1015
DEN33 1162
DEN33 1333
DEN33 1554
DEN33 1736
DEN33 1776
DEN33 1766
DEN33 1898
DEN33 2137
DEN33 2032
DEN33 2068
DEN33 2048
DEN33 2045
DEN33 1966
DEN33 1370
DEN33 1222
DEN33 986
DEN33 1066
DEN33 1591
DEN33 2078
DEN33 2179
DEN33 1972
DEN33 1442
DEN33 1458
DEN33 1123
DEN33 1823
DEN33 1030
DEN33 1266
DEN33 1651
DEN33 2477
DEN33 2089
DEN33 1863
DEN33 1999
DEN33 2690
DEN33 2486
DEN33 960
DEN33 901
DEN33 1059
DEN33 1153
DEN33 995
DEN33 950
DEN33 1779
DEN33 1218
DEN33 1045
DEN33 1004
DEN33 1042
DEN33 904
DEN33 954
DEN33 991
DEN33 1165
DEN33 1353
DEN33 1146
DEN33 1161
DEN33 1176
DEN33 1873
DEN33 2146
DEN33 2294
DEN33 1806
DEN33 2046
DEN33 1952
DEN33 2234
DEN33 2443
DEN33 2299
DEN33 2337
DEN33 2097
DEN33 1874
DEN33 1935
DEN33 9001
DEN33 8928
DEN33 8771
DEN33 8713
DEN33 8643
DEN33 8510
DEN33 8426
DEN33 8332
DEN33 8298
DEN33 8365
DEN33 8458
DEN33 8388
DEN33 8309
DEN33 8202
DEN33 1879
DEN33 1167
DEN33 1021
DEN33 2255
DEN33 1748
DEN33 1731
DEN33 1798
DEN33 3628
DEN33 4023
DEN33 977
DEN33 956
DEN33 1555
DEN33 938
DEN33 1693
DEN33 1000
DEN33 1075
DEN33 1063
DEN33 1170
DEN33 1262
DEN33 1013
DEN33 1313
DEN33 1055
DEN33 1022
DEN33 1102
DEN33 1025
DEN33 1209
DEN33 1005
DEN33 1904
DEN33 945
DEN33 8969
DEN33 9070
DEN33 8358
DEN33 8361
DEN33 8370
DEN33 8389
DEN33 9120
DEN33 8821
DEN33 9179
DEN33 8863
DEN33 8764
DEN33 8669
