pt_graph LE_MET_level6
10883 8
10909 8
10887 8
10897 8
10920 8
10926 8
10850 8
10865 8
10892 8
10905 8
10924 8
8737 8
8842 8
8910 8
8853 8
8765 8
8663 8
8570 8
8875 8
8976 8
9087 8
9136 8
8914 8
8863 8
9001 8
9075 8
8674 8
9541 8
9552 8
9666 8
9620 8
9526 8
9445 8
9439 8
9267 8
9394 8
9482 8
9282 8
9372 8
9366 8
9191 8
9272 8
9235 8
9130 8
9205 8
9157 8
9057 8
8980 8
9032 8
9142 8
9274 8
9122 8
9435 8
9614 8
9802 8
9676 8
9556 8
9813 8
9896 8
9723 8
10056 8
10182 8
9989 8
9855 8
10060 8
9888 8
9726 8
10167 8
10242 8
10112 8
9979 8
9656 8
9766 8
9641 8
9741 8
9950 8
10058 8
10254 8
10311 8
10399 8
10492 8
10222 8
10307 8
9365 8
9806 8
9931 8
10093 8
9975 8
9295 8
8927 8
8813 8
8600 8
8492 8
8411 8
8365 8
9354 8
9493 8
9617 8
9698 8
9852 8
10295 8
10349 8
9874 8
9748 8
9685 8
9521 8
9590 8
9808 8
9922 8
9415 8
9717 8
9670 8
10164 8
9971 8
9457 8
9331 8
9207 8
9042 8
8685 8
8578 8
8510 8
8426 8
9643 8
9819 8
10232 8
9844 8
9524 8
9693 8
9799 8
7775 8
7713 8
7711 8
7759 8
7664 8
7678 8
9580 8
9644 8
10033 8
10151 8
9835 8
9986 8
8002 8
8623 8
8936 8
8771 8
8584 8
8714 8
