pt_graph LE_MET_level6
3050 9
2871 9
2572 9
2786 9
2644 9
2833 9
2937 9
2207 9
2933 9
2318 9
2204 9
2505 9
2498 9
2525 9
2391 9
2781 9
3076 9
3345 9
3291 9
3201 9
3330 9
4689 9
4747 9
4751 9
4656 9
4720 9
4730 9
4941 9
5057 9
5192 9
4993 9
5265 9
4850 9
4966 9
5150 9
4893 9
4770 9
4627 9
3036 9
2975 9
3077 9
2603 9
2750 9
2439 9
2384 9
2993 9
2940 9
2803 9
2518 9
3117 9
3339 9
3299 9
3177 9
3381 9
2782 9
3219 9
3124 9
3265 9
3190 9
3112 9
3249 9
2819 9
2788 9
4426 9
4326 9
4030 9
4274 9
4518 9
4776 9
