pt_graph LE_MET_level6
4151 8
4021 8
3674 8
3367 8
3863 8
3803 8
3599 8
3260 8
3819 8
4068 8
4173 8
9930 8
9931 8
10033 8
10151 8
9764 8
9643 8
9493 8
9609 8
9698 8
9869 8
9617 8
9471 8
9737 8
10093 8
9975 8
9858 8
10058 8
10222 8
9989 8
9855 8
9682 8
9723 8
9802 8
10427 8
9813 8
9526 8
9641 8
9979 8
10102 8
10232 8
9726 8
9620 8
9435 8
9676 8
9806 8
9693 8
9644 8
9510 8
9579 8
9721 8
10117 8
9333 8
9288 8
9120 8
8969 8
8821 8
3940 8
4175 8
4348 8
3926 8
4023 8
4427 8
4992 8
4817 8
4634 8
4702 8
5191 8
4865 8
4791 8
4841 8
4731 8
4940 8
4921 8
5023 8
4757 8
4685 8
4650 8
4586 8
4766 8
4767 8
4392 8
4293 8
4140 8
4094 8
4243 8
3279 8
3955 8
3628 8
3417 8
4042 8
4795 8
4526 8
4376 8
9354 8
10313 8
9075 8
8928 8
8765 8
8813 8
8988 8
8916 8
8817 8
8743 8
8611 8
8546 8
8603 8
8684 8
8757 8
8859 8
8970 8
8877 8
6380 8
