pt_graph LE_MET_level6
5850 28
5878 28
5783 28
5605 28
5566 28
5414 28
5387 28
5350 28
5522 28
5661 28
5857 28
5625 28
5638 28
5643 28
5658 28
5674 28
5769 28
5877 28
5782 28
5750 29
5697 29
5506 29
5596 29
5680 29
5541 29
5489 29
5579 29
5611 29
5439 29
5636 29
5449 29
5534 29
5474 29
5501 29
8959 8
9037 8
9142 8
9295 8
9431 8
9394 8
9298 8
9090 8
8972 8
9129 8
9222 8
9097 8
9029 8
8956 8
9039 8
9023 8
8994 8
8878 8
9099 8
8997 8
9012 8
10330 8
10603 8
10222 8
10102 8
9989 8
9855 8
9656 8
8986 8
8978 8
9008 8
9038 8
9069 8
10609 8
10867 8
10873 8
9808 8
9914 8
10116 8
10238 8
10889 8
10906 8
10894 8
10879 8
10940 8
10968 8
10986 8
10988 8
10972 8
10961 8
10976 8
10868 8
10607 8
10327 8
10881 8
10907 8
10936 8
10934 8
10942 8
10953 8
10918 8
10935 8
10902 8
10916 8
10938 8
10945 8
10966 8
10999 8
10975 8
10973 8
10967 8
10946 8
10878 8
