pt_graph LE_MET_level6
10993 8
10959 8
10953 8
10961 8
10988 8
10948 8
10949 8
10975 8
10999 8
10986 8
10968 8
11008 8
10994 8
10962 8
10955 8
10942 8
10963 8
10920 8
11018 8
10926 8
10897 8
10883 8
10887 8
10930 8
10929 8
456 8
490 8
294 8
290 8
301 8
297 8
278 8
3854 9
4242 9
4497 9
4668 9
4617 9
859 9
737 9
647 9
650 9
616 9
592 9
574 9
570 9
553 9
604 9
524 9
529 9
485 9
494 9
452 9
401 9
745 9
590 9
551 9
853 9
3041 9
3852 9
3226 9
3578 9
1091 9
1853 9
1857 9
1413 9
1856 9
2541 9
1855 9
1406 9
