pt_graph LE_MET_level6
9485 8
8976 8
9418 8
9584 8
9470 8
8623 8
9136 8
9400 13
9377 13
9451 13
9679 13
10004 13
9902 13
9667 13
9512 13
9368 13
9152 13
9356 13
9603 13
9868 13
10088 13
9752 13
9433 13
9149 13
10588 13
10766 13
10716 13
10649 13
10496 13
10272 13
9594 13
9243 13
9292 13
9269 13
9499 13
9103 13
9206 13
9978 13
9550 13
9750 13
9271 13
9788 13
9923 13
10073 13
10130 13
10336 13
10197 13
9894 13
9118 13
9266 13
9123 13
9430 13
9781 13
10436 13
10551 13
10676 13
10113 13
10332 13
10499 13
10288 13
9957 13
9881 13
10235 13
10178 13
9535 13
