pt_graph LE_MET_level6
8362 8
8426 8
8485 8
8510 8
8652 8
8718 8
8841 8
8984 8
9061 8
9158 8
9285 8
9382 8
9554 8
9520 8
9345 8
9233 8
9136 8
8936 8
8821 8
8863 8
8982 8
9626 8
9643 8
9411 8
9304 8
8366 8
8442 8
8518 8
8575 8
8686 8
8858 8
9081 8
9217 8
9060 8
9299 8
9141 8
8856 8
9916 8
9811 8
9801 8
9748 8
9723 8
9682 8
9617 8
9536 8
9470 8
8925 8
8776 8
8699 8
8612 8
8588 8
8764 8
8928 8
8833 8
8728 8
8713 8
8644 8
8682 8
8853 8
9075 8
8976 8
8631 8
9418 8
9001 8
8525 8
8452 8
8340 8
8473 8
8563 8
8818 8
8533 8
8478 8
8427 8
8381 8
8564 8
8641 8
8731 8
8825 8
8980 8
9112 8
8419 8
8317 8
8434 8
9025 8
11068 8
11122 8
12086 8
11060 8
11056 8
10963 8
10989 8
10984 8
10930 8
10901 8
10899 8
11204 8
11220 8
11242 8
11381 8
11363 8
