pt_graph LE_MET_level6
11122 8
12086 8
11143 8
11068 8
11056 8
11051 8
11060 8
11045 8
11635 8
12087 8
11507 8
11492 8
11437 8
11582 8
11242 8
11220 8
11204 8
11172 8
11193 8
10955 8
10926 8
10920 8
10962 8
10994 8
10907 8
10881 8
10878 8
10873 8
10868 8
10894 8
10603 8
10889 8
9641 8
9609 8
9441 8
9274 8
9142 8
8950 8
8822 8
8792 8
8811 8
8901 8
9042 8
9190 8
9295 8
9366 8
9333 8
9470 8
9477 8
9370 8
9141 8
9061 8
8894 8
8776 8
8663 8
8570 8
8481 8
8492 8
8623 8
8643 8
8566 8
8449 8
8389 8
8426 8
8510 8
8388 8
8489 8
8652 8
8728 8
8617 8
8655 8
8682 8
8437 8
8485 8
8478 8
8513 8
8631 8
8533 8
8833 8
8692 8
8473 8
8505 8
8600 8
8546 8
8649 8
8739 8
9130 8
9191 8
9214 8
9345 8
9442 8
8917 8
8781 8
8686 8
8458 8
8411 8
8416 8
8468 8
8497 8
8669 8
8685 8
8620 8
8551 8
8523 8
8581 8
8613 8
8529 8
8488 8
8405 8
8611 8
8573 8
8621 8
8740 8
8761 8
8812 8
8970 8
