pt_graph LE_MET_level6
11045 28
11037 28
11051 28
11056 28
11060 28
11068 28
11122 28
10963 28
10984 28
10989 28
11008 28
12086 28
11242 28
11220 28
11193 28
10085 8
10068 8
9934 8
9858 8
9874 8
9947 8
9998 8
9835 8
9950 8
8984 8
8858 8
8699 8
8563 8
8478 8
8452 8
8505 8
8570 8
8481 8
8468 8
8534 8
8649 8
8610 8
8430 8
8458 8
8365 8
8400 8
8485 8
8492 8
8477 8
8416 8
8674 8
8842 8
8574 8
8560 8
8621 8
8613 8
8508 8
8488 8
8562 8
8532 8
8661 8
8500 8
8611 8
8512 8
9641 8
9741 8
9896 8
9802 8
9682 8
9526 8
9614 8
9723 8
9456 8
9541 8
9726 8
9799 8
9844 8
9693 8
9609 8
9556 8
9411 8
9333 8
9179 8
9070 8
8936 8
8764 8
8682 8
8566 8
8533 8
8631 8
8718 8
8818 8
8713 8
8793 8
8728 8
8652 8
8776 8
8588 8
8496 8
8551 8
8472 8
8639 8
8463 8
8580 8
8856 8
9081 8
8841 8
8925 8
8612 8
9005 8
8863 8
9001 8
8866 8
8955 8
9061 8
9158 8
9304 8
