pt_graph LE_MET_level6
5067 9
5177 9
5288 9
5346 9
5287 9
5157 9
5221 9
5038 9
4728 9
4362 9
4533 9
4758 9
4822 9
5006 9
4890 9
4904 9
4869 9
5047 9
4808 9
4739 9
4919 9
4801 9
4689 9
4747 9
4717 9
4840 9
5583 9
5436 9
5485 9
4955 9
4833 9
4963 9
4818 9
4730 9
4966 9
5018 9
4893 9
4877 9
4751 9
4784 9
5025 9
5066 9
6033 9
5766 9
4670 9
4639 9
4844 9
4719 9
4922 9
4993 9
4946 9
5080 9
5116 9
5034 9
4800 9
5057 9
5198 9
5007 9
4850 9
4984 9
5027 9
5227 9
5160 9
4656 9
4941 9
5301 9
5136 9
4931 9
9642 17
9557 17
9416 17
9652 17
9797 17
9939 17
9768 17
9647 17
9512 17
8999 17
9178 17
9050 17
9055 17
8904 17
8921 17
8940 17
9104 17
9913 17
10016 17
8778 17
8951 17
9054 17
9002 17
10854 17
10847 17
10833 17
9329 17
9277 17
9468 17
9711 17
9669 17
9601 17
9780 17
