pt_graph LE_MET_level6
1061 8
1015 8
1162 8
1333 8
1554 8
1736 8
1776 8
1766 8
1898 8
2137 8
2032 8
2068 8
2048 8
2045 8
1966 8
1370 8
1222 8
986 8
1066 8
1591 8
2078 8
2179 8
1972 8
1442 8
1458 8
1123 8
1823 8
1030 8
1266 8
1651 8
2477 8
2089 8
1863 8
1999 8
2690 8
2486 8
960 8
901 8
1059 8
1153 8
995 8
950 8
1779 8
1218 8
1045 8
1004 8
1042 8
904 8
954 8
991 8
1165 8
1353 8
1146 8
1161 8
1176 8
1873 8
2146 8
2294 8
1806 8
2046 8
1952 8
2234 8
2443 8
2299 8
2337 8
2097 8
1874 8
1935 8
9001 8
8928 8
8771 8
8713 8
8643 8
8510 8
8426 8
8332 8
8298 8
8365 8
8458 8
8388 8
8309 8
8202 8
1879 8
1167 8
1021 8
2255 8
1748 8
1731 8
1798 8
3628 8
4023 8
977 8
956 8
1555 8
938 8
1693 8
1000 8
1075 8
1063 8
1170 8
1262 8
1013 8
1313 8
1055 8
1022 8
1102 8
1025 8
1209 8
1005 8
1904 8
945 8
8969 8
9070 8
8358 8
8361 8
8370 8
8389 8
9120 8
8821 8
9179 8
8863 8
8764 8
8669 8
8600 8
8492 8
8663 8
8842 8
8976 8
9130 8
9191 8
9032 8
8910 8
9087 8
9122 8
8980 8
8927 8
9057 8
8859 8
8970 8
9190 8
9022 8
9201 8
9100 8
8934 8
8875 8
8817 8
8901 8
9042 8
9192 8
9063 8
8912 8
8509 8
8429 8
8482 8
8604 8
8444 8
8346 8
8383 8
8422 8
8364 8
8296 8
8517 8
8466 8
8491 8
8432 8
8425 8
8377 8
8312 8
8248 8
