VE_REF pt_graph
DEN121 10825
DEN121 10602
DEN121 10449
DEN122 806
DEN122 847
DEN123 6689
DEN123 1147
DEN123 449
DEN123 512
DEN123 445
DEN123 441
DEN123 6851
DEN123 7010
DEN124 441
DEN125 445
DEN125 188
DEN125 267
DEN125 441
DEN126 700
DEN126 670
DEN126 1498
DEN126 517
DEN126 445
DEN126 441
DEN126 443
DEN127 10875
DEN128 7010
DEN128 10875
DEN128 7011
DEN128 10449
DEN128 8224
DEN129 10449
DEN129 10932
DEN129 803
DEN129 517
DEN129 445
DEN130 11034
DEN130 10875
DEN130 1953
DEN130 1498
DEN130 803
DEN130 517
DEN130 441
DEN130 445
DEN130 512
DEN130 1009
DEN130 1147
DEN130 1755
DEN130 1754
DEN131 803
DEN131 266
DEN131 8707
DEN131 1754
DEN132 441
DEN132 445
DEN133 441
DEN134 517
DEN134 445
DEN134 441
DEN134 440
DEN134 443
DEN135 803
DEN135 517
DEN136 441
DEN136 445
DEN136 443
GER0 8886
GER0 10875
GER0 8755
GER0 8851
GER0 10449
GER1 544
GER1 565
GER1 967
GER1 1007
GER1 10449
GER1 8707
GER1 8755
GER1 582
GER1 445
GER1 517
GER2 546
GER2 565
GER2 1047
GER2 2952
GER2 8755
GER2 8851
GER2 8852
GER3 11034
GER3 10875
GER3 8707
GER3 8181
GER3 10911
GER3 10602
GER3 8755
GER5 9017
GER5 10875
GER5 8886
GER5 8755
GER5 10449
GER5 8851
GER6 8138
GER6 8181
GER6 8225
GER6 8224
GER6 8755
GER7 8755
GER8 8906
GER8 8886
GER8 10875
GER8 8851
GER8 9017
GER8 10449
GER8 8755
GER9 8755
GER10 10875
GER10 11034
GER10 8755
GER11 8886
GER11 10875
GER11 10449
GER11 8181
GER11 7576
GER12 8755
GER12 10875
GER12 11034
GER12 10911
GER13 8755
GER13 10875
GER13 11034
GER13 10449
GER13 10911
GER14 8755
GER14 10875
GER14 11034
GER14 10449
GER14 10876
GER14 10911
GER16 805
GER16 785
GER16 825
GER16 8755
GER16 10449
GER17 805
GER17 785
GER17 825
GER17 2952
GER19 715
GER20 715
GER20 974
GER20 10875
GER20 10449
GER21 805
GER21 785
GER21 825
GER22 8707
GER22 8755
GER22 10875
GER22 10449
GER22 11034
GER22 10656
GER23 1047
GER23 1007
GER24 8755
GER24 8707
GER24 7248
GER25 8755
GER25 5881
GER25 3728
GER25 8225
GER25 8707
GER25 7010
GER25 6852
GER25 7248
GER26 8707
GER26 8755
GER26 10875
GER26 11034
GER26 10911
GER27 2952
GER27 10875
GER28 3728
GER28 5881
GER29 3728
GER29 8707
GER29 7010
GER29 10875
GER29 6852
GER29 7248
GER29 2952
GER30 8755
GER30 5881
GER30 3728
GER30 7010
GER30 10449
GER31 3728
GER31 10875
GER32 3728
GER32 7248
GER32 7010
GER32 10449
GER33 8755
GER33 5881
GER33 3728
GER33 7010
GER33 10449
GER33 7011
GER34 8755
GER34 3728
GER34 10875
GER34 7248
GER35 8707
GER35 8755
GER35 715
GER35 3728
GER36 4569
GER36 2401
GER37 5881
GER37 2160
GER38 8755
GER38 8707
GER38 10449
GER38 10875
GER38 10450
GER38 2952
GER38 1007
GER38 582
GER39 2952
GER40 546
GER40 481
GER40 362
GER41 8755
GER41 2952
GER41 10876
GER41 445
GER41 546
GER41 658
GER42 805
GER42 10449
GER42 715
GER43 546
GER43 543
GER43 516
GER44 546
GER44 475
GER45 546
GER46 546
GER47 546
GER47 544
GER47 513
GER47 516
GER47 540
GER47 518
GER48 542
GER48 510
GER48 540
GER48 480
GER48 539
GER48 532
GER48 516
GER48 546
GER48 563
GER48 547
GER49 546
GER49 543
GER49 538
GER49 479
GER49 480
SWN0 9885
SWN0 10449
SWN11 9885
SWN11 6607
SWN22 9885
SWN22 10912
SWN22 517
SWN33 10912
SWN44 6773
SWN44 7091
SWN46 10912
SWN46 11257
SWN47 9885
SWN47 10655
SWN48 6607
SWN48 10912
SWN48 9885
SWN49 10655
SWN49 9885
SWN49 10874
SWN3 11057
SWN3 1755
SWN5 10912
SWN5 517
SWN6 9885
SWN6 10506
SWN8 1755
SWN10 10655
SWN14 9885
SWN14 10655
SWN15 9885
SWN16 9885
SWN17 10912
SWN17 10874
SWN17 10655
SWN18 9885
SWN19 9885
SWN20 10912
SWN20 9885
SWN20 517
SWN21 10874
SWN21 9885
SWN21 803
SWN21 6773
SWN21 1755
SWN21 5108
SWN21 5880
SWN21 6289
SWN23 9885
SWN25 10912
SWN25 517
SWN25 803
SWN26 10912
SWN27 9885
SWN27 6607
SWN28 10912
SWN28 9885
SWN29 10912
SWN30 9885
SWN30 10912
SWN30 5880
SWN32 10912
SWN32 10655
SWN32 1755
SWN34 9885
SWN34 3611
SWN35 10556
SWN35 9754
SWN37 10912
SWN37 9885
SWN37 6289
SWN38 9885
SWN38 6773
SWN39 9885
SWN40 10912
SWN42 9885
SWN42 10933
SWN43 10655
SWN43 9885
SWN45 10874
SWN45 9885
SWN45 10655
