pt_graph LE_MET_level6
2743 8
2311 8
2600 8
2653 8
8392 8
8486 8
8543 8
8696 8
8735 8
8858 8
8835 8
8692 8
8764 8
8553 8
8509 8
8781 8
10466 8
10702 8
10711 8
10684 8
10695 8
9643 8
9288 8
6924 8
9431 8
9552 8
9764 8
9524 8
9641 8
9799 8
10720 8
10701 8
10754 8
10854 8
10920 8
10963 8
10926 8
10883 8
10909 8
10955 8
10993 8
10962 8
10959 8
10994 8
10924 8
10905 8
10953 8
10893 8
10918 8
10942 8
10935 8
10940 8
10944 8
10938 8
10961 8
10968 8
10984 8
10897 8
10929 8
10887 8
10913 8
10934 8
10914 8
10899 8
10847 8
10904 8
10988 8
10902 8
10907 8
10916 8
10915 8
10941 8
10976 8
10972 8
10965 8
10986 8
10973 8
10977 8
11000 8
11013 8
11021 8
11025 8
11023 8
11018 8
11008 8
11010 8
10947 8
10930 8
