pt_graph LE_MET_level6
5853 9
5664 9
5462 9
5578 9
5554 9
5557 9
5743 9
5938 9
6017 9
5982 9
5591 9
5408 9
5473 9
5533 9
5647 9
5717 9
5847 9
5918 9
6413 9
6542 9
6734 9
6815 9
6879 9
6871 9
6794 9
6934 9
7015 9
6996 9
6890 9
6886 9
6967 9
6707 9
6822 9
6858 9
6756 9
6657 9
6632 9
6766 9
7035 9
7281 9
6856 9
6727 9
6653 9
6642 9
6768 9
6959 9
7119 9
7122 9
7137 9
7034 9
6955 9
6914 9
6816 9
6962 9
7069 9
7002 9
6165 9
6120 9
6214 9
6238 9
6173 9
5768 9
5779 9
5924 9
5416 9
6069 9
6740 9
5546 9
6125 9
6100 9
6170 9
6195 9
6544 9
6468 9
6437 9
6503 9
6391 9
6382 9
6348 9
5782 9
5722 9
5773 9
6404 9
6457 9
6447 9
6545 9
6540 9
6757 9
6781 9
6618 9
6553 9
6501 9
6356 9
6338 9
6681 9
7012 9
7064 9
6000 9
5486 9
5346 9
5371 9
5731 9
5688 9
5608 9
5737 9
5781 9
6892 9
6789 9
6839 9
6631 9
6578 9
6716 9
7121 9
6942 9
7080 9
6709 9
5726 9
5661 9
5605 9
5452 9
5404 9
5389 9
5331 9
6180 9
7160 9
6917 9
7038 9
7094 9
6365 9
7241 9
6960 9
6882 9
6579 9
1113 9
985 8
1025 8
910 8
991 8
1123 8
1005 8
