VE_REF beta.VE_REF
GER6 0
GER6 0
GER6 0
GER6 0
GER6 0
GER6 0
GER6 3.51353
GER6 0
GER6 0
GER6 0
GER6 1.38221
GER6 0
GER6 0
GER6 0
GER6 0
GER6 0
GER6 0
GER6 0
GER6 0
GER6 3.40659
GER6 0
GER6 0
GER6 1.89831
GER6 0
GER6 0
GER6 0
GER6 0
GER6 0
GER6 0
GER6 0
GER7 0
GER7 0
GER7 0
GER7 7.3425
GER7 0
GER7 0
GER7 0
GER7 0
GER7 0
GER7 0
GER7 3.89992
GER7 0
GER7 0
GER7 0
GER7 0.69252
GER7 0
GER7 0
GER7 0
GER7 0
GER7 0
GER7 0
GER7 0
GER7 0
GER7 4.48835
GER7 0
GER7 0
GER7 1.94754
GER7 0
GER7 0
GER7 0
GER7 0
GER7 0
GER7 0
GER7 0
GER8 0
GER8 0
GER8 0
GER8 7.16065
GER8 0
GER8 0
GER8 0
GER8 0
GER8 0
GER8 0
GER8 4.62363
GER8 4.72743
GER8 0
GER8 0
GER8 1.62245
GER8 0
GER8 0
GER8 0
GER8 0
GER8 0
GER8 0
GER8 0
GER8 0
GER8 4.33783
GER8 0
GER8 0
GER8 2.31334
GER8 0
GER8 0
GER8 0
GER8 0
GER8 0
GER8 0
GER8 0
GER9 0
GER9 0
GER9 0
GER9 7.2345
GER9 0
GER9 0
GER9 0
GER9 0
GER9 0
GER9 0
GER9 3.50742
GER9 0
GER9 0
GER9 0
GER9 0
GER9 0
GER9 0
GER9 0
GER9 0
GER9 0
GER9 0
GER9 0
GER9 0
GER9 4.54422
GER9 0
GER9 0
GER9 3.40716
GER9 0
GER9 0
GER9 0
GER9 0
GER9 0
GER9 0
GER9 0
GER10 0
GER10 0
GER10 0
GER10 8.52577
GER10 0
GER10 0
GER10 0
GER10 4.84529
GER10 0
GER10 0
GER10 4.82255
GER10 5.95403
GER10 0
GER10 0
GER10 0
GER10 0
GER10 0
GER10 0
GER10 0
GER10 0
GER10 0
GER10 0
GER10 0
GER10 2.64905
GER10 0
GER10 0
GER10 2.62143
GER10 0
GER10 0
GER10 0
GER10 0
GER10 0
GER10 0
GER10 0
GER11 0
GER11 0
GER11 0
GER11 6.96849
GER11 0
GER11 0
GER11 0
GER11 0
GER11 0
GER11 0
GER11 4.50236
GER11 3.79951
GER11 0
GER11 0
GER11 0
GER11 0
GER11 0
GER11 0
GER11 0
GER11 0
GER11 0
GER11 0
GER11 0
GER11 1.38604
GER11 0
GER11 0
GER11 1.20075
GER11 0
GER11 0
GER11 0
GER11 0
GER11 0
GER11 0
GER11 0
GER12 0
GER12 0
GER12 0
GER12 9.38085
GER12 0
GER12 0
GER12 0
GER12 7.3023
GER12 0
GER12 0
GER12 4.86276
GER12 6.46645
GER12 0
GER12 0
GER12 3.01217
GER12 0
GER12 0
GER12 0
GER12 0
GER12 0
GER12 0
GER12 0
GER12 0
GER12 5.38164
GER12 0
GER12 0
GER12 2.09697
GER12 0
GER12 0
GER12 0
GER12 0
GER12 0
GER12 0
GER12 0
GER13 0
GER13 0
GER13 0
GER13 9.17528
GER13 0
GER13 0
GER13 0
GER13 4.9461
GER13 0
GER13 0
GER13 4.65636
GER13 6.19395
GER13 0
GER13 0
GER13 0.95627
GER13 0
GER13 0
GER13 0
GER13 0
GER13 0
GER13 0
GER13 0
GER13 0
GER13 2.36435
GER13 0
GER13 0
GER13 1.47566
GER13 0
GER13 0
GER13 0
GER13 0
GER13 0
GER13 0
GER13 0
GER14 0
GER14 0
GER14 0
GER14 7.85468
GER14 0
GER14 0
GER14 0
GER14 4.73486
GER14 0
GER14 0
GER14 4.59718
GER14 6.3108
GER14 0
GER14 0
GER14 0
GER14 0
GER14 0
GER14 0
GER14 0
GER14 0
GER14 0
GER14 0
GER14 0
GER14 1.37575
GER14 0
GER14 0
GER14 3.0518
GER14 0
GER14 0
GER14 0
GER14 0
GER14 0
GER14 0
GER14 0
GER15 0
GER15 0
GER15 0
GER15 0
GER15 0
GER15 0
GER15 0
GER15 6.66047
GER15 0
GER15 0
GER15 0
GER15 0
GER15 0
GER15 0
GER15 0
GER15 0
GER15 0
GER15 0
GER15 0
GER15 0
GER15 0
GER15 0
GER15 0
GER15 0
GER15 0
GER15 0
GER15 0
GER15 0
GER15 0
GER15 0
GER15 0
GER15 0
GER15 0
GER15 0
GER16 0
GER16 0
GER16 0
GER16 8.8284
GER16 0
GER16 0
GER16 0
GER16 8.2541
GER16 0
GER16 0
GER16 5.64116
GER16 0
GER16 0
GER16 0
GER16 6.25431
GER16 0
GER16 0
GER16 0
GER16 0
GER16 0
GER16 0
GER16 0
GER16 0
GER16 4.44514
GER16 0
GER16 0
GER16 3.24577
GER16 0
GER16 0
GER16 0
GER16 0
GER16 0
GER16 0
GER16 0
GER17 0
GER17 0
GER17 0
GER17 7.89377
GER17 0
GER17 0
GER17 0
GER17 7.34734
GER17 0
GER17 0
GER17 5.52861
GER17 0
GER17 0
GER17 0
GER17 4.95015
GER17 0
GER17 0
GER17 0
GER17 0
GER17 0
GER17 0
GER17 0
GER17 0
GER17 3.96867
GER17 0
GER17 0
GER17 4.14687
GER17 0
GER17 0
GER17 0
GER17 0
GER17 0
GER17 0
GER17 0
GER18 0
GER18 0
GER18 0
GER18 0
GER18 0
GER18 0
GER18 0
GER18 0
GER18 0
GER18 0
GER18 0
GER18 0
GER18 0
GER18 0
GER18 0
GER18 0
GER18 0
GER18 0
GER18 0
GER18 0
GER18 0
GER18 0
GER18 0
GER18 0
GER18 0
GER18 0
GER18 0
GER18 0
GER18 0
GER18 0
GER18 0
GER18 0
GER18 0
GER18 9.1057
GER19 0
GER19 0
GER19 0
GER19 0
GER19 0
GER19 0
GER19 0
GER19 0
GER19 0
GER19 0
GER19 4.9231
GER19 0
GER19 0
GER19 0
GER19 0
GER19 0
GER19 0
GER19 0
GER19 0
GER19 0
GER19 0
GER19 0
GER19 0
GER19 3.64124
GER19 0
GER19 0
GER19 3.87586
GER19 0
GER19 0
GER19 0
GER19 0
GER19 0
GER19 0
GER19 0
GER20 0
GER20 0
GER20 0
GER20 0
GER20 0
GER20 0
GER20 0
GER20 0
GER20 0
GER20 0
GER20 4.43127
GER20 5.36022
GER20 0
GER20 0
GER20 0.69295
GER20 0
GER20 0
GER20 0
GER20 0
GER20 0
GER20 0
GER20 0
GER20 0
GER20 3.75031
GER20 0
GER20 0
GER20 4.02428
GER20 0
GER20 0
GER20 0
GER20 0
GER20 0
GER20 0
GER20 0
GER21 0
GER21 0
GER21 0
GER21 8.32249
GER21 0
GER21 0
GER21 0
GER21 6.81785
GER21 0
GER21 0
GER21 5.68098
GER21 0
GER21 0
GER21 0
GER21 5.14982
GER21 0
GER21 0
GER21 0
GER21 0
GER21 0
GER21 0
GER21 0
GER21 0
GER21 4.20475
GER21 0
GER21 0
GER21 4.40566
GER21 0
GER21 0
GER21 0
GER21 0
GER21 0
GER21 0
GER21 0
GER22 0
GER22 0
GER22 0
GER22 8.44509
GER22 0
GER22 0
GER22 0
GER22 4.44484
GER22 0
GER22 0
GER22 5.50003
GER22 6.48093
GER22 0
GER22 0
GER22 0
GER22 0
GER22 0
GER22 0
GER22 0
GER22 0
GER22 0
GER22 0
GER22 0
GER22 3.49796
GER22 0
GER22 0
GER22 1.74853
GER22 0
GER22 0
GER22 0
GER22 0
GER22 0
GER22 0
GER22 0
GER23 0
GER23 0
GER23 0
GER23 0
GER23 0
GER23 0
GER23 0
GER23 0
GER23 0
GER23 0
GER23 4.37815
GER23 5.00656
GER23 0
GER23 0
GER23 1.42311
GER23 0
GER23 0
GER23 0
GER23 0
GER23 0
GER23 0
GER23 0
GER23 0
GER23 3.20769
GER23 0
GER23 0
GER23 2.23292
GER23 0
GER23 0
GER23 0
GER23 0
GER23 0
GER23 0
GER23 0
GER24 0
GER24 0
GER24 0
GER24 8.69791
GER24 0
GER24 0
GER24 0
GER24 4.70654
GER24 0
GER24 0
GER24 5.38387
GER24 0
GER24 0
GER24 0
GER24 1.69976
GER24 0
GER24 0
GER24 0
GER24 0
GER24 0
GER24 0
GER24 0
GER24 0
GER24 2.94451
GER24 0
GER24 0
GER24 2.56136
GER24 0
GER24 0
GER24 0
GER24 0
GER24 0
GER24 0
GER24 0
GER25 0
GER25 0
GER25 0
GER25 8.92068
GER25 0
GER25 0
GER25 0
GER25 1.89781
GER25 0
GER25 0
GER25 5.3465
GER25 0
GER25 0
GER25 0
GER25 1.93066
GER25 0
GER25 0
GER25 0
GER25 0
GER25 0
GER25 0
GER25 0
GER25 0
GER25 3.75237
GER25 0
GER25 0
GER25 3.79819
GER25 0
GER25 0
GER25 0
GER25 0
GER25 0
GER25 0
GER25 0
GER26 0
GER26 0
GER26 0
GER26 8.82553
GER26 0
GER26 0
GER26 0
GER26 5.16605
GER26 0
GER26 0
GER26 4.34767
GER26 6.31835
GER26 0
GER26 0
GER26 0
GER26 0
GER26 0
GER26 0
GER26 0
GER26 0
GER26 0
GER26 0
GER26 0
GER26 2.35848
GER26 0
GER26 0
GER26 3.11959
GER26 0
GER26 0
GER26 0
GER26 0
GER26 0
GER26 0
GER26 0
GER27 0
GER27 0
GER27 0
GER27 0
GER27 0
GER27 0
GER27 0
GER27 0
GER27 0
GER27 0
GER27 4.60477
GER27 5.31842
GER27 0
GER27 0
GER27 2.24969
GER27 0
GER27 0
GER27 0
GER27 0
GER27 0
GER27 0
GER27 0
GER27 0
GER27 3.64814
GER27 0
GER27 0
GER27 2.18549
GER27 0
GER27 0
GER27 0
GER27 0
GER27 0
GER27 0
GER27 0
GER28 0
GER28 0
GER28 0
GER28 9.54042
GER28 0
GER28 0
GER28 0
GER28 6.2641
GER28 0
GER28 0
GER28 5.62981
GER28 0
GER28 0
GER28 0
GER28 2.28722
GER28 0
GER28 0
GER28 0
GER28 0
GER28 0
GER28 0
GER28 0
GER28 0
GER28 2.30746
GER28 0
GER28 0
GER28 1.80398
GER28 0
GER28 0
GER28 0
GER28 0
GER28 0
GER28 0
GER28 0
GER29 0
GER29 0
GER29 0
GER29 10.54256
GER29 0
GER29 0
GER29 0
GER29 2.78775
GER29 0
GER29 0
GER29 5.5996
GER29 4.74268
GER29 0
GER29 0
GER29 1.43471
GER29 0
GER29 0
GER29 0
GER29 0
GER29 0
GER29 0
GER29 0
GER29 0
GER29 3.45968
GER29 0
GER29 0
GER29 3.75199
GER29 0
GER29 0
GER29 0
GER29 0
GER29 0
GER29 0
GER29 0
GER30 0
GER30 0
GER30 0
GER30 8.84363
GER30 0
GER30 0
GER30 0
GER30 0
GER30 0
GER30 0
GER30 5.58475
GER30 0
GER30 0
GER30 0
GER30 2.78799
GER30 0
GER30 0
GER30 0
GER30 0
GER30 0
GER30 0
GER30 0
GER30 0
GER30 3.23156
GER30 0
GER30 0
GER30 4.18924
GER30 0
GER30 0
GER30 0
GER30 0
GER30 0
GER30 0
GER30 0
GER31 0
GER31 0
GER31 0
GER31 0
GER31 0
GER31 0
GER31 0
GER31 6.82199
GER31 0
GER31 0
GER31 5.45867
GER31 0
GER31 0
GER31 0
GER31 3.032
GER31 0
GER31 0
GER31 0
GER31 0
GER31 0
GER31 0
GER31 0
GER31 0
GER31 2.51071
GER31 0
GER31 0
GER31 2.19427
GER31 0
GER31 0
GER31 0
GER31 0
GER31 0
GER31 0
GER31 0
GER32 0
GER32 0
GER32 0
GER32 0
GER32 0
GER32 0
GER32 0
GER32 0
GER32 0
GER32 0
GER32 4.87225
GER32 0
GER32 0
GER32 0
GER32 2.74818
GER32 0
GER32 0
GER32 0
GER32 0
GER32 0
GER32 0
GER32 0
GER32 0
GER32 4.03691
GER32 0
GER32 0
GER32 3.15332
GER32 0
GER32 0
GER32 0
GER32 0
GER32 0
GER32 0
GER32 0
GER33 0
GER33 0
GER33 0
GER33 8.56071
GER33 0
GER33 0
GER33 0
GER33 0
GER33 0
GER33 0
GER33 5.21837
GER33 0
GER33 0
GER33 0
GER33 2.68142
GER33 0
GER33 0
GER33 0
GER33 0
GER33 0
GER33 0
GER33 0
GER33 0
GER33 2.82308
GER33 0
GER33 0
GER33 2.61767
GER33 0
GER33 0
GER33 0
GER33 0
GER33 0
GER33 0
GER33 0
GER34 0
GER34 0
GER34 0
GER34 8.11656
GER34 0
GER34 0
GER34 0
GER34 4.17208
GER34 0
GER34 0
GER34 5.049
GER34 5.51591
GER34 0
GER34 0
GER34 2.4307
GER34 0
GER34 0
GER34 0
GER34 0
GER34 0
GER34 0
GER34 0
GER34 0
GER34 3.24519
GER34 0
GER34 0
GER34 3.21857
GER34 0
GER34 0
GER34 0
GER34 0
GER34 0
GER34 0
GER34 0
GER35 0
GER35 0
GER35 0
GER35 7.78679
GER35 0
GER35 0
GER35 0
GER35 3.94503
GER35 0
GER35 0
GER35 5.16519
GER35 0
GER35 0
GER35 0
GER35 2.0068
GER35 0
GER35 0
GER35 0
GER35 0
GER35 0
GER35 0
GER35 0
GER35 0
GER35 2.97412
GER35 0
GER35 0
GER35 2.7515
GER35 0
GER35 0
GER35 0
GER35 0
GER35 0
GER35 0
GER35 0
GER36 0
GER36 0
GER36 0
GER36 7.9354
GER36 0
GER36 0
GER36 0
GER36 -0.26638
GER36 0
GER36 0
GER36 5.12117
GER36 0
GER36 0
GER36 0
GER36 1.87995
GER36 0
GER36 0
GER36 0
GER36 0
GER36 0
GER36 0
GER36 0
GER36 0
GER36 3.43475
GER36 0
GER36 0
GER36 3.07299
GER36 0
GER36 0
GER36 0
GER36 0
GER36 0
GER36 0
GER36 0
GER37 0
GER37 0
GER37 0
GER37 8.14913
GER37 0
GER37 0
GER37 0
GER37 5.05113
GER37 0
GER37 0
GER37 5.19824
GER37 0
GER37 0
GER37 0
GER37 3.0163
GER37 0
GER37 0
GER37 0
GER37 0
GER37 0
GER37 0
GER37 0
GER37 0
GER37 3.31048
GER37 0
GER37 0
GER37 2.25013
GER37 0
GER37 0
GER37 0
GER37 0
GER37 0
GER37 0
GER37 0
GER38 0
GER38 0
GER38 0
GER38 0
GER38 0
GER38 0
GER38 0
GER38 0
GER38 2.75318
GER38 0
GER38 6.04894
GER38 6.48715
GER38 0
GER38 0
GER38 4.20558
GER38 0
GER38 0
GER38 0
GER38 0
GER38 0
GER38 0
GER38 0
GER38 0
GER38 4.56761
GER38 0
GER38 0
GER38 3.98997
GER38 0
GER38 0
GER38 0
GER38 0
GER38 0
GER38 0
GER38 0
GER39 0
GER39 0
GER39 0
GER39 0
GER39 0
GER39 0
GER39 0
GER39 0
GER39 0
GER39 0
GER39 5.24884
GER39 6.32268
GER39 0
GER39 0
GER39 1.68117
GER39 0
GER39 0
GER39 0
GER39 0
GER39 0
GER39 0
GER39 0
GER39 0
GER39 4.4713
GER39 0
GER39 0
GER39 2.19902
GER39 0
GER39 0
GER39 0
GER39 0
GER39 0
GER39 0
GER39 0
GER40 0
GER40 0
GER40 0
GER40 0
GER40 0
GER40 0
GER40 0
GER40 0
GER40 3.53444
GER40 0
GER40 5.40141
GER40 6.48308
GER40 0
GER40 0
GER40 1.56402
GER40 0
GER40 0
GER40 0
GER40 0
GER40 0
GER40 0
GER40 0
GER40 0
GER40 3.98583
GER40 0
GER40 0
GER40 3.18727
GER40 0
GER40 0
GER40 0
GER40 0
GER40 5.52289
GER40 0
GER40 0
GER41 0
GER41 0
GER41 0
GER41 0
GER41 0
GER41 0
GER41 0
GER41 0
GER41 5.31667
GER41 0
GER41 5.16994
GER41 6.44213
GER41 0
GER41 0
GER41 2.9395
GER41 0
GER41 0
GER41 0
GER41 0
GER41 0
GER41 0
GER41 0
GER41 0
GER41 4.55222
GER41 0
GER41 1.96509
GER41 2.19317
GER41 0
GER41 0
GER41 0
GER41 0
GER41 0
GER41 0
GER41 0
GER42 0
GER42 0
GER42 0
GER42 0
GER42 0
GER42 0
GER42 0
GER42 0
GER42 0
GER42 0
GER42 5.29741
GER42 0
GER42 0
GER42 0
GER42 2.79342
GER42 0
GER42 0
GER42 0
GER42 0
GER42 0
GER42 0
GER42 0
GER42 0
GER42 4.65022
GER42 0
GER42 0
GER42 4.10976
GER42 0
GER42 0
GER42 0
GER42 0
GER42 0
GER42 0
GER42 0
GER43 0
GER43 0
GER43 0
GER43 0
GER43 0
GER43 0
GER43 0
GER43 0
GER43 0
GER43 0
GER43 4.52054
GER43 0
GER43 0
GER43 0
GER43 0
GER43 0
GER43 0
GER43 0
GER43 0
GER43 0
GER43 0
GER43 0
GER43 0
GER43 2.956
GER43 0
GER43 0
GER43 2.27678
GER43 0
GER43 0
GER43 0
GER43 0
GER43 3.82357
GER43 0
GER43 0
GER44 0
GER44 0
GER44 0
GER44 0
GER44 0
GER44 0
GER44 0
GER44 0
GER44 0
GER44 0
GER44 4.82887
GER44 0
GER44 0
GER44 0
GER44 0
GER44 0
GER44 0
GER44 0
GER44 0
GER44 0
GER44 0
GER44 0
GER44 0
GER44 4.46478
GER44 0
GER44 0
GER44 3.77246
GER44 0
GER44 0
GER44 0
GER44 0
GER44 4.26211
GER44 0
GER44 0
GER45 0
GER45 0
GER45 0
GER45 0
GER45 0
GER45 0
GER45 0
GER45 0
GER45 0
GER45 0
GER45 4.3719
GER45 0
GER45 0
GER45 0
GER45 2.55306
GER45 0
GER45 0
GER45 0
GER45 0
GER45 0
GER45 0
GER45 0
GER45 0
GER45 3.12687
GER45 0
GER45 0
GER45 2.67946
GER45 0
GER45 0
GER45 0
GER45 0
GER45 4.08966
GER45 0
GER45 0
GER46 0
GER46 0
GER46 0
GER46 0
GER46 0
GER46 0
GER46 0
GER46 0
GER46 0
GER46 0
GER46 4.20027
GER46 0
GER46 0
GER46 0
GER46 1.77633
GER46 0
GER46 0
GER46 0
GER46 0
GER46 0
GER46 0
GER46 0
GER46 0
GER46 3.49763
GER46 0
GER46 0
GER46 3.33947
GER46 0
GER46 0
GER46 0
GER46 0
GER46 0
GER46 0
GER46 0
GER47 0
GER47 0
GER47 0
GER47 0
GER47 0
GER47 0
GER47 0
GER47 0
GER47 0
GER47 0
GER47 4.88479
GER47 0
GER47 0
GER47 0
GER47 1.96747
GER47 0
GER47 0
GER47 0
GER47 0
GER47 0
GER47 0
GER47 0
GER47 0
GER47 3.81347
GER47 0
GER47 0
GER47 2.83032
GER47 0
GER47 0
GER47 0
GER47 0
GER47 5.0828
GER47 0
GER47 0
GER48 0
GER48 0
GER48 0
GER48 7.20642
GER48 0
GER48 0
GER48 0
GER48 0
GER48 0
GER48 0
GER48 4.654
GER48 0
GER48 0
GER48 0
GER48 0.88412
GER48 0
GER48 0
GER48 0
GER48 0
GER48 0
GER48 0
GER48 0
GER48 0
GER48 3.07262
GER48 0
GER48 0
GER48 3.11736
GER48 0
GER48 0
GER48 0
GER48 0
GER48 4.55206
GER48 0
GER48 0
GER49 0
GER49 0
GER49 0
GER49 0
GER49 0
GER49 0
GER49 0
GER49 0
GER49 0
GER49 0
GER49 4.89717
GER49 0
GER49 0
GER49 0
GER49 0.68094
GER49 0
GER49 0
GER49 0
GER49 0
GER49 0
GER49 0
GER49 0
GER49 0
GER49 2.52386
GER49 0
GER49 0
GER49 3.00873
GER49 0
GER49 0
GER49 0
GER49 0
GER49 4.03715
GER49 0
GER49 0
DEN0 0
DEN0 0
DEN0 0
DEN0 0
DEN0 0
DEN0 0
DEN0 0
DEN0 0
DEN0 0
DEN0 0
DEN0 0
DEN0 0
DEN0 0
DEN0 0
DEN0 0
DEN0 0
DEN0 0
DEN0 0
DEN0 0
DEN0 0
DEN0 0
DEN0 0
DEN0 0
DEN0 0
DEN0 0
DEN0 0
DEN0 0
DEN0 0
DEN0 0
DEN0 0
DEN0 0
DEN0 0
DEN0 0
DEN0 0
DEN1 0
DEN1 0
DEN1 0
DEN1 0
DEN1 0
DEN1 0
DEN1 0
DEN1 0
DEN1 0
DEN1 0
DEN1 0
DEN1 0
DEN1 0
DEN1 0
DEN1 0
DEN1 0
DEN1 0
DEN1 0
DEN1 0
DEN1 0
DEN1 0
DEN1 0
DEN1 0
DEN1 0
DEN1 0
DEN1 0
DEN1 0
DEN1 0
DEN1 0
DEN1 0
DEN1 0
DEN1 0
DEN1 0
DEN1 0
DEN2 0
DEN2 3.961
DEN2 0
DEN2 0
DEN2 0
DEN2 0
DEN2 0
DEN2 0
DEN2 0
DEN2 0
DEN2 5.34185
DEN2 6.99553
DEN2 0
DEN2 0
DEN2 0
DEN2 0
DEN2 0
DEN2 0
DEN2 0
DEN2 0
DEN2 0
DEN2 0
DEN2 0
DEN2 0
DEN2 0
DEN2 1.00913
DEN2 0
DEN2 0
DEN2 0
DEN2 0.82392
DEN2 0
DEN2 0
DEN2 0
DEN2 0
DEN3 0
DEN3 0
DEN3 0
DEN3 0
DEN3 0
DEN3 0
DEN3 0
DEN3 0
DEN3 0
DEN3 0
DEN3 5.9136
DEN3 6.46249
DEN3 0
DEN3 0
DEN3 3.86702
DEN3 0
DEN3 0
DEN3 0
DEN3 0
DEN3 0
DEN3 0
DEN3 1.30578
DEN3 0
DEN3 3.68532
DEN3 0
DEN3 0
DEN3 2.58093
DEN3 0
DEN3 0
DEN3 0.61342
DEN3 0
DEN3 0
DEN3 0
DEN3 0
DEN4 0
DEN4 0
DEN4 0
DEN4 0
DEN4 0
DEN4 0
DEN4 0
DEN4 0
DEN4 4.16251
DEN4 0
DEN4 0
DEN4 0
DEN4 2.71122
DEN4 0
DEN4 0
DEN4 0
DEN4 0
DEN4 0
DEN4 0
DEN4 0
DEN4 0
DEN4 0
DEN4 2.29996
DEN4 0
DEN4 0
DEN4 4.5049
DEN4 0
DEN4 0
DEN4 0
DEN4 0
DEN4 0
DEN4 0
DEN4 0
DEN4 0
DEN5 0
DEN5 2.99072
DEN5 0
DEN5 0
DEN5 0
DEN5 0
DEN5 0
DEN5 0
DEN5 0
DEN5 0
DEN5 3.70409
DEN5 0
DEN5 0
DEN5 0
DEN5 0
DEN5 0
DEN5 0
DEN5 0
DEN5 0
DEN5 0
DEN5 0
DEN5 2.14818
DEN5 0
DEN5 2.63339
DEN5 0
DEN5 0.69418
DEN5 2.46267
DEN5 2.00492
DEN5 0
DEN5 0
DEN5 0
DEN5 0
DEN5 0
DEN5 0
DEN6 0
DEN6 0
DEN6 0
DEN6 0
DEN6 0
DEN6 0
DEN6 0
DEN6 0
DEN6 5.58961
DEN6 0
DEN6 0
DEN6 0
DEN6 4.65045
DEN6 0
DEN6 0
DEN6 0
DEN6 4.79874
DEN6 0
DEN6 0
DEN6 0
DEN6 0
DEN6 0
DEN6 0
DEN6 0
DEN6 0
DEN6 0
DEN6 0
DEN6 0
DEN6 0
DEN6 0
DEN6 0
DEN6 0
DEN6 0
DEN6 0
DEN7 0
DEN7 0
DEN7 0
DEN7 0
DEN7 0
DEN7 0
DEN7 0
DEN7 0
DEN7 5.45405
DEN7 0
DEN7 0
DEN7 0
DEN7 2.13358
DEN7 0
DEN7 0
DEN7 0
DEN7 0
DEN7 0
DEN7 0
DEN7 0
DEN7 0
DEN7 0
DEN7 0
DEN7 0
DEN7 0
DEN7 0
DEN7 0
DEN7 0
DEN7 0
DEN7 0
DEN7 0
DEN7 0
DEN7 0
DEN7 0
DEN8 0
DEN8 0
DEN8 0
DEN8 0
DEN8 0
DEN8 0
DEN8 0
DEN8 0
DEN8 0
DEN8 0
DEN8 4.97799
DEN8 0
DEN8 0
DEN8 0
DEN8 2.47489
DEN8 0
DEN8 0
DEN8 0
DEN8 0
DEN8 0
DEN8 0
DEN8 2.57655
DEN8 0
DEN8 3.75321
DEN8 0
DEN8 0
DEN8 2.85638
DEN8 0
DEN8 0
DEN8 1.30202
DEN8 0
DEN8 0
DEN8 0
DEN8 0
DEN9 0
DEN9 0
DEN9 0
DEN9 0
DEN9 0
DEN9 0
DEN9 0
DEN9 0
DEN9 0
DEN9 0
DEN9 3.92722
DEN9 0
DEN9 0
DEN9 0
DEN9 0.84465
DEN9 0
DEN9 0
DEN9 0
DEN9 0
DEN9 0
DEN9 0
DEN9 1.36312
DEN9 0
DEN9 1.3732
DEN9 0
DEN9 0
DEN9 0
DEN9 0
DEN9 0
DEN9 0.49227
DEN9 0
DEN9 0
DEN9 0
DEN9 0
DEN10 0
DEN10 0
DEN10 0
DEN10 6.21854
DEN10 0
DEN10 0
DEN10 0
DEN10 8.89333
DEN10 0
DEN10 0
DEN10 0
DEN10 0
DEN10 0
DEN10 0
DEN10 2.31086
DEN10 0
DEN10 0
DEN10 0
DEN10 0
DEN10 0
DEN10 0
DEN10 0
DEN10 0
DEN10 0
DEN10 0
DEN10 0
DEN10 0
DEN10 0
DEN10 0
DEN10 0
DEN10 0
DEN10 0
DEN10 0
DEN10 0
DEN11 0
DEN11 0
DEN11 0
DEN11 0
DEN11 0
DEN11 0
DEN11 0
DEN11 0
DEN11 4.86639
DEN11 0
DEN11 0
DEN11 0
DEN11 5.3321
DEN11 0
DEN11 0
DEN11 0
DEN11 0
DEN11 0
DEN11 0
DEN11 0
DEN11 0
DEN11 0
DEN11 2.3806
DEN11 0
DEN11 0
DEN11 3.61422
DEN11 0
DEN11 0
DEN11 0
DEN11 0
DEN11 0
DEN11 0
DEN11 0
DEN11 0
DEN12 0
