pt_graph LE_MET_level6
9139 28
9099 28
9038 28
8997 28
9222 28
9415 28
9521 28
9717 28
9858 28
9914 28
9808 28
9497 28
9507 28
9685 28
9303 28
9154 28
9069 28
8891 28
9200 28
9335 28
9317 28
9151 28
9002 28
9108 28
9334 28
9089 28
9311 28
9766 28
9599 28
8443 28
8592 28
8664 28
8809 28
8956 28
9029 28
9097 28
8870 28
8960 28
9039 28
9117 28
8966 28
8864 28
8957 28
9245 28
8990 28
8971 28
9175 28
9404 28
9590 28
9184 28
9316 28
9394 28
10879 28
10906 28
10867 28
10609 28
10889 28
10927 28
11051 28
11056 28
11060 28
11068 28
11045 28
11122 28
11075 28
11081 28
11028 28
11008 28
11037 28
11033 28
11023 28
11039 28
11053 28
12086 28
11204 28
