pt_graph LE_MET_level6
12020 12
11982 12
11868 12
11769 12
11752 12
11751 12
11711 12
11791 12
12508 12
12455 12
12438 12
12308 12
12247 12
12180 12
12184 12
11893 12
11956 12
12101 12
12287 12
12426 12
12495 12
12429 12
12366 12
12355 12
12245 12
12358 12
12122 12
12099 12
11782 12
11668 12
11676 12
12230 12
12203 12
11931 12
11952 12
11894 12
11967 12
11854 12
12420 12
12143 12
11796 12
12089 12
12170 12
12049 12
12022 12
11910 12
11917 12
11898 12
11738 12
11810 12
11772 12
11818 12
11998 12
12166 12
11726 12
11732 12
11715 12
11800 12
12126 12
12179 12
12379 12
12284 12
