pt_graph LE_MET_level6
10959 8
10930 8
10993 8
10962 8
10929 8
10893 8
10926 8
10920 8
10924 8
10905 8
10909 8
10953 8
10904 8
10897 8
10883 8
10887 8
10349 8
9726 8
9593 8
9456 8
9496 8
9526 8
9641 8
9813 8
9896 8
10461 8
10427 8
9656 8
9541 8
9373 8
9439 8
9609 8
9698 8
9931 8
10492 8
9802 8
9682 8
9556 8
9412 8
9493 8
9693 8
9844 8
9806 8
9676 8
9510 8
9471 8
9643 8
9721 8
9852 8
9819 8
9482 8
9979 8
10399 8
9723 8
9620 8
9445 8
9365 8
9559 8
9799 8
9986 8
10295 8
10056 8
10093 8
10222 8
10058 8
9950 8
10060 8
10167 8
10112 8
10164 8
10309 8
10242 8
9914 8
9858 8
9748 8
9570 8
9766 8
9666 8
9741 8
9874 8
10368 8
9441 8
9975 8
9808 8
9524 8
10182 8
10311 8
9670 8
9447 8
9617 8
9737 8
9764 8
9869 8
10232 8
9749 8
9888 8
10033 8
9838 8
9818 8
10151 8
9989 8
9644 8
10102 8
9835 8
9614 8
9579 8
9580 8
10367 8
10254 8
9536 8
9662 8
10117 8
