pt_graph shape
8629 0
8629 0
8629 0
8629 0
8629 0
8629 0
8629 0
8629 0
8629 0
8629 0
8629 1.53
8629 0
8629 0
8629 0
8629 1.62
8629 0
8629 0
8629 0
8629 0
8629 0
8629 0
8629 0
8629 0
8629 0
8629 0
8629 0
8629 0
8629 0
8629 0
8629 0
8629 0
8689 0
8689 0
8689 0
8689 0
8689 0
8689 0
8689 0
8689 0
8689 0
8689 0
8689 1.53
8689 0
8689 0
8689 0
8689 1.62
8689 0
8689 0
8689 0
8689 0
8689 0
8689 0
8689 0
8689 0
8689 0
8689 0
8689 0
8689 0
8689 0
8689 0
8689 0
8689 0
8724 0
8724 0
8724 0
8724 0
8724 0
8724 0
8724 0
8724 0
8724 0
8724 0
8724 1.62
8724 0
8724 0
8724 0
8724 1.88
8724 0
8724 0
8724 0
8724 0
8724 0
8724 0
8724 0
8724 0
8724 0
8724 0
8724 0
8724 0
8724 0
8724 0
8724 0
8724 0
8789 0
8789 0
8789 0
8789 0
8789 0
8789 0
8789 0
8789 0
8789 0
8789 0
8789 1.53
8789 0
8789 0
8789 0
8789 1.88
8789 0
8789 0
8789 0
8789 0
8789 0
8789 0
8789 0
8789 0
8789 0
8789 0
8789 0
8789 0
8789 0
8789 0
8789 0
8789 0
8807 0
8807 0
8807 0
8807 0
8807 0
8807 0
8807 0
8807 0
8807 0
8807 0
8807 1.55
8807 0
8807 0
8807 0
8807 1.63
8807 0
8807 0
8807 0
8807 0
8807 0
8807 0
8807 0
8807 0
8807 0
8807 0
8807 0
8807 0
8807 0
8807 0
8807 0
8807 0
8809 0
8809 0
8809 0
8809 0
8809 0
8809 0
8809 0
8809 0
8809 0
8809 0
8809 1.64
8809 0
8809 0
8809 0
8809 1.84
8809 0
8809 0
8809 0
8809 0
8809 0
8809 0
8809 0
8809 0
8809 0
8809 0
8809 0
8809 0
8809 0
8809 0
8809 0
8809 0
8829 0
8829 0
8829 0
8829 0
8829 0
8829 0
8829 0
8829 0
8829 0
8829 0
8829 1.53
8829 0
8829 0
8829 0
8829 1.62
8829 0
8829 0
8829 0
8829 0
8829 0
8829 0
8829 0
8829 0
8829 0
8829 0
8829 0
8829 0
8829 0
8829 0
8829 0
8829 0
8864 0
8864 0
8864 0
8864 0
8864 0
8864 0
8864 0
8864 0
8864 0
8864 0
8864 1.57
8864 0
8864 0
8864 0
8864 0
8864 0
8864 0
8864 0
8864 0
8864 0
8864 0
8864 0
8864 0
8864 0
8864 32.87
8864 0
8864 0
8864 0
8864 0
8864 0
8864 0
8878 0
8878 0
8878 0
8878 0
8878 0
8878 0
8878 0
8878 0
8878 0
8878 0
8878 1.49
8878 0
8878 0
8878 0
8878 25.44
8878 0
8878 0
8878 0
8878 0
8878 0
8878 0
8878 0
8878 0
8878 0
8878 0
8878 0
8878 0
8878 0
8878 0
8878 0
8878 0
8890 0
8890 0
8890 0
8890 0
8890 0
8890 0
8890 0
8890 0
8890 0
8890 0
8890 0.94
8890 0
8890 0
8890 0
8890 0.96
8890 0
8890 0
8890 0
8890 0
8890 0
8890 0
8890 0
8890 0
8890 0
8890 0
8890 0
8890 0
8890 0
8890 0
8890 0
8890 0
8922 0
8922 0
8922 0
8922 0
8922 0
8922 0
8922 0
8922 0
8922 0
8922 0
8922 1.49
8922 0
8922 0
8922 0
8922 29.73
8922 0
8922 0
8922 0
8922 0
8922 0
8922 0
8922 0
8922 0
8922 0
8922 0
8922 0
8922 0
8922 0
8922 0
8922 0
8922 0
8945 0
8945 0
8945 0
8945 0
8945 0
8945 0
8945 0
8945 0
8945 0
8945 0
8945 1.53
8945 0
8945 0
8945 0
8945 1.62
8945 0
8945 0
8945 0
8945 0
8945 0
8945 0
8945 0
8945 0
8945 0
8945 0
8945 0
8945 0
8945 0
8945 0
8945 0
8945 0
8960 0
8960 0
8960 0
8960 0
8960 0
8960 0
8960 0
8960 0
8960 0
8960 0
8960 1.57
8960 0
8960 0
8960 0
8960 0
8960 0
8960 0
8960 0
8960 0
8960 0
8960 0
8960 0
8960 0
8960 0
8960 32.87
8960 0
8960 0
8960 0
8960 0
8960 0
8960 0
8997 0
8997 0
8997 0
8997 0
8997 0
8997 0
8997 0
8997 0
8997 0
8997 0
8997 1.64
8997 0
8997 0
8997 0
8997 1.84
8997 0
8997 0
8997 0
8997 0
8997 0
8997 0
8997 0
8997 0
8997 0
8997 0
8997 0
8997 0
8997 0
8997 0
8997 0
8997 0
9006 0
9006 0
9006 0
9006 0
9006 0
9006 0
9006 0
9006 0
9006 0
9006 0
9006 1.53
9006 0
9006 0
9006 0
9006 1.88
9006 0
9006 0
9006 0
9006 0
9006 0
9006 0
9006 0
9006 0
9006 0
9006 0
9006 0
9006 0
9006 0
9006 0
9006 0
9006 0
9008 0
9008 0
9008 0
9008 0
9008 0
9008 0
9008 0
9008 0
9008 0
9008 0
9008 1.49
9008 0
9008 0
9008 0
9008 29.73
9008 0
9008 0
9008 0
9008 0
9008 0
9008 0
9008 0
9008 0
9008 0
9008 0
9008 0
9008 0
9008 0
9008 0
9008 0
9008 0
9012 0
9012 0
9012 0
9012 0
9012 0
9012 0
9012 0
9012 0
9012 0
9012 0
9012 1.49
9012 0
9012 0
9012 0
9012 29.73
9012 0
9012 0
9012 0
9012 0
9012 0
9012 0
9012 0
9012 0
9012 0
9012 0
9012 0
9012 0
9012 0
9012 0
9012 0
9012 0
9053 0
9053 0
9053 0
9053 0
9053 0
9053 0
9053 0
9053 0
9053 0
9053 0
9053 1.55
9053 0
9053 0
9053 0
9053 1.63
9053 0
9053 0
9053 0
9053 0
9053 0
9053 0
9053 0
9053 0
9053 0
9053 0
9053 0
9053 0
9053 0
9053 0
9053 0
9053 0
9090 0
9090 0
9090 0
9090 0
9090 0
9090 0
9090 0
9090 0
9090 0
9090 0
9090 0.91
9090 0
9090 0
9090 0
9090 32.72
9090 0
9090 0
9090 0
9090 0
9090 0
9090 0
9090 0
9090 0
9090 0
9090 13.8
9090 0
9090 0
9090 0
9090 0
9090 0
9090 0
9091 0
9091 0
9091 0
9091 0
9091 0
9091 0
9091 0
9091 0
9091 0
9091 0
9091 0.77
9091 0
9091 0
9091 0
9091 0.97
9091 0
9091 0
9091 0
9091 0
9091 0
9091 0
9091 0
9091 0
9091 0
9091 0
9091 0
9091 0
9091 0
9091 0
9091 0
9091 0
9099 0
9099 0
9099 0
9099 0
9099 0
9099 0
9099 0
9099 0
9099 0
9099 0
9099 0.94
9099 0
9099 0
9099 0
9099 0.88
9099 0
9099 0
9099 0
9099 0
9099 0
9099 0
9099 0
9099 0
9099 0
9099 0
9099 0
9099 0
9099 0
9099 0
9099 0
9099 0
9102 0
9102 0
9102 0
9102 0
9102 0
9102 0
9102 0
9102 0
9102 0
9102 0
9102 1.46
9102 0
9102 0
9102 0
9102 28.54
9102 0
9102 0
9102 0
9102 0
9102 0
9102 0
9102 0
9102 0
9102 0
9102 0
9102 0
9102 0
9102 0
9102 0
9102 0
9102 0
9129 0
9129 0
9129 0
9129 0
9129 0
9129 0
9129 0
9129 0
9129 0
9129 0
9129 0.72
9129 0
9129 0
9129 0
9129 1.68
9129 0
9129 0
9129 0
9129 0
9129 0
9129 0
9129 0
9129 0
9129 0
9129 37.4
9129 0
9129 0
9129 0
9129 0
9129 0
9129 0
9139 0
9139 0
9139 0
9139 0
9139 0
9139 0
9139 0
9139 0
9139 0
9139 0
9139 0.91
9139 0
9139 0
9139 0
9139 0.65
9139 0
9139 0
9139 0
9139 0
9139 0
9139 0
9139 0
9139 0
9139 0
9139 0
9139 0
9139 0
9139 0
9139 0
9139 0
9139 0
9174 0
9174 0
9174 0
9174 0
9174 0
9174 0
9174 0
9174 0
9174 0
9174 0
9174 1.5
9174 0
9174 0
9174 0
9174 29.27
9174 0
9174 0
9174 0
9174 0
9174 0
9174 0
9174 0
9174 0
9174 0
9174 0
9174 0
9174 0
9174 0
9174 0
9174 0
9174 0
9184 0
9184 0
9184 0
9184 0
9184 0
9184 0
9184 0
9184 0
9184 0
9184 0
9184 1.57
9184 0
9184 0
9184 0
9184 0
9184 0
9184 0
9184 0
9184 0
9184 0
9184 0
9184 0
9184 0
9184 0
9184 32.87
9184 0
9184 0
9184 0
9184 0
9184 0
9184 0
9192 0
9192 0
9192 0
9192 0
9192 0
9192 0
9192 0
9192 0
9192 0
9192 0
9192 0.94
9192 0
9192 0
9192 0
9192 6.3
9192 0
9192 0
9192 0
9192 0
9192 0
9192 0
9192 0
9192 0
9192 0
9192 0
9192 0
9192 0
9192 0
9192 0
9192 0
9192 0
9201 0
9201 0
9201 0
9201 0
9201 0
9201 0
9201 0
9201 0
9201 0
9201 0
9201 1.46
9201 0
9201 0
9201 0
9201 28.54
9201 0
9201 0
9201 0
9201 0
9201 0
9201 0
9201 0
9201 0
9201 0
9201 0
9201 0
9201 0
9201 0
9201 0
9201 0
9201 0
9207 0
9207 0
9207 0
