DEN1|8.42|34.184|15|128|27768|4997|9|0.3394|478.8916|7|1|1.1|1.1|0.2
DEN2|13.76|51.884|15|203|27768|4997|5|1.1978|31.4044|21|1|1.1|1.1|0.2
DEN3|14.41|41.972|15|161|27768|4997|22|0.4642|165.4007|28|1|1.1|1.1|0.2
DEN4|15.51|29.7|16|109|32506|5606|16|0.7708|83.7866|13|1|1.1|1.1|0.2
DEN5|10.24|33.712|14|126|23464|4420|12|0.6592|103.4737|20|1|1.1|1.1|0.2
DEN6|17.49|103.804|26|423|106334|13303|11|1|100|1000|1|1.1|1.1|0.2
DEN7|14.49|50.704|20|198|56044|8339|8|0.971|323.8816|54|1|1.1|1.1|0.2
DEN8|15.53|56.132|17|221|37691|6244|11|1.1843|36.4285|9|1|1.1|1.1|0.2
DEN9|12.66|45.748|15|177|27768|4997|9|1.4616|1682.3285|8|1|1.1|1.1|0.2
DEN10|12.54|34.184|15|128|27768|4997|7|1|100|1000|1|1.1|1.1|0.2
DEN11|13.49|44.096|20|170|56044|8339|11|0.7602|153.5619|52|1|1.1|1.1|0.2
DEN12|15.13|53.772|15|211|27768|4997|22|0.7023|65.2576|21|1|1.1|1.1|0.2
DEN13|13.09|40.556|14|155|23464|4420|11|0.6833|76.0779|15|1|1.1|1.1|0.2
DEN14|4.77|30.172|13|111|19581|3874|1|1|100|3625|1|1.1|1.1|0.2
DEN15|13.57|50.94|16|199|32506|5606|30|0.3831|397.8376|69|1|1.1|1.1|0.2
DEN16|13.45|34.184|14|128|23464|4420|7|0.9342|51.0172|29|1|1.1|1.1|0.2
DEN17|13.58|63.92|16|254|32506|5606|17|0.7432|60.2926|17|1|1.1|1.1|0.2
DEN18|14.56|33.476|16|125|32506|5606|11|1.051|40.6857|22|1|1.1|1.1|0.2
DEN19|14.18|55.896|16|220|32506|5606|6|0.2674|2653.5526|8|1|1.1|1.1|0.2
DEN20|15.18|33.712|16|126|32506|5606|29|0.5753|110.8975|26|1|1.1|1.1|0.2
DEN21|15.38|90.116|20|365|56044|8339|18|0.4214|395.2999|27|1|1.1|1.1|0.2
DEN22|13.95|118.672|26|486|106334|13303|24|0.4364|238.8481|87|1|1.1|1.1|0.2
DEN23|13.71|38.904|17|148|37691|6244|24|0.4023|260.2953|39|1|1.1|1.1|0.2
DEN24|12.22|34.42|13|129|19581|3874|4|1|100|1000|1|1.1|1.1|0.2
DEN25|12.11|31.588|13|117|19581|3874|12|0.5755|1040.7002|264|1|1.1|1.1|0.2
DEN26|13.33|64.864|16|258|32506|5606|23|0.8003|86.2026|21|1|1.1|1.1|0.2
DEN27|16.01|137.317|33|565|190291|20336|23|1.5208|16.8976|143|1|1.1|1.1|0.2
DEN28|12.52|55.896|16|220|32506|5606|37|0.7038|98.694|35|1|1.1|1.1|0.2
DEN29|14.49|50.94|16|199|32506|5606|7|0.7326|69.5772|25|1|1.1|1.1|0.2
DEN30|14.03|55.896|17|220|37691|6244|30|1.2428|26.1946|20|1|1.1|1.1|0.2
DEN31|13.82|56.132|17|221|37691|6244|41|0.3758|345.1486|86|1|1.1|1.1|0.2
DEN32|14|55.896|17|220|37691|6244|11|0.5427|69.3695|82|1|1.1|1.1|0.2
DEN33|15.26|67.46|17|269|37691|6244|35|0.4809|205.5432|98|1|1.1|1.1|0.2
DEN34|12.9|55.188|14|217|23464|4420|9|0.8676|90.1917|11|1|1.1|1.1|0.2
DEN35|9.41|33.712|16|126|32506|5606|8|1.7316|15.2171|11|1|1.1|1.1|0.2
DEN36|14.62|47.4|20|184|56044|8339|27|0.4089|1119.0333|161|1|1.1|1.1|0.2
DEN37|13.35|33.712|15|126|27768|4997|14|0.911|55.7907|22|1|1.1|1.1|0.2
DEN38|15.06|42.208|16|162|32506|5606|9|1.312|18.4775|13|1|1.1|1.1|0.2
DEN39|14.49|38.196|15|145|27768|4997|9|0.3754|950.9584|115|1|1.1|1.1|0.2
DEN40|13.81|34.42|13|129|19581|3874|6|1.2534|37.9667|12|1|1.1|1.1|0.2
DEN41|13|75.012|18|301|43334|6913|11|0.339|304.3975|66|1|1.1|1.1|0.2
DEN42|13.05|25.688|12|92|16106|3359|14|0.8421|40.911|12|1|1.1|1.1|0.2
DEN43|10.59|49.288|14|192|23464|4420|25|1.8198|17.8602|8|1|1.1|1.1|0.2
DEN44|13.4|33.712|13|126|19581|3874|10|0.754|59.8653|10|1|1.1|1.1|0.2
DEN45|14.25|34.184|17|128|37691|6244|21|0.6551|100.6037|29|1|1.1|1.1|0.2
DEN46|13.68|56.132|15|221|27768|4997|16|0.937|36.5371|16|1|1.1|1.1|0.2
DEN47|13.57|33.712|15|126|27768|4997|12|0.6974|79.8185|15|1|1.1|1.1|0.2
DEN48|12.03|35.128|15|132|27768|4997|14|0.6021|97.2504|25|1|1.1|1.1|0.2
DEN49|14.26|55.896|16|220|32506|5606|17|0.7949|59.2266|15|1|1.1|1.1|0.2
DEN50|12.7|55.896|20|220|56044|8339|4|0.2981|2373.4916|17|1|1.1|1.1|0.2
DEN51|13.61|56.132|16|221|32506|5606|15|1.0256|45.5829|16|1|1.1|1.1|0.2
DEN52|14.59|34.42|15|129|27768|4997|17|0.7282|48.4006|23|1|1.1|1.1|0.2
DEN53|13.62|37.016|17|140|37691|6244|23|0.6743|234.1235|109|1|1.1|1.1|0.2
DEN54|13.3|45.512|19|176|49448|7612|16|0.6501|238.9295|67|1|1.1|1.1|0.2
DEN55|14.17|30.172|13|111|19581|3874|7|1.9165|12.719|20|1|1.1|1.1|0.2
DEN56|13.99|61.088|14|242|23464|4420|27|0.6493|56.1056|18|1|1.1|1.1|0.2
DEN57|14.4|53.536|14|210|23464|4420|15|0.6272|92.5574|17|1|1.1|1.1|0.2
DEN58|14.28|45.512|14|176|23464|4420|6|0.3542|360.2322|12|1|1.1|1.1|0.2
DEN59|14.78|56.132|15|221|27768|4997|28|0.6127|107.7449|22|1|1.1|1.1|0.2
DEN60|14.81|42.208|18|162|43334|6913|15|0.6779|173.1253|130|1|1.1|1.1|0.2
DEN61|11.43|40.556|13|155|19581|3874|7|0.5684|392.9724|15|1|1.1|1.1|0.2
DEN62|13.97|55.188|16|217|32506|5606|18|0.5835|94.2125|16|1|1.1|1.1|0.2
DEN63|14.61|56.132|17|221|37691|6244|34|0.5756|80.1364|34|1|1.1|1.1|0.2
DEN64|13.99|55.188|16|217|32506|5606|6|0.827|60.017|26|1|1.1|1.1|0.2
DEN65|14.41|67.46|14|269|23464|4420|33|0.6294|77.0313|26|1|1.1|1.1|0.2
DEN66|15.59|56.132|16|221|32506|5606|14|0.6305|98.5725|38|1|1.1|1.1|0.2
DEN67|14.3|63.212|19|251|49448|7612|30|0.7146|45.545|45|1|1.1|1.1|0.2
DEN68|13.15|69.112|21|276|63133|9096|32|0.2769|1816.1206|101|1|1.1|1.1|0.2
DEN69|13.45|33.712|17|126|37691|6244|40|0.6088|62.2445|37|1|1.1|1.1|0.2
DEN70|15.03|90.824|21|368|63133|9096|28|0.8855|68.3663|27|1|1.1|1.1|0.2
DEN71|14.95|70.292|16|281|32506|5606|7|0.3571|388.3343|16|1|1.1|1.1|0.2
DEN72|12.06|33.712|14|126|23464|4420|9|1.106|25.9206|15|1|1.1|1.1|0.2
DEN73|12.06|35.364|12|133|16106|3359|5|0.2774|2015.8662|13|1|1.1|1.1|0.2
DEN74|13.24|46.22|14|179|23464|4420|10|0.4205|310.3878|49|1|1.1|1.1|0.2
DEN75|15.85|84.216|19|340|49448|7612|17|0.813|244.3384|108|1|1.1|1.1|0.2
DEN76|12.6|33.948|14|127|23464|4420|21|0.4289|295.2185|66|1|1.1|1.1|0.2
DEN77|15.45|180.977|35|750|219684|22582|6|0.4312|723.7412|20|1|1.1|1.1|0.2
DEN78|14.12|33.712|13|126|19581|3874|6|0.6882|113.8418|15|1|1.1|1.1|0.2
DEN79|11.7|76.9|17|309|37691|6244|27|0.6921|61.7715|19|1|1.1|1.1|0.2
DEN80|13.63|55.188|16|217|32506|5606|23|0.4243|256.6731|48|1|1.1|1.1|0.2
DEN81|12.8|34.42|15|129|27768|4997|6|0.9028|59.7032|13|1|1.1|1.1|0.2
DEN82|12.1|47.4|12|184|16106|3359|9|1.4359|30.8713|15|1|1.1|1.1|0.2
DEN83|15.47|55.896|15|220|27768|4997|13|0.8112|90.9161|13|1|1.1|1.1|0.2
DEN84|13.56|33.712|14|126|23464|4420|7|1.2514|29.0415|7|1|1.1|1.1|0.2
DEN85|13.78|33.712|15|126|27768|4997|19|0.9206|49.3226|23|1|1.1|1.1|0.2
DEN86|11.31|36.308|13|137|19581|3874|6|1.5468|27.8428|7|1|1.1|1.1|0.2
DEN87|13.25|40.556|12|155|16106|3359|6|1.4366|37.583|16|1|1.1|1.1|0.2
DEN88|13.09|33.712|15|126|27768|4997|5|0.7615|71.1284|17|1|1.1|1.1|0.2
DEN89|13.32|68.404|20|273|56044|8339|22|0.4385|1683.1573|88|1|1.1|1.1|0.2
DEN90|14.05|53.772|14|211|23464|4420|5|1|100|1000|1|1.1|1.1|0.2
DEN91|13.3|73.596|19|295|49448|7612|52|0.4901|345.447|75|1|1.1|1.1|0.2
DEN92|13.29|34.184|16|128|32506|5606|73|1.4704|444.7207|1814|1|1.1|1.1|0.2
DEN93|14.02|45.748|13|177|19581|3874|4|1|100|2965|1|1.1|1.1|0.2
DEN94|13.64|34.42|14|129|23464|4420|8|0.5499|316.8729|12|1|1.1|1.1|0.2
DEN95|10.81|33.712|16|126|32506|5606|5|0.3335|404.1915|9|1|1.1|1.1|0.2
DEN96|13.89|33.476|15|125|27768|4997|9|0.4647|289.676|40|1|1.1|1.1|0.2
DEN97|12.46|54.716|15|215|27768|4997|4|1.4704|443.7308|96|1|1.1|1.1|0.2
DEN98|12.31|34.184|15|128|27768|4997|16|0.6398|107.1335|27|1|1.1|1.1|0.2
DEN99|12.65|31.824|13|118|19581|3874|8|1|100|1000|1|1.1|1.1|0.2
DEN100|15.73|54.48|20|214|56044|8339|19|1|100|1000|1|1.1|1.1|0.2
