pt_graph LE_MET_level6
8142 8
8150 8
8233 8
8365 8
8400 8
8842 8
8648 8
8603 8
8485 8
8455 8
8288 8
8625 8
8509 8
8346 8
9042 8
9418 8
10920 8
10963 8
10926 8
10492 8
10887 8
10897 8
10955 8
10883 8
8863 8
8735 8
8758 8
8674 8
8301 8
8505 8
8452 8
8364 8
8699 8
8403 8
8437 8
8362 8
10905 8
10909 8
10953 8
10918 8
10930 8
10959 8
8442 8
8589 8
8575 8
8588 8
8474 8
8567 8
8729 8
8627 8
8615 8
8564 8
8489 8
8379 8
8333 8
9130 8
9061 8
9014 8
8984 8
9070 8
8910 8
8559 8
9676 8
9869 8
9989 8
9249 8
8988 8
9435 8
9526 8
10164 8
8918 8
9022 8
9122 8
9037 8
8611 8
8532 8
8697 8
9112 8
9239 8
9207 8
9064 8
8952 8
8834 8
8562 8
8573 8
8512 8
8596 8
8534 8
8546 8
10988 8
10942 8
10947 8
10968 8
10976 8
10973 8
10913 8
10902 8
10925 8
10941 8
10946 8
10939 8
10916 8
10914 8
10899 8
10878 8
240 9
264 9
253 9
