VE_REF pt_graph
DEN105 893
DEN105 601
DEN106 3979
DEN106 4681
DEN106 6689
DEN106 7171
DEN106 7246
DEN106 10602
DEN106 10656
DEN106 9885
DEN106 10876
DEN106 10875
DEN107 6689
DEN107 4681
DEN107 10875
DEN108 1754
DEN108 6689
DEN108 6851
DEN108 7009
DEN108 7171
DEN109 6689
DEN109 2275
DEN109 1955
DEN109 1086
DEN109 1048
DEN110 441
DEN110 445
DEN111 1754
DEN111 7171
DEN111 10449
DEN111 9018
DEN111 10875
DEN111 9885
DEN111 10602
DEN111 10932
DEN111 11646
DEN112 6689
DEN112 7009
DEN112 6851
DEN112 7171
DEN113 6689
DEN114 517
DEN114 803
DEN114 10875
DEN114 10449
DEN114 9018
DEN115 1498
DEN115 1754
DEN115 2055
DEN115 2817
DEN116 1754
DEN116 803
DEN116 2817
DEN117 441
DEN117 481
DEN117 443
DEN118 441
DEN118 544
DEN118 582
DEN118 686
DEN118 700
DEN118 670
DEN118 1754
DEN119 1754
DEN119 670
DEN119 1953
DEN119 635
DEN119 2817
DEN119 2816
DEN119 4785
DEN119 3979
DEN119 1582
DEN120 767
DEN120 601
DEN120 670
DEN121 10449
DEN121 9885
DEN121 10602
DEN121 10610
DEN121 9018
DEN121 10656
DEN121 11034
DEN121 10876
DEN122 1008
DEN122 847
DEN122 806
DEN122 5703
DEN123 6689
DEN124 441
DEN124 512
DEN124 1009
DEN124 1147
DEN124 7171
DEN124 10875
DEN124 10610
DEN124 6851
DEN124 10602
DEN124 7010
DEN125 188
DEN125 445
DEN125 441
DEN125 481
DEN126 441
DEN126 582
DEN126 597
DEN126 1007
DEN126 700
DEN127 441
DEN127 1754
DEN127 1498
DEN127 10602
DEN127 10825
DEN127 10875
DEN128 7010
DEN128 10449
DEN128 8224
DEN129 517
DEN129 803
DEN130 803
DEN130 1498
DEN130 1754
DEN130 1953
DEN130 3610
DEN130 10875
DEN130 11034
DEN130 6851
DEN131 803
DEN131 266
DEN131 544
DEN131 582
DEN131 597
DEN131 8707
DEN131 8755
DEN132 441
DEN132 481
DEN133 441
DEN133 445
DEN133 446
DEN133 1147
DEN134 1754
DEN134 670
DEN134 1756
DEN134 1953
DEN134 635
DEN134 2817
DEN134 2816
DEN134 4785
DEN134 1582
DEN135 803
DEN135 517
DEN135 1754
DEN135 7171
DEN136 441
DEN136 565
DEN136 582
DEN136 597
DEN136 893
GER0 8886
GER0 8755
GER0 9017
GER0 10875
GER1 544
GER1 445
GER1 517
GER2 546
GER2 362
GER2 582
GER2 597
GER2 1007
GER2 2952
GER2 6290
GER2 8225
GER3 517
GER3 803
GER4 805
GER4 892
GER4 2952
GER4 10449
GER4 6852
GER5 8886
GER5 8755
GER5 8851
GER5 9017
GER6 8138
GER6 8755
GER6 8269
GER6 8225
GER7 8755
GER8 8886
GER8 8755
GER8 10875
GER8 8906
GER9 8755
GER10 8755
GER10 10875
GER10 8707
GER11 8886
GER11 8851
GER12 8755
GER12 10449
GER13 8755
GER13 10449
GER14 8755
GER14 10449
GER15 805
GER15 785
GER15 10450
GER15 10449
GER15 8755
GER15 8851
GER16 805
GER16 2952
GER16 10449
GER16 8755
GER16 8886
GER16 785
GER16 892
GER17 785
GER17 805
GER17 825
GER19 10449
GER19 715
GER19 6689
GER20 715
GER20 2054
GER20 6689
GER21 805
GER21 785
GER22 8755
GER22 10449
GER22 10875
GER22 11258
GER22 11034
GER23 1007
GER23 1047
GER23 974
GER23 715
GER24 3728
GER24 7248
GER24 8755
GER25 3728
GER25 8755
GER26 8755
GER26 10449
GER26 10875
GER26 8707
GER27 517
GER27 2952
GER29 3728
GER30 3728
GER30 10449
GER32 3728
GER32 7248
GER32 5881
GER33 3728
GER33 10449
GER33 10450
GER34 3728
GER34 7248
GER34 5881
GER34 5882
GER38 484
GER38 514
GER38 508
GER38 227
GER38 251
GER39 247
GER39 481
GER39 546
GER39 597
GER39 1007
GER39 2952
GER40 546
GER41 445
GER41 2952
GER42 805
GER43 543
GER43 546
GER44 546
GER46 546
GER47 546
GER47 510
GER47 542
GER47 513
GER48 510
GER48 542
GER48 540
GER48 539
GER49 546
GER49 479
SWN0 11313
SWN0 9885
SWN0 10655
SWN0 10874
SWN11 6607
SWN22 4570
SWN22 8268
SWN22 10912
SWN33 10933
SWN33 10912
SWN44 3612
SWN46 9885
SWN46 10912
SWN47 9885
SWN48 6607
SWN48 8268
SWN49 9885
SWN1 9885
SWN2 8268
SWN2 9754
SWN3 1755
SWN3 4570
SWN3 11057
SWN4 9885
SWN5 517
SWN5 10912
SWN5 11701
SWN6 9885
SWN7 11703
SWN8 4570
SWN8 9018
SWN8 1755
SWN9 7998
SWN9 9754
SWN10 11284
SWN10 11093
SWN12 10912
SWN13 11876
SWN14 9885
SWN15 9885
SWN16 9885
SWN17 9885
SWN17 10912
SWN17 10655
SWN18 9885
SWN19 9885
SWN19 10874
SWN19 10933
SWN19 10912
SWN20 517
SWN20 1755
SWN21 6773
SWN21 9885
SWN21 10912
SWN21 10655
SWN21 6689
SWN23 9885
SWN24 9754
SWN25 517
SWN26 10912
SWN26 10655
SWN27 6607
SWN28 10912
SWN28 10655
SWN29 9885
SWN29 10912
SWN30 10912
SWN30 9885
SWN31 10937
SWN32 10912
SWN32 9018
SWN34 6607
SWN35 9754
SWN35 10556
SWN36 7246
SWN36 7575
SWN36 7169
SWN36 7490
SWN36 10974
SWN36 7727
SWN37 10912
SWN38 6773
SWN39 9885
SWN40 10912
SWN40 9885
SWN41 9885
SWN41 11072
SWN41 10874
SWN42 9885
SWN42 10933
SWN42 10912
SWN43 9885
SWN45 10874
SWN45 10912
SWN45 11313
