pt_graph LE_MET_level6
9858 8
9799 8
9723 8
9676 8
9556 8
9412 8
9339 8
9496 8
9609 8
9741 8
9614 8
9358 8
9375 8
9198 8
9025 8
8936 8
8914 8
8894 8
9001 8
9136 8
9382 8
9270 8
9159 8
8984 8
8856 8
8774 8
8758 8
8808 8
8955 8
9061 8
9254 8
9081 8
9005 8
9141 8
8858 8
9111 8
8532 8
8551 8
8685 8
8737 8
8771 8
8928 8
8833 8
8713 8
8821 8
8969 8
9120 8
9249 8
9874 8
9813 8
9693 8
8776 8
8764 8
8818 8
8682 8
8863 8
8853 8
8588 8
8526 8
8477 8
8492 8
8578 8
8669 8
9070 8
9179 8
9493 8
8978 8
8900 8
8767 8
