pt_graph LE_MET_level6
10327 8
10603 8
10868 8
10873 8
10176 8
10016 8
10328 8
10017 8
10607 8
10330 8
10609 8
10897 8
10909 8
10920 8
10984 8
10994 8
10989 8
10212 8
10085 8
10867 8
10889 8
10881 8
10902 8
10899 8
10907 8
10304 8
10198 8
10276 8
10099 8
10238 8
10226 8
10161 8
10977 8
10998 8
11001 8
11010 8
10986 8
11008 8
10978 8
10946 8
10941 8
10949 8
10948 8
10968 8
10976 8
10972 8
10965 8
10944 8
10939 8
10966 8
10945 8
10961 8
10916 8
10925 8
10943 8
9572 8
9482 8
9403 8
9439 8
9614 8
9656 8
9748 8
9777 8
9821 8
9961 8
9822 8
9929 8
10988 8
10953 8
10940 8
10922 8
10915 8
10936 8
10947 8
10942 8
10938 8
10914 8
10913 8
10935 8
10970 8
10918 8
