VE_REF freq
DEN5 0.0259
DEN5 0.0672
DEN5 0.0217
DEN5 0.0195
DEN5 0.0195
DEN5 0.0043
DEN5 0.0173
DEN5 0.0173
DEN5 0.0151
DEN5 0.0108
DEN5 0.0044
DEN5 0.0022
DEN5 0.0043
DEN5 0.0044
DEN5 0.0022
DEN5 0.0022
DEN5 0.0022
DEN5 0.0022
DEN5 0.0043
DEN5 0.0043
DEN5 0.0065
DEN5 0.0022
DEN5 0.0022
DEN5 0.0022
DEN6 0.1531
DEN6 0.0488
DEN6 0.1643
DEN6 0.0037
DEN6 0.3812
DEN6 0.0075
DEN6 0.1234
DEN6 0.0209
DEN6 0.0075
DEN6 0.0448
DEN6 0.0075
DEN6 0.0037
DEN6 0.0037
DEN6 0.0037
DEN6 0.0037
DEN6 0.0037
DEN6 0.0149
DEN6 0.0037
DEN7 0.0316
DEN7 0.2057
DEN7 0.0237
DEN7 0.0475
DEN7 0.0079
DEN7 0.0079
DEN7 0.0079
DEN7 0.0074
DEN7 0.0396
DEN7 0.0079
DEN7 0.0158
DEN7 0.0079
DEN7 0.0158
DEN7 0.3006
DEN7 0.1379
DEN7 0.1348
DEN8 0.0733
DEN8 0.055
DEN8 0.0458
DEN8 0.11
DEN8 0.0092
DEN8 0.0275
DEN8 0.0183
DEN8 0.0092
DEN8 0.0275
DEN8 0.0092
DEN8 0.0092
DEN8 0.0092
DEN8 0.0092
DEN8 0.0092
DEN8 0.0189
DEN8 0.0183
DEN8 0.0275
DEN8 0.0092
DEN8 0.0092
DEN8 0.0275
DEN8 0.0183
DEN8 0.0183
DEN8 0.0641
DEN8 0.0367
DEN8 0.0461
DEN8 0.0092
DEN8 0.0092
DEN8 0.0092
DEN8 0.0092
DEN8 0.0092
DEN8 0.0183
DEN8 0.0092
DEN8 0.0092
DEN8 0.0092
DEN8 0.0183
DEN8 0.0458
DEN8 0.0092
DEN8 0.0092
DEN8 0.0092
DEN8 0.0092
DEN8 0.0092
DEN8 0.0183
DEN8 0.0092
DEN8 0.0275
DEN8 0.0095
DEN8 0.0092
DEN8 0.0092
DEN9 0.0102
DEN9 0.0222
DEN9 0.0109
DEN9 0.0222
DEN9 0.1426
DEN9 0.0553
DEN9 0.0109
DEN9 0.0218
DEN9 0.0109
DEN9 0.0109
DEN9 0.0109
DEN9 0.0553
DEN9 0.0895
DEN9 0.0437
DEN9 0.0218
DEN9 0.0327
DEN9 0.0109
DEN9 0.0327
DEN9 0.0546
DEN9 0.0226
DEN9 0.0335
DEN9 0.0327
DEN9 0.0113
DEN9 0.0218
DEN9 0.0109
DEN9 0.0218
DEN9 0.0327
DEN9 0.0437
DEN9 0.0109
DEN9 0.0109
DEN9 0.0109
DEN9 0.0109
DEN9 0.0113
DEN9 0.0109
DEN9 0.0113
DEN9 0.0109
DEN9 0.0109
DEN10 0.0384
DEN10 0.0768
DEN10 0.0384
DEN10 0.1152
DEN10 0.0384
DEN10 0.0384
DEN10 0.0768
DEN10 0.0768
DEN10 0.0384
DEN10 0.0384
DEN10 0.0384
DEN10 0.0384
DEN10 0.0384
DEN10 0.0397
DEN10 0.0768
DEN10 0.0384
DEN10 0.0384
DEN10 0.0384
DEN10 0.0384
DEN10 0.0384
DEN11 0.0304
DEN11 0.0077
DEN11 0.0299
DEN11 0.0074
DEN11 0.0074
DEN11 0.0521
DEN11 0.0074
DEN11 0.0077
DEN11 0.0222
DEN11 0.0296
DEN11 0.1119
DEN11 0.0077
DEN11 0.0074
DEN11 0.0225
DEN11 0.0151
DEN11 0.0222
DEN11 0.0074
DEN11 0.0151
DEN11 0.0148
DEN11 0.0299
DEN11 0.0074
DEN11 0.0074
DEN11 0.0074
DEN11 0.0299
DEN11 0.0074
DEN11 0.0074
DEN11 0.0074
DEN11 0.0074
DEN11 0.0074
DEN11 0.0222
DEN11 0.082
DEN11 0.0151
DEN11 0.0074
DEN11 0.0148
DEN11 0.0151
DEN11 0.0074
DEN11 0.0074
DEN11 0.0074
DEN11 0.0074
DEN11 0.0074
DEN11 0.0074
DEN11 0.0074
DEN11 0.0074
DEN11 0.0148
DEN11 0.0077
DEN11 0.0148
DEN11 0.0074
DEN11 0.0077
DEN11 0.0074
DEN11 0.0074
DEN11 0.0074
DEN11 0.0378
DEN11 0.0299
DEN11 0.0074
DEN11 0.0077
DEN11 0.0148
DEN11 0.0077
DEN11 0.0225
DEN11 0.0148
DEN11 0.0222
DEN12 0.0088
DEN12 0.0029
DEN12 0.0118
DEN12 0.0029
DEN12 0.003
DEN12 0.0029
DEN12 0.0089
DEN12 0.0147
DEN12 0.0029
DEN12 0.0088
DEN12 0.0029
DEN12 0.0029
DEN12 0.0029
DEN12 0.0029
DEN12 0.0029
DEN12 0.0029
DEN12 0.0059
DEN12 0.0029
DEN12 0.0029
DEN12 0.0029
DEN12 0.0029
DEN12 0.0029
DEN12 0.0029
DEN12 0.0029
DEN12 0.0029
DEN12 0.0029
DEN12 0.0059
DEN12 0.0029
DEN12 0.0029
DEN12 0.0029
DEN12 0.0029
DEN12 0.0029
DEN12 0.0029
DEN12 0.0029
DEN12 0.0029
DEN12 0.0029
DEN12 0.0029
DEN12 0.0029
DEN12 0.0147
DEN12 0.0147
DEN12 0.0029
DEN12 0.0059
DEN12 0.0059
DEN12 0.0265
DEN12 0.0236
DEN12 0.0088
DEN12 0.0147
DEN12 0.0088
DEN12 0.0059
DEN12 0.0029
DEN12 0.0088
DEN12 0.0118
DEN12 0.0088
DEN12 0.0059
DEN12 0.0029
DEN12 0.0029
DEN12 0.0059
DEN12 0.0029
DEN12 0.0088
DEN12 0.0029
DEN12 0.006
DEN12 0.0029
DEN12 0.0029
DEN12 0.0029
DEN12 0.0029
DEN12 0.0059
DEN12 0.0147
DEN12 0.0059
DEN12 0.0088
DEN12 0.0088
DEN12 0.0207
DEN12 0.0118
DEN12 0.0207
DEN12 0.0147
DEN12 0.0177
DEN12 0.0029
DEN12 0.0059
DEN12 0.0147
DEN12 0.0148
DEN12 0.0059
DEN12 0.0147
DEN12 0.0147
DEN12 0.0088
DEN12 0.0147
DEN12 0.0059
DEN12 0.0088
DEN12 0.0119
DEN12 0.0059
DEN12 0.0088
DEN12 0.0177
DEN12 0.0029
DEN12 0.0029
DEN12 0.0088
DEN12 0.0177
DEN12 0.0029
DEN12 0.0029
DEN12 0.0029
DEN12 0.0029
DEN12 0.006
DEN12 0.0088
DEN12 0.0029
DEN12 0.0088
DEN12 0.0029
DEN12 0.0029
DEN12 0.0029
DEN12 0.0029
DEN12 0.0029
DEN12 0.0029
DEN12 0.0029
DEN12 0.0029
DEN12 0.0088
DEN12 0.0029
DEN12 0.0029
DEN12 0.0029
DEN12 0.0088
DEN12 0.0118
DEN12 0.0088
DEN12 0.0029
DEN12 0.0029
DEN12 0.0029
DEN12 0.0029
DEN12 0.0029
DEN12 0.0029
DEN12 0.0088
DEN12 0.0029
DEN12 0.0029
DEN12 0.0029
DEN12 0.0029
DEN12 0.0059
DEN12 0.0029
DEN12 0.0029
DEN12 0.0177
DEN12 0.0029
DEN12 0.0029
DEN12 0.006
DEN12 0.0029
DEN12 0.0029
DEN12 0.0029
DEN12 0.0029
DEN12 0.0029
DEN12 0.0029
DEN12 0.0029
DEN12 0.0029
DEN12 0.0029
DEN12 0.0029
DEN12 0.0088
DEN12 0.0029
DEN12 0.0118
DEN12 0.0059
DEN12 0.0029
DEN12 0.0029
DEN12 0.0029
DEN12 0.0029
DEN12 0.0029
DEN12 0.0029
DEN12 0.0029
DEN12 0.0029
DEN12 0.0029
DEN12 0.0029
DEN12 0.0029
DEN12 0.0029
DEN12 0.0029
DEN12 0.0029
DEN12 0.0029
DEN12 0.0059
DEN12 0.0088
DEN12 0.0029
DEN13 0.0099
DEN13 0.0148
DEN13 0.0099
DEN13 0.0148
DEN13 0.0396
DEN13 0.0099
DEN13 0.0099
DEN13 0.0247
DEN13 0.0148
DEN13 0.0049
DEN13 0.0299
DEN13 0.0049
DEN13 0.0198
DEN13 0.0099
DEN13 0.0198
DEN13 0.0148
DEN13 0.0099
DEN13 0.0099
DEN13 0.0099
DEN13 0.0099
DEN13 0.0148
DEN13 0.0346
DEN13 0.0049
DEN13 0.0198
DEN13 0.0049
DEN13 0.0099
DEN13 0.0049
DEN13 0.0148
DEN13 0.0297
DEN13 0.0198
DEN13 0.0049
DEN13 0.0099
DEN13 0.0099
DEN13 0.0049
DEN13 0.0099
DEN13 0.0148
DEN13 0.0049
DEN13 0.0099
DEN13 0.0198
DEN13 0.0099
DEN13 0.0247
DEN13 0.0099
DEN13 0.02
DEN13 0.0049
DEN13 0.0049
DEN13 0.0049
DEN13 0.0099
DEN13 0.0148
DEN13 0.0049
DEN13 0.0099
DEN13 0.0099
DEN13 0.0049
DEN13 0.0148
DEN13 0.0148
DEN13 0.0198
DEN13 0.0049
DEN13 0.0099
DEN13 0.015
DEN13 0.0049
DEN13 0.0099
DEN13 0.0099
DEN13 0.0049
DEN13 0.0099
DEN13 0.0099
DEN13 0.0099
DEN13 0.0099
DEN13 0.0148
DEN13 0.0099
DEN13 0.0148
DEN13 0.0049
DEN13 0.0049
DEN13 0.0099
DEN13 0.0049
DEN13 0.0099
DEN13 0.0049
DEN13 0.0049
DEN13 0.0049
DEN13 0.0013
DEN13 0.0012
DEN13 0.0025
DEN13 0.0049
DEN13 0.0049
DEN13 0.0049
DEN13 0.0099
DEN13 0.0049
DEN13 0.0049
DEN13 0.0099
DEN13 0.0049
DEN13 0.0049
DEN13 0.0049
DEN13 0.0049
DEN13 0.0049
DEN13 0.0049
DEN13 0.0049
DEN13 0.0049
DEN15 0.0046
DEN15 0.0092
DEN15 0.0046
DEN15 0.0046
DEN15 0.0046
DEN15 0.0046
DEN15 0.0046
DEN15 0.0046
DEN15 0.0046
DEN15 0.0046
DEN15 0.0046
DEN15 0.1015
DEN15 0.0137
DEN15 0.0321
DEN15 0.1191
DEN15 0.0229
DEN15 0.0321
DEN15 0.0183
DEN15 0.0137
DEN15 0.0183
DEN15 0.0872
DEN15 0.0229
DEN15 0.0137
DEN15 0.0046
DEN15 0.0046
DEN15 0.0092
DEN15 0.0046
DEN15 0.0366
DEN15 0.0366
DEN15 0.0232
DEN15 0.0551
DEN15 0.0595
DEN15 0.0046
DEN15 0.0046
DEN15 0.0046
DEN15 0.0046
DEN15 0.0092
DEN15 0.0046
DEN15 0.0046
DEN15 0.0872
DEN15 0.0183
DEN15 0.0046
DEN15 0.0092
DEN15 0.0321
DEN15 0.0046
DEN15 0.0046
DEN15 0.0093
DEN15 0.0092
DEN16 0.0361
DEN16 0.0667
DEN16 0.0821
DEN16 0.0051
DEN16 0.0718
DEN16 0.0205
DEN16 0.0205
DEN16 0.0515
DEN16 0.0354
DEN16 0.1026
DEN16 0.0205
DEN16 0.0051
DEN16 0.0513
DEN16 0.0154
DEN16 0.0667
DEN16 0.0564
DEN16 0.0051
DEN16 0.0051
DEN16 0.0205
DEN16 0.0256
DEN16 0.0103
DEN16 0.0103
DEN16 0.0103
DEN16 0.0051
DEN16 0.0051
DEN16 0.0051
DEN16 0.0051
DEN16 0.0103
DEN16 0.0104
DEN16 0.0154
DEN16 0.0051
DEN16 0.0051
DEN16 0.0154
DEN16 0.0051
DEN16 0.0051
DEN16 0.0051
DEN16 0.0154
DEN16 0.0051
DEN16 0.0051
DEN16 0.0051
DEN16 0.0051
DEN16 0.0051
DEN16 0.0051
DEN16 0.0051
DEN16 0.0051
DEN16 0.0103
DEN16 0.0051
DEN16 0.0051
DEN16 0.0205
DEN16 0.0051
DEN16 0.0051
DEN17 0.0111
DEN17 0.0666
DEN17 0.0111
DEN17 0.0111
DEN17 0.0111
DEN17 0.0111
DEN17 0.0111
DEN17 0.0111
DEN17 0.0111
DEN17 0.0111
DEN17 0.0444
DEN17 0.0111
DEN17 0.0222
DEN17 0.0222
DEN17 0.0111
DEN17 0.0333
DEN17 0.0111
DEN17 0.0333
DEN17 0.1113
DEN17 0.0111
DEN17 0.0111
DEN17 0.0333
DEN17 0.0115
DEN17 0.0111
DEN17 0.0333
DEN17 0.0111
DEN17 0.0111
DEN17 0.0111
DEN17 0.0333
DEN17 0.0222
DEN17 0.0111
DEN17 0.0111
DEN17 0.0222
DEN17 0.0111
DEN17 0.0111
DEN17 0.0222
DEN17 0.0115
DEN17 0.0111
DEN17 0.0111
DEN17 0.0111
DEN17 0.0111
DEN17 0.0333
DEN17 0.0115
DEN17 0.0111
DEN17 0.0333
DEN17 0.0111
DEN17 0.0111
DEN17 0.0111
DEN17 0.0111
DEN17 0.0111
DEN17 0.0111
DEN17 0.0111
DEN17 0.0111
DEN17 0.0111
DEN18 0.0244
DEN18 0.0244
DEN18 0.0244
DEN18 0.0244
DEN18 0.0244
DEN18 0.0244
DEN18 0.0244
DEN18 0.0244
DEN18 0.0244
DEN18 0.0244
DEN18 0.0244
DEN18 0.0244
DEN18 0.1218
DEN18 0.0244
DEN18 0.0252
DEN18 0.0244
DEN18 0.0244
DEN18 0.0244
DEN18 0.0244
DEN18 0.0244
DEN18 0.0244
DEN18 0.0244
DEN18 0.0252
DEN18 0.0244
DEN18 0.0244
DEN18 0.0244
DEN18 0.0244
DEN18 0.0244
DEN18 0.0244
DEN18 0.0487
DEN18 0.0487
DEN18 0.0244
DEN18 0.0244
DEN18 0.0244
DEN18 0.0244
DEN19 0.1349
DEN19 0.1192
DEN19 0.0518
DEN19 0.0259
DEN19 0.0364
DEN19 0.0104
DEN19 0.0052
DEN19 0.0155
DEN19 0.0104
DEN19 0.0311
DEN19 0.0052
DEN19 0.0209
DEN19 0.0259
DEN19 0.0362
DEN19 0.0104
DEN19 0.0052
DEN19 0.0104
DEN19 0.0052
DEN19 0.0052
DEN19 0.0207
DEN19 0.0776
DEN19 0.0104
DEN19 0.1451
DEN19 0.0052
DEN19 0.0052
DEN19 0.0052
DEN19 0.0104
DEN19 0.0052
DEN19 0.0155
DEN19 0.0259
DEN19 0.0104
DEN19 0.0052
DEN19 0.0519
DEN19 0.0052
DEN19 0.0052
DEN19 0.0052
DEN19 0.0104
DEN19 0.0104
DEN19 0.0052
DEN20 0.0095
DEN20 0.0223
DEN20 0.0032
DEN20 0.0095
DEN20 0.019
DEN20 0.0286
DEN20 0.0096
DEN20 0.019
DEN20 0.0286
DEN20 0.0317
DEN20 0.0063
DEN20 0.019
DEN20 0.0286
DEN20 0.0318
DEN20 0.0063
DEN20 0.0254
DEN20 0.0032
DEN20 0.0127
DEN20 0.0032
DEN20 0.0127
DEN20 0.0095
DEN20 0.019
DEN20 0.0032
DEN20 0.0032
DEN20 0.0032
DEN20 0.0032
DEN20 0.0032
DEN20 0.0032
DEN20 0.0032
DEN20 0.0032
DEN20 0.0032
DEN20 0.0063
DEN20 0.0063
DEN20 0.0063
DEN20 0.0095
DEN20 0.0063
DEN20 0.0095
DEN20 0.0063
DEN20 0.0032
DEN20 0.0127
DEN20 0.0032
DEN20 0.0032
DEN20 0.0063
DEN20 0.0065
DEN20 0.0032
DEN20 0.0065
DEN20 0.0063
DEN20 0.0095
DEN20 0.0032
DEN20 0.0095
DEN20 0.0095
DEN20 0.0127
DEN20 0.0063
DEN20 0.0032
DEN20 0.0127
DEN20 0.0032
DEN20 0.0063
DEN20 0.0063
DEN20 0.0127
DEN20 0.0032
DEN20 0.0032
DEN20 0.0063
DEN20 0.0032
DEN20 0.0127
DEN20 0.0032
DEN20 0.0063
DEN20 0.0032
DEN20 0.0063
DEN20 0.0032
DEN20 0.0032
DEN20 0.0063
DEN20 0.0032
DEN20 0.0032
DEN20 0.0063
DEN20 0.0127
DEN20 0.0032
DEN20 0.0032
DEN20 0.0063
DEN20 0.0032
DEN20 0.0032
DEN20 0.0063
DEN20 0.0032
DEN20 0.0032
DEN20 0.0032
DEN20 0.0032
DEN20 0.0063
DEN20 0.0032
DEN20 0.0063
DEN20 0.0032
DEN20 0.0032
DEN20 0.0032
DEN20 0.0032
DEN20 0.0127
DEN20 0.0063
DEN20 0.0063
DEN20 0.0032
DEN20 0.0032
DEN20 0.0032
DEN20 0.0032
DEN20 0.0032
DEN20 0.0032
DEN20 0.0032
DEN20 0.0032
DEN20 0.0032
DEN20 0.0063
DEN20 0.0032
DEN20 0.0032
DEN20 0.0032
DEN20 0.0095
DEN20 0.0032
DEN20 0.0127
DEN20 0.0032
DEN20 0.0032
DEN20 0.0063
DEN20 0.0032
DEN20 0.0032
DEN20 0.0063
DEN20 0.0032
DEN20 0.0032
DEN20 0.0032
DEN20 0.0032
DEN20 0.0032
DEN20 0.0032
DEN20 0.0063
DEN20 0.0032
DEN20 0.0032
DEN20 0.0032
DEN20 0.0032
DEN20 0.0032
DEN20 0.0032
DEN20 0.0032
DEN20 0.0032
DEN20 0.0032
DEN20 0.0032
DEN20 0.0032
DEN20 0.0032
DEN20 0.0095
DEN20 0.0032
DEN20 0.0095
DEN20 0.0063
DEN20 0.0032
DEN20 0.0032
DEN20 0.0032
DEN20 0.0032
DEN20 0.0063
DEN20 0.0032
DEN20 0.0032
DEN20 0.0032
DEN20 0.0032
DEN20 0.0063
DEN20 0.0032
DEN20 0.0032
DEN20 0.0032
DEN20 0.0032
DEN21 0.0345
DEN21 0.0172
DEN21 0.0172
DEN21 0.0172
DEN21 0.0345
DEN21 0.0172
DEN21 0.0172
DEN21 0.0172
DEN21 0.0345
DEN21 0.0345
DEN21 0.0172
DEN21 0.0172
DEN21 0.0517
DEN21 0.0172
DEN21 0.0172
DEN21 0.0172
DEN21 0.0172
DEN21 0.0172
DEN21 0.0172
DEN21 0.0172
DEN21 0.0172
DEN21 0.0345
DEN21 0.0517
DEN21 0.0172
DEN21 0.0172
DEN21 0.0172
DEN21 0.0172
DEN21 0.0345
DEN21 0.0517
DEN21 0.0172
DEN21 0.0172
DEN21 0.0172
DEN21 0.0345
DEN21 0.0345
DEN21 0.0172
DEN21 0.0172
DEN21 0.0172
DEN21 0.0172
DEN21 0.0172
DEN21 0.0172
DEN21 0.0172
DEN21 0.0172
DEN21 0.0172
DEN21 0.0172
DEN22 0.0148
DEN22 0.0476
DEN22 0.0493
DEN22 0.0099
DEN22 0.0115
DEN22 0.0033
DEN22 0.0017
DEN22 8e-04
DEN22 7e-04
DEN22 0.0033
DEN22 0.0033
DEN22 0.0049
DEN22 0.0016
DEN22 0.0066
DEN22 0.0017
DEN22 0.0016
DEN22 0.0016
DEN22 0.0016
DEN22 0.0017
DEN22 0.0016
DEN22 0.0016
DEN22 0.0017
DEN22 0.0016
DEN22 0.0033
DEN22 0.0016
DEN22 0.0016
DEN22 0.0246
DEN22 0.0033
DEN22 0.0133
DEN22 0.0574
DEN22 0.0296
DEN22 0.0486
DEN22 0.0033
DEN22 0.0016
DEN22 0.0362
DEN22 0.0198
DEN22 0.0409
DEN22 0.0444
DEN22 0.0262
DEN22 0.0098
DEN22 0.0525
DEN22 0.0148
DEN22 0.0049
DEN22 0.0083
DEN22 0.0132
DEN22 0.0115
DEN22 0.0033
DEN22 0.0017
DEN22 0.0033
DEN22 0.0033
DEN22 0.0016
DEN22 0.0016
DEN22 0.0016
DEN22 0.0016
DEN22 0.0033
DEN22 0.0017
DEN22 0.0033
DEN22 0.0016
DEN22 0.0016
DEN22 0.0016
DEN22 0.0066
DEN22 0.0164
DEN22 0.0049
DEN22 0.0132
DEN22 0.0016
DEN22 0.0033
DEN22 0.0083
DEN22 0.0109
DEN22 0.0022
DEN22 0.0033
DEN22 0.0082
DEN22 0.0514
DEN22 0.0082
DEN22 0.0033
DEN22 0.0016
DEN22 0.0016
DEN22 0.0017
DEN22 0.0016
DEN22 0.0017
DEN22 0.0017
DEN22 0.0016
DEN22 0.0033
DEN22 0.0016
DEN22 0.0016
DEN22 0.0132
DEN22 0.0066
DEN22 0.0017
DEN22 0.0016
DEN22 0.0016
DEN22 0.0033
DEN22 0.0016
DEN22 0.0016
DEN22 0.0017
DEN22 0.0016
DEN22 0.0016
DEN22 0.0197
DEN22 0.0016
DEN22 0.005
DEN22 0.0016
DEN22 0.0099
DEN22 0.0377
DEN22 0.0033
DEN22 0.0486
DEN23 0.0116
DEN23 0.0232
DEN23 0.0116
DEN23 0.1514
DEN23 0.0116
DEN23 0.0116
DEN23 0.0116
DEN23 0.0116
DEN23 0.0116
DEN23 0.0116
DEN23 0.0116
DEN23 0.0232
DEN23 0.0116
DEN23 0.0116
DEN23 0.0232
DEN23 0.0116
DEN23 0.0232
DEN23 0.0116
DEN23 0.0469
DEN23 0.0116
DEN23 0.0116
DEN23 0.0232
DEN23 0.0116
DEN23 0.0349
DEN23 0.0232
DEN23 0.0465
DEN23 0.0116
DEN23 0.0116
DEN23 0.0116
DEN23 0.0232
DEN23 0.0116
DEN23 0.0116
DEN23 0.0116
DEN23 0.0232
DEN23 0.0116
DEN23 0.0116
DEN23 0.0116
DEN23 0.0232
DEN23 0.0116
DEN23 0.0116
DEN23 0.0116
DEN23 0.0116
DEN23 0.0232
DEN23 0.0116
DEN23 0.0116
DEN23 0.0116
DEN23 0.0116
DEN23 0.0232
DEN23 0.0116
DEN23 0.0116
DEN23 0.0116
DEN23 0.0116
DEN23 0.0116
DEN23 0.0116
DEN23 0.0116
DEN24 0.25
DEN24 0.25
DEN24 0.5
DEN25 0.0169
DEN25 0.0169
DEN25 0.0339
DEN25 0.1016
DEN25 0.1694
DEN25 0.1355
DEN25 0.0339
DEN25 0.0339
DEN25 0.0169
DEN25 0.0169
DEN25 0.1191
DEN25 0.0339
DEN25 0.0508
DEN25 0.0169
DEN25 0.0169
DEN25 0.0678
DEN25 0.0339
DEN25 0.0169
DEN25 0.0169
DEN25 0.0169
DEN25 0.0169
DEN25 0.0169
DEN26 0.0179
DEN26 0.0239
DEN26 0.0656
DEN26 0.0626
DEN26 0.0835
DEN26 0.0537
DEN26 0.0119
DEN26 0.0477
DEN26 0.0477
DEN26 0.0897
DEN26 0.0239
DEN26 0.0179
DEN26 0.0062
DEN26 0.0418
DEN26 0.0239
DEN26 0.006
DEN26 0.0179
DEN26 0.0119
DEN26 0.006
DEN26 0.006
DEN26 0.0181
DEN26 0.006
DEN26 0.006
DEN26 0.006
DEN26 0.006
DEN26 0.006
DEN26 0.006
DEN26 0.006
DEN26 0.0119
DEN26 0.0179
DEN26 0.006
DEN26 0.006
DEN26 0.0119
DEN26 0.006
DEN26 0.0119
DEN26 0.0119
DEN26 0.0119
DEN26 0.006
DEN26 0.006
DEN26 0.006
DEN26 0.006
DEN26 0.006
DEN26 0.006
DEN26 0.006
DEN26 0.006
DEN26 0.0062
DEN26 0.006
DEN26 0.006
DEN26 0.006
DEN26 0.006
DEN26 0.0119
DEN26 0.0119
DEN26 0.006
DEN26 0.006
DEN26 0.006
DEN26 0.006
DEN26 0.006
DEN26 0.006
DEN26 0.006
DEN26 0.0119
DEN26 0.006
DEN26 0.006
DEN26 0.006
DEN26 0.006
DEN27 0.1726
DEN27 0.1045
DEN27 0.0401
DEN27 0.012
DEN27 0.004
DEN27 0.0482
DEN27 0.004
DEN27 0.0523
DEN27 0.008
DEN27 0.0241
DEN27 0.004
DEN27 0.0281
DEN27 0.004
DEN27 0.008
DEN27 0.004
DEN27 0.004
DEN27 0.008
DEN27 0.004
DEN27 0.0082
DEN27 0.004
DEN27 0.012
DEN27 0.008
DEN27 0.004
DEN27 0.0201
DEN27 0.0161
DEN27 0.008
DEN27 0.0242
DEN27 0.0321
DEN27 0.008
DEN27 0.004
DEN27 0.012
DEN27 0.008
DEN27 0.008
DEN27 0.004
DEN27 0.004
DEN27 0.004
DEN27 0.008
DEN27 0.004
DEN27 0.004
DEN27 0.004
DEN27 0.004
DEN27 0.004
DEN27 0.004
DEN27 0.004
DEN27 0.004
DEN27 0.004
DEN27 0.004
DEN27 0.004
DEN27 0.004
DEN27 0.004
DEN27 0.004
DEN27 0.004
DEN27 0.004
DEN27 0.004
DEN27 0.004
DEN27 0.004
DEN27 0.004
DEN27 0.004
DEN27 0.004
DEN27 0.004
DEN27 0.004
DEN27 0.004
DEN27 0.004
DEN27 0.004
DEN27 0.004
DEN27 0.004
DEN27 0.004
DEN27 0.004
DEN27 0.004
DEN27 0.004
DEN27 0.004
DEN27 0.004
DEN27 0.0161
DEN27 0.0041
DEN27 0.008
DEN27 0.004
DEN27 0.004
DEN27 0.0082
DEN27 0.004
DEN27 0.0161
DEN27 0.004
DEN27 0.004
DEN27 0.004
DEN27 0.0161
DEN27 0.004
DEN27 0.008
DEN27 0.008
DEN27 0.004
DEN27 0.004
DEN27 0.004
DEN27 0.004
DEN28 0.0107
DEN28 0.0103
DEN28 0.0103
DEN28 0.0103
DEN28 0.0103
DEN28 0.0103
DEN28 0.0103
DEN28 0.0103
DEN28 0.0313
DEN28 0.0207
DEN28 0.0103
DEN28 0.0313
DEN28 0.0107
DEN28 0.0107
DEN28 0.0103
DEN28 0.0103
DEN28 0.0103
DEN28 0.0103
DEN28 0.0103
DEN28 0.0103
DEN28 0.021
DEN28 0.031
DEN28 0.0313
DEN28 0.0523
DEN28 0.021
DEN28 0.0207
