VE_REF pt_graph
DNK000005269 9207
DNK000005269 9741
DNK000005269 9593
DNK000005269 9445
DNK000005269 9526
DNK000005269 9676
DNK000005269 9641
DNK000005269 9844
DNK000005269 9989
DNK000005269 9662
DNK000005269 9643
DNK000005269 9749
DNK000005269 9819
DNK000005269 9855
DNK000005269 10492
DNK000005269 9265
DNK000005269 9130
DNK000005269 8988
DNK000005269 8881
DNK000005269 8716
DNK000005269 8697
DNK000005269 8354
DNK000005269 8437
DNK000005269 8505
DNK000005269 8485
DNK000005269 8371
DNK000005269 8275
DNK000005269 8190
DNK000005269 8088
DNK000005269 8240
DNK000005269 8340
DNK000005269 8108
DNK000005269 6954
DNK000005269 6932
DNK000005269 6804
DNK000005269 6740
DNK000005269 6863
DNK000005269 6826
DNK000005269 6874
DNK000005269 8591
DNK000005269 8688
DNK000005269 8620
DNK000005269 8546
DNK000005269 7973
DNK000005269 1690
DNK000005269 1000
DNK000005269 901
DNK000005269 1005
DNK000005269 976
DNK000005269 1064
DNK000005269 1115
DNK000005269 995
DNK000005269 965
DNK000005269 964
DNK000005269 1033
DNK000005269 1004
DNK000005269 954
DNK000005269 1029
DNK000005269 1042
DNK000005269 991
DNK000005269 904
DNK000005269 880
DNK000005269 1013
DNK000005269 1059
DNK000005269 1153
DNK000005269 1124
DNK000005269 7144
DNK000005269 8038
DNK000005269 8202
DNK000005269 8333
DNK000005269 8365
DNK000005269 8458
DNK000005269 8481
DNK000005269 8439
DNK000005269 8361
DNK000005269 8298
DNK000005269 7927
DNK000005269 7730
DNK000005269 7498
DNK000005269 7348
DNK000005269 865
DNK000005269 923
DNK000005269 946
DNK000005269 909
DNK000005269 1209
DNK000005269 979
DNK000005269 999
DNK000005269 1045
DNK000005269 1063
DNK000005269 951
DNK000005269 1025
DNK000005269 8430
DNK000005269 8400
DNK000005269 8513
DNK000005269 8419
DNK000005269 8126
DNK000005269 8449
DNK000005269 8496
DNK000005269 8570
DNK000005269 8610
DNK000005269 8621
DNK000005269 8532
DNK000005269 8251
DNK000005269 8661
DNK000005269 8694
DNK000005269 8611
DNK000005269 8812
DNK000005269 8743
DNK000005269 8740
DNK000005269 8581
DNK000005269 8475
DNK000005269 8233
DNK000005269 8379
DNK000005269 8309
DNK000005269 6921
DNK000005269 8362
DNK000005269 8416
DNK000005269 8488
DNK000005269 8562
DNK000005269 8560
DNK000005269 8551
DNK000005269 8526
DNK000005269 8405
DNK000005269 8584
DNK000005269 8737
DNK000005269 8813
DNK000005269 8663
DNK000005269 8489
DNK000005269 8411
DNK000005269 8426
DNK000005269 8492
DNK000005269 8332
DNK000005269 8352
DNK000005269 8375
DNK000005269 8301
DNK000005269 8142
DNK000005269 8635
DNK000005269 8765
DNK000005269 8623
DNK000005269 8145
DNK000005269 7021
DNK000005269 7201
DNK000005269 8059
DNK000005269 8761
DNK000005269 8757
DNK000005269 8603
DNK000005269 8150
DNK000005269 8231
DNK000005269 8131
DNK000005369 10119
DNK000005369 10232
DNK000005369 10311
DNK000005369 10174
DNK000005369 10309
DNK000005369 10276
DNK000005369 10151
DNK000005369 10142
DNK000005369 9838
DNK000005369 9769
DNK000005369 9904
DNK000005369 9818
DNK000005369 9819
DNK000005369 10218
DNK000005369 10242
DNK000005369 10116
DNK000005369 9975
DNK000005369 10093
DNK000005369 10321
DNK000005369 10307
DNK000005369 10266
DNK000005369 9951
DNK000005369 9737
DNK000005369 9721
DNK000005369 10029
DNK000005369 10170
DNK000005369 10062
DNK000005369 10182
DNK000005369 10060
DNK000005369 9844
DNK000005369 9888
DNK000005369 10033
DNK000005369 9971
DNK000005369 9643
DNK000005369 9524
DNK000005369 9641
DNK000005369 9799
DNK000005369 9874
DNK000005369 10492
DNK000005369 9914
DNK000005369 9726
DNK000005369 9456
DNK000005369 9644
DNK000005369 9609
DNK000005369 9439
DNK000005369 9693
DNK000005369 9852
DNK000005369 9950
DNK000005369 9748
DNK000005369 9593
DNK000005369 9445
DNK000005369 9496
DNK000005369 9896
DNK000005369 9813
DNK000005369 9541
DNK000005369 9526
DNK000005369 9741
DNK000005369 9656
DNK000005369 9802
DNK000005369 9931
DNK000005369 9869
DNK000005369 9579
DNK000005369 9441
DNK000005369 9855
DNK000005369 9986
DNK000005369 9835
DNK000005369 10058
DNK000005369 10102
DNK000005369 10164
DNK000005369 10056
DNK000005369 10040
DNK000005369 9723
DNK000005369 9620
DNK000005369 9806
DNK000005369 10349
DNK000005369 9676
DNK000005369 9989
DNK000005369 10260
DNK000005369 10217
DNK000005369 10208
DNK000005369 10167
DNK000005369 9682
DNK000005369 10313
DNK000005369 10631
DNK000005369 10594
DNK000005369 10615
DNK000005369 10622
DNK000005369 10778
DNK000005369 10813
DNK000005369 10745
DNK000005369 10629
DNK000005369 10699
DNK000005369 10861
DNK000005369 10701
DNK000005369 10736
DNK000005491 10813
DNK000005491 10711
DNK000005491 10745
DNK000005491 10710
DNK000005491 10640
DNK000005491 10612
DNK000005491 10701
DNK000005491 10786
DNK000005491 10682
DNK000005491 10581
DNK000005491 10513
DNK000005491 10909
DNK000005491 10920
DNK000005491 10926
DNK000005491 10897
DNK000005491 10904
DNK000005491 10893
DNK000005491 10887
DNK000005491 10840
DNK000005491 10842
DNK000005491 10883
DNK000005491 10844
DNK000005491 10892
DNK000005491 10924
DNK000005491 10905
DNK000005491 10935
DNK000005491 10942
DNK000005491 10953
DNK000005491 10959
DNK000005491 10929
DNK000005491 10930
DNK000005491 10962
DNK000005491 10847
DNK000005491 10833
DNK000005491 10832
DNK000005491 10854
DNK000005491 10861
DNK000005491 10865
DNK000005491 10994
DNK000005491 10918
DNK000005491 10913
DNK000005491 10902
DNK000005491 10916
DNK000005491 10899
DNK000005491 10880
DNK000005491 10901
DNK000005491 10993
DNK000005491 11008
DNK000005636 880
DNK000005636 838
DNK000005636 895
DNK000005636 1017
DNK000005636 1084
DNK000005636 844
DNK000005636 846
DNK000005636 1034
DNK000005636 1002
DNK000005636 875
DNK000005636 815
DNK000005636 807
DNK000005636 864
DNK000005636 935
DNK000005636 828
DNK000005636 905
DNK000005636 991
DNK000005636 923
DNK000005636 1042
DNK000005636 1124
DNK000005636 1262
DNK000005636 1032
DNK000005636 912
DNK000005636 812
DNK000005636 1004
DNK000005636 1059
DNK000005636 1119
DNK000005636 1074
DNK000005636 975
DNK000005636 909
DNK000005636 994
DNK000005636 629
DNK000005636 665
DNK000005636 634
DNK000005636 709
DNK000005636 728
DNK000005636 1072
DNK000005636 1045
DNK000005636 950
DNK000005636 906
DNK000005636 872
DNK000005636 955
DNK000005636 954
DNK000005636 749
DNK000005636 698
DNK000005636 1403
DNK000005636 1540
DNK000005636 1178
DNK000005636 1058
DNK000005636 1111
DNK000005636 1033
DNK000005649 7829
DNK000005649 8038
DNK000005649 7984
DNK000005649 7798
DNK000005649 8366
DNK000005649 8376
DNK000005649 8230
DNK000005649 8157
DNK000005649 8548
DNK000005649 8685
DNK000005649 7287
DNK000005649 7201
DNK000005649 8062
DNK000005649 7973
DNK000005649 7730
DNK000005649 8088
DNK000005649 8126
DNK000005649 8097
DNK000005649 7021
DNK000005649 7945
DNK000005649 7931
DNK000005649 7149
DNK000005649 6908
DNK000005649 6945
DNK000005649 7086
DNK000005649 7212
DNK000005649 6992
DNK000005649 6791
DNK000005649 8332
DNK000005649 8196
DNK000005649 8333
DNK000005649 8131
DNK000005649 6610
DNK000005649 6697
DNK000005649 6693
DNK000005649 6977
DNK000005649 7320
DNK000005649 7538
DNK000005649 7801
DNK000005649 8069
DNK000005649 8298
DNK000005649 8233
DNK000005649 8389
DNK000005649 8019
DNK000005649 8293
DNK000005649 8361
DNK000005649 8481
DNK000005649 8362
DNK000005649 8358
DNK000005649 7619
DNK000005649 8045
DNK000005649 8099
DNK000005649 8254
DNK000005649 8325
DNK000005654 8231
DNK000005654 8419
DNK000005654 8309
DNK000005654 9191
DNK000005654 9920
DNK000005654 10218
DNK000005654 10492
DNK000005654 10170
DNK000005654 9838
DNK000005654 9853
DNK000005654 10153
DNK000005654 10427
DNK000005654 6924
DNK000005654 7429
DNK000005654 7021
DNK000005654 7884
DNK000005654 4951
DNK000005654 5005
DNK000005654 5431
DNK000005654 5444
DNK000005654 5561
DNK000005654 5679
DNK000005654 5294
DNK000005654 5535
DNK000005654 8233
DNK000005654 7709
DNK000005654 7694
DNK000005654 8036
DNK000005654 7076
DNK000005654 7384
DNK000005654 7288
DNK000005654 7762
DNK000005654 8057
DNK000005654 7647
DNK000005654 7072
DNK000006040 10603
DNK000006040 10607
DNK000006040 10873
DNK000006040 10868
DNK000006040 10328
DNK000006040 10400
DNK000006040 10909
DNK000006040 10920
DNK000006040 10929
DNK000006040 10327
DNK000006040 10508
DNK000006040 10510
DNK000006040 10907
DNK000006040 10878
DNK000006040 10408
DNK000006040 10116
DNK000006040 9971
DNK000006040 10222
DNK000006040 10321
DNK000006040 10913
DNK000006040 10918
DNK000006040 10872
DNK000006040 10881
DNK000006040 10085
DNK000006040 10212
DNK000006040 10902
DNK000006040 10916
DNK000006040 10934
DNK000006040 10942
DNK000006040 10953
DNK000006040 10930
DNK000006040 10959
DNK000006040 10899
DNK000006040 9766
DNK000006040 10056
DNK000006040 10182
DNK000006040 10867
DNK000006040 10889
DNK000006040 10925
DNK000006282 2567
DNK000006282 2789
DNK000006282 2718
DNK000006282 2992
DNK000006282 2844
DNK000006282 2653
DNK000006282 2777
DNK000006282 2532
DNK000006282 2748
DNK000006282 2676
DNK000006282 2619
DNK000006282 2465
DNK000006282 1959
DNK000006282 2775
DNK000006282 2959
DNK000006282 2657
DNK000006282 2864
DNK000006282 2625
DNK000006282 2307
DNK000006282 2126
DNK000006282 2838
DNK000006282 2740
DNK000006282 2600
DNK000006282 3148
DNK000006282 3178
DNK000006282 3360
DNK000006282 2240
DNK000006282 2513
DNK000006282 2496
DNK000006282 3487
DNK000006282 2904
DNK000006282 2984
DNK000006282 977
DNK000006282 1030
DNK000006282 1162
DNK000006282 986
DNK000006282 1123
DNK000006282 1266
DNK000006282 2481
DNK000006282 2743
DNK000006282 2618
DNK000006282 2379
DNK000006282 2393
DNK000006282 2485
DNK000006282 1202
DNK000006282 872
DNK000006282 918
DNK000006282 874
DNK000006282 923
DNK000006282 906
DNK000006282 1005
DNK000006282 979
DNK000006282 976
DNK000006282 865
DNK000006282 924
DNK000006282 964
DNK000006282 995
DNK000006282 945
DNK000006282 1000
DNK000006282 1004
DNK000006282 965
DNK000006282 904
DNK000006282 843
DNK000006282 895
DNK000006282 875
DNK000006282 864
DNK000006282 912
DNK000006282 1084
DNK000006282 838
DNK000006282 935
DNK000006282 975
DNK000006282 1033
DNK000006282 951
DNK000006282 1061
DNK000006282 1021
DNK000006282 1167
DNK000006282 1333
DNK000006282 1218
DNK000006282 1222
DNK000006282 1370
DNK000006282 1591
DNK000006282 1972
DNK000006282 2113
DNK000006282 2396
DNK000006282 1952
DNK000006282 1161
DNK000006282 1154
DNK000006282 946
DNK000006282 1045
DNK000006282 1042
DNK000006282 1442
DNK000006282 1823
DNK000006282 1966
DNK000006282 2259
DNK000006282 2332
DNK000006282 2097
DNK000006282 4407
DNK000006282 4586
DNK000006282 4650
DNK000006282 4731
DNK000006282 4817
DNK000006282 4795
DNK000006282 4492
DNK000006282 4316
DNK000006282 4378
DNK000006282 4392
DNK000006282 4353
DNK000006282 4664
DNK000006282 4855
DNK000006282 5023
DNK000006282 4936
DNK000006282 4593
DNK000006282 4424
DNK000006282 4605
DNK000006282 5084
DNK000006282 5141
DNK000006282 4767
DNK000006282 5191
DNK000006282 4909
DNK000006282 4921
DNK000006282 4702
DNK000006282 2466
DNK000006282 2765
DNK000006282 2073
DNK000006282 4940
DNK000006282 4907
DNK000006282 5188
DNK000006282 5323
DNK000006282 5058
DNK000006282 4691
DNK000006282 4532
DNK000006282 4861
DNK000006282 5024
DNK000006282 5391
DNK000006282 5516
DNK000006282 9157
DNK000006282 8988
DNK000006282 8875
DNK000006282 9057
DNK000006282 9191
DNK000006282 9205
DNK000006282 9032
DNK000006282 9075
DNK000006282 9130
DNK000006282 8910
DNK000006282 8771
DNK000006282 8794
DNK000006282 8950
DNK000006282 8980
DNK000006282 8881
DNK000006282 8763
DNK000006282 8801
DNK000006282 8927
DNK000006282 8332
DNK000006375 7261
DNK000006375 7220
DNK000006375 7161
DNK000006375 7239
DNK000006375 7385
DNK000006375 7267
DNK000006375 7184
DNK000006375 7368
DNK000006375 7463
DNK000006375 7434
DNK000006375 7272
DNK000006375 7822
DNK000006375 7737
DNK000006375 7688
DNK000006375 7858
DNK000006375 7902
DNK000006375 6984
DNK000006375 7027
DNK000006375 7141
DNK000006375 7102
DNK000006375 6968
DNK000006375 6954
DNK000006375 6932
DNK000006375 6905
DNK000006375 7048
DNK000006375 6933
DNK000006375 6740
DNK000006375 7105
DNK000006375 7050
DNK000006375 7025
DNK000006375 7244
DNK000006375 6863
DNK000006375 8837
DNK000006375 8905
DNK000006375 8937
DNK000006375 9884
DNK000006375 9002
DNK000006375 9780
DNK000006375 9311
DNK000006375 8220
DNK000006375 7070
DNK000006375 8467
DNK000006375 7652
DNK000006375 8367
DNK000006541 10984
DNK000006541 10883
DNK000006541 10909
DNK000006541 10897
DNK000006541 10887
DNK000006541 10840
DNK000006541 10847
DNK000006541 10839
DNK000006541 10832
DNK000006541 10612
DNK000006541 10754
DNK000006541 10695
DNK000006541 10579
DNK000006541 10773
DNK000006541 10513
DNK000006541 10456
DNK000006541 10333
DNK000006541 10229
DNK000006541 10642
DNK000006541 10528
DNK000006541 10594
DNK000006541 10615
DNK000006541 10567
DNK000006541 10595
DNK000006541 10476
DNK000006541 10357
DNK000006541 10905
DNK000006541 10900
DNK000006541 10892
DNK000006541 10920
DNK000006541 10963
DNK000006541 10955
DNK000006541 10842
DNK000006541 10861
DNK000006541 10926
DNK000006541 10993
DNK000006541 10959
DNK000006541 10962
DNK000006541 10994
DNK000006541 10924
DNK000006541 10953
DNK000006541 10918
DNK000006541 10899
DNK000006541 10935
DNK000006541 10961
DNK000006541 10942
DNK000006541 10786
DNK000006541 10711
DNK000006541 10776
DNK000006541 10778
DNK000006541 10730
DNK000006541 10702
DNK000006541 10813
DNK000006541 10820
DNK000006541 10636
DNK000006541 10611
DNK000006541 10720
DNK000006541 10774
DNK000006541 10614
DNK000006541 10745
DNK000006541 10929
DNK000006541 10988
DNK000006541 10939
DNK000006541 10916
DNK000006541 10936
DNK000006541 10914
DNK000006541 10913
DNK000006541 10902
DNK000006541 10878
DNK000006541 10891
DNK000006541 10930
DNK000006541 11008
DNK000006541 10968
DNK000006541 10986
DNK000006541 10943
DNK000006541 10940
DNK000006541 10922
DNK000006541 10925
DNK000006541 10944
DNK000006541 10966
DNK000006541 10947
DNK000006541 11001
DNK000006541 10999
DNK000006541 11005
DNK000006541 10978
DNK000006541 10971
DNK000006541 10998
DNK000006541 10985
DNK000006541 10958
DNK000006541 11002
DNK000006541 10964
DNK000006541 11011
DNK000006541 11020
DNK000006541 11025
DNK000006541 11033
DNK000006541 11122
DNK000006541 11437
DNK000006541 11492
DNK000006541 11582
DNK000006541 12087
DNK000006541 12086
DNK000006541 11507
DNK000006541 11009
DNK000006577 7619
DNK000006577 7829
DNK000006577 7709
DNK000006577 7459
DNK000006577 8351
DNK000006577 8441
DNK000006577 8572
DNK000006577 8630
DNK000006577 7201
DNK000006577 7945
DNK000006577 7973
DNK000006577 2068
DNK000006577 1442
DNK000006577 1037
DNK000006577 2040
DNK000006577 1904
DNK000006577 1873
DNK000006577 1863
DNK000006577 1898
DNK000006577 1952
DNK000006577 2046
DNK000006577 1966
DNK000006577 2211
DNK000006577 2089
DNK000006577 2078
DNK000006577 2259
DNK000006577 2212
DNK000006577 2179
DNK000006577 2396
DNK000006577 2332
DNK000006577 2146
DNK000006577 1972
DNK000006577 1879
DNK000006577 2113
DNK000006577 4388
DNK000006577 4407
DNK000006577 4650
DNK000006577 4757
DNK000006577 4512
DNK000006577 4680
DNK000006577 4903
DNK000006577 1766
DNK000006577 964
DNK000006577 1005
DNK000006577 1608
DNK000006577 1779
DNK000006577 1776
DNK000006577 1748
DNK000006577 1731
DNK000006577 1823
DNK000006577 1642
DNK000006577 1616
DNK000006577 2137
DNK000006577 2255
DNK000006577 1935
DNK000006580 2820
DNK000006580 2987
DNK000006580 2813
DNK000006581 1740
DNK000006581 2157
DNK000006581 1768
DNK000006581 2422
DNK000006581 2625
DNK000006581 2414
DNK000006581 2351
DNK000006581 2164
DNK000006581 2238
DNK000006581 2613
DNK000006581 2653
DNK000006581 2789
DNK000006581 2844
DNK000006581 2206
DNK000006581 2227
DNK000006581 2775
DNK000006581 2838
DNK000006581 2904
DNK000006581 2567
DNK000006581 2455
DNK000006581 2334
DNK000006581 2192
DNK000006974 2126
DNK000006974 1959
DNK000006974 2789
DNK000006974 2844
DNK000006974 2775
DNK000006974 2625
DNK000006974 2904
DNK000006974 2777
DNK000006974 2567
DNK000006974 2653
DNK000006974 2600
DNK000006974 2618
DNK000006974 2506
DNK000006974 2740
DNK000006974 2838
DNK000006974 2424
DNK000006974 2992
DNK000006974 2307
DNK000006974 2619
DNK000006974 2465
DNK000006974 2676
DNK000006974 2969
DNK000006974 2190
DNK000006974 2496
DNK000006974 3058
DNK000006974 3012
DNK000006974 3035
DNK000006974 2073
DNK000006974 4388
DNK000006974 4370
DNK000006974 4559
DNK000006974 4316
DNK000006974 4454
DNK000006974 4424
DNK000006974 4530
DNK000006974 4406
DNK000006974 4188
DNK000006974 4778
DNK000006974 4467
DNK000006974 4302
DNK000006974 4278
DNK000006974 4525
DNK000006974 4664
DNK000006974 4593
DNK000006974 4126
DNK000006974 4020
DNK000006974 5024
DNK000006974 4907
DNK000006974 4795
DNK000006974 4585
DNK000006974 2657
DNK000006974 4879
DNK000006974 4708
DNK000006974 4532
DNK000006974 4598
DNK000006974 5051
DNK000006974 5478
DNK000006974 9214
DNK000006974 8988
DNK000006974 9057
DNK000006974 9235
DNK000006974 9157
DNK000006974 8976
DNK000006974 9307
DNK000007074 471
DNK000007074 486
DNK000007074 527
DNK000007074 461
DNK000007074 523
DNK000007074 416
DNK000007074 531
DNK000007074 743
DNK000007074 855
DNK000007074 853
DNK000007074 652
DNK000007074 1087
DNK000007074 1098
DNK000007074 1408
DNK000007074 1093
DNK000007074 1091
DNK000007074 859
DNK000007074 857
DNK000007074 747
DNK000007074 647
DNK000007074 616
DNK000007074 592
DNK000007074 574
DNK000007074 570
DNK000007074 553
DNK000007074 524
DNK000007074 529
DNK000007074 485
DNK000007074 473
DNK000007074 401
DNK000007074 452
DNK000007074 494
DNK000007074 506
DNK000007074 8818
DNK000007074 9304
DNK000007074 9307
DNK000007074 9075
DNK000007074 8655
DNK000007074 8612
DNK000007074 8578
DNK000007074 8375
DNK000007074 8419
DNK000007074 8474
DNK000007074 8781
DNK000007074 10313
DNK000007074 8841
DNK000007074 8765
DNK000007074 8580
DNK000007074 6514
DNK000007074 9858
DNK000007074 9980
DNK000007074 9874
DNK000007074 10093
DNK000007074 10222
DNK000007074 10242
DNK000007074 10112
DNK000007074 9482
DNK000007074 9544
DNK000007074 9572
DNK000007074 9559
DNK000007074 9431
DNK000007074 9666
DNK000007074 9457
DNK000007074 8740
DNK000007074 9201
DNK000007074 9198
DNK000007074 9111
DNK000007074 9077
DNK000007074 9028
DNK000007074 9009
DNK000007074 9247
DNK000007074 9126
DNK000007074 10902
DNK000007074 10881
DNK000007074 10878
DNK000007074 10899
DNK000007074 10868
DNK000007074 10944
DNK000007074 10976
DNK000007074 10968
DNK000007074 10946
DNK000007074 10939
DNK000007074 10945
DNK000007074 10988
DNK000007074 10959
DNK000007074 11008
DNK000007074 10986
DNK000007074 11010
DNK000007074 9392
DNK000007074 10918
DNK000007074 10993
DNK000007125 5842
DNK000007125 5737
DNK000007125 5608
DNK000007125 5597
DNK000007125 5499
DNK000007125 5604
DNK000007125 5557
DNK000007125 6025
DNK000007125 6565
DNK000007125 5611
DNK000007125 5489
DNK000007125 5579
DNK000007125 5829
DNK000007125 5624
DNK000007125 5474
DNK000007125 5449
DNK000007125 5506
DNK000007125 5697
DNK000007125 5680
DNK000007125 5741
DNK000007125 5866
DNK000007125 5950
DNK000007125 5719
