pt_graph LE_MET_level6
5287 9
5221 9
5157 9
5152 9
5604 9
5499 9
5371 9
5389 9
5787 9
5662 9
5757 9
5676 9
5538 9
5821 9
5737 9
5781 9
5688 9
5687 9
5554 9
5200 9
5256 9
6618 9
6847 9
6871 9
6794 9
5485 9
5424 9
5467 9
5501 9
5449 9
5474 9
5596 9
5562 9
5612 9
5617 9
5762 9
5770 9
5623 9
5950 9
5841 9
5911 9
5719 9
5489 9
5579 9
5689 9
4596 9
4419 9
5176 9
5329 9
6391 9
6447 9
6503 9
6457 9
6468 9
6382 9
6404 9
6843 9
6959 9
6459 9
6398 9
6349 9
6356 9
6156 9
5726 9
5672 9
5477 9
5350 9
5301 9
5114 9
5306 9
6756 9
6768 9
6707 9
6746 9
6653 9
6488 9
6315 9
6624 9
6420 9
6273 9
6594 9
6710 9
6766 9
5028 9
5027 9
5043 9
4893 9
5177 9
5077 9
5018 9
5025 9
5066 9
5160 9
5930 9
6000 9
5985 9
5953 9
5913 9
6727 9
6657 9
6822 9
6544 9
6856 9
7035 9
7015 9
6627 9
6761 9
6663 9
5653 9
5842 9
5924 9
5834 9
5877 9
5769 9
5711 9
5865 9
6553 9
6535 9
6520 9
6018 9
