pt_graph LE_MET_level6
5719 27
5879 27
5822 27
5611 27
5600 27
5654 27
5740 27
5945 27
6109 27
5971 27
5923 27
6003 27
5902 27
6066 27
5971 29
5923 29
6093 29
6062 29
6067 29
6066 29
6185 29
5977 27
6038 27
6086 27
6062 27
6067 27
6155 27
5977 29
6038 29
6086 29
6143 29
6246 29
5829 27
5489 27
5506 27
5474 27
5449 27
5596 27
5680 27
5870 27
5612 27
5623 27
5348 27
5579 27
5536 27
5689 27
5770 27
5859 27
5562 27
5744 27
5919 27
5866 27
5329 27
5624 27
5890 27
6036 27
5973 27
6142 27
5741 27
5907 27
5899 27
6112 27
5959 27
6160 27
6050 27
5710 27
5887 27
5996 27
5950 27
6051 27
6126 27
6153 27
6209 27
6087 27
6132 27
6304 27
6046 27
6271 27
6219 27
6355 27
6229 27
6405 27
6207 27
6210 27
6196 27
6296 27
6317 27
6151 27
5920 27
6157 27
6185 27
6130 27
6243 27
6093 27
6273 27
6213 27
6143 27
6315 27
6482 27
6557 27
6632 27
6571 27
6483 27
6535 27
6683 27
6642 27
6594 27
6420 27
6410 27
6433 27
6285 27
6312 27
6488 27
6434 27
6327 27
6593 27
6551 27
6448 27
6653 27
6746 27
6707 27
6675 27
6766 27
6521 27
6501 27
6681 27
6613 27
6480 27
6657 27
6497 27
6710 27
6246 27
6734 27
6789 27
6686 27
6263 27
6578 27
6627 27
6530 27
6768 27
6761 27
6663 27
6471 27
6520 27
6459 27
6540 27
6553 27
6542 27
6659 27
6654 27
6468 27
6428 27
6392 27
6618 27
6794 27
6756 27
6570 27
6507 27
6716 27
6413 27
6349 27
6365 27
6621 27
6752 27
6359 27
6603 27
6547 27
6398 27
6437 27
6338 27
6503 27
5915 27
6063 27
6284 27
6367 27
6356 27
5897 27
