pt_graph LE_MET_level6
11056 8
11060 8
11068 8
11122 8
11051 8
11045 8
11037 8
10989 8
10984 8
11008 8
10754 8
10844 8
10806 8
10756 8
10716 8
10641 8
10569 8
10593 8
10684 8
10963 8
11075 8
11081 8
10961 8
10945 8
10938 8
10936 8
10935 8
10959 8
10962 8
10926 8
10955 8
10930 8
10953 8
10968 8
10986 8
10948 8
10939 8
10916 8
10940 8
10942 8
11001 8
10972 8
10914 8
10944 8
10988 8
10993 8
10915 8
10872 8
10902 8
10922 8
10913 8
8426 8
8490 8
8548 8
8641 8
8731 8
8988 8
9191 8
9265 8
9435 8
9526 8
9157 8
9496 8
9441 8
9235 8
9614 8
9748 8
9808 8
9858 8
9685 8
12086 8
10934 8
11010 8
11018 8
11220 8
11242 8
11363 8
11381 8
11437 8
11492 8
11507 8
11635 8
9993 8
9916 8
9741 8
9723 8
9764 8
9930 8
10976 8
