pt_graph LE_MET_level6
8463 8
8596 8
8621 8
8697 8
8510 8
8478 8
8474 8
8509 8
8432 8
8364 8
8346 8
8425 8
8482 8
8547 8
8383 8
8604 8
8713 8
8818 8
8801 8
8684 8
8875 8
8730 8
8901 8
8986 8
9183 8
9272 8
8987 8
8512 8
8784 8
8945 8
9064 8
9191 8
9239 8
9240 8
9099 8
10909 8
10920 8
10963 8
10926 8
10955 8
10897 8
8491 8
8615 8
8466 8
8377 8
8448 8
8567 8
8444 8
8376 8
8442 8
8381 8
8298 8
8434 8
8540 8
8352 8
8275 8
8142 8
8231 8
8333 8
8379 8
8202 8
8362 8
8600 8
8674 8
8584 8
8970 8
9172 8
9087 8
8976 8
8714 8
8682 8
8388 8
8652 8
9914 8
9766 8
9656 8
9456 8
9295 8
9102 8
8972 8
8821 8
8869 8
9057 8
9075 8
8910 8
8877 8
9100 8
8764 8
8617 8
8518 8
8473 8
8571 8
8627 8
8735 8
8729 8
8696 8
8917 8
8760 8
8677 8
8758 8
8866 8
8936 8
8570 8
8489 8
8578 8
8669 8
8564 8
10492 8
10167 8
10116 8
9808 8
9190 8
9372 8
9441 8
9723 8
9799 8
9858 8
9741 8
9142 8
9032 8
8533 8
8427 8
8332 8
8761 8
8574 8
8581 8
8740 8
8649 8
8546 8
8526 8
8613 8
8591 8
8500 8
8579 8
8523 8
8688 8
8929 8
8826 8
9073 8
9159 8
9313 8
9093 8
8985 8
8862 8
8876 8
8955 8
9126 8
8781 8
8858 8
8984 8
9141 8
9304 8
9112 8
9042 8
9015 8
10953 8
10961 8
10988 8
10940 8
10968 8
10986 8
10969 8
10976 8
10975 8
11008 8
10972 8
10949 8
10970 8
10999 8
10977 8
10958 8
10893 8
10962 8
10993 8
10930 8
11018 8
10994 8
10929 8
10959 8
10973 8
10942 8
10935 8
10918 8
10938 8
10946 8
10899 8
