pt_graph LE_MET_level6
6548 9
5982 9
6180 9
6076 9
6283 9
6170 9
6300 9
6298 9
6322 9
6165 9
6069 9
6195 9
6280 9
6197 9
6238 9
6310 9
6500 9
6622 9
6343 9
6258 9
6116 9
6254 9
6372 9
5905 9
5834 9
5787 9
5676 9
5731 9
5688 9
5687 9
5597 9
6533 9
6220 9
6763 9
6794 9
6768 9
6816 9
6890 9
6996 9
7015 9
7012 9
6886 9
6866 9
6824 9
6815 9
6683 9
6756 9
6727 9
6822 9
6871 9
6959 9
6657 9
6766 9
6846 9
6847 9
6856 9
7035 9
7080 9
7160 9
7122 9
7069 9
6858 9
6734 9
6632 9
6270 9
6074 9
6174 9
6113 9
6100 9
6152 9
6173 9
6042 9
6106 9
5924 9
5557 9
5578 9
5842 9
5642 9
5554 9
6350 9
6208 9
5953 9
5538 9
5737 9
5781 9
5608 9
5985 9
6740 9
6664 9
6665 9
6018 9
5910 9
5769 9
6120 9
6125 9
6650 9
6771 9
6743 9
5591 9
5472 9
5604 9
5650 9
5416 9
5499 9
6159 9
5853 9
