pt_graph LE_MET_level6
10873 11
10881 11
10878 11
10902 11
10967 11
10973 11
10986 11
10988 11
11010 11
11001 11
10999 11
11008 11
10953 11
10968 11
10961 11
10942 11
10918 11
10962 11
10994 11
10959 11
10929 11
10993 11
10945 11
10941 11
10946 11
10970 11
10977 11
11000 11
11006 11
10969 11
10971 11
10948 11
11220 28
11242 28
11492 28
11582 28
11635 28
11507 28
12087 28
11662 28
11437 28
11122 28
10955 11
10926 11
10897 11
10904 11
10889 11
10959 28
10930 28
10929 28
10994 28
10955 28
10926 28
10984 28
10920 28
10963 28
10868 28
10873 28
10603 28
10328 28
10899 11
10930 11
