pt_graph LE_MET_level6
8951 17
9074 17
8961 17
9095 17
9195 17
9227 17
8195 17
8117 17
8123 17
8161 17
8281 17
8289 17
8363 17
8260 17
8188 17
9151 17
8937 17
9117 17
9089 17
8837 17
8766 17
8778 17
8722 17
8676 17
8297 17
8204 17
8273 17
8343 17
8324 17
8345 17
8409 17
8355 17
8417 17
8451 17
10906 17
10927 17
10957 17
10919 17
10917 17
10895 17
10898 17
8990 17
9069 17
8849 17
8710 17
9039 17
8315 17
8332 17
8333 17
9065 17
9080 17
9137 17
9243 17
9165 17
9040 17
9570 17
9666 17
9741 17
9726 17
9641 17
9526 17
9510 17
9584 17
9575 17
9818 17
9390 17
9144 17
9292 17
9466 17
9598 17
9730 17
10882 17
10866 17
10879 17
8371 17
8458 17
10608 17
10871 17
8847 17
8749 17
8758 17
8903 17
10176 17
10328 17
10607 17
10508 17
10400 17
10904 17
10893 17
8513 17
8655 17
8692 17
8617 17
8781 17
