VE_REF pt_graph
DEN8 8564
DEN8 8655
DEN8 8437
DEN8 8365
DEN8 8233
DEN8 7021
DEN8 7429
DEN8 7201
DEN8 7619
DEN8 7629
DEN8 7392
DEN8 7538
DEN8 7979
DEN8 8062
DEN8 8014
DEN8 8057
DEN8 7265
DEN8 7149
DEN8 6876
DEN8 7086
DEN8 7320
DEN8 7303
DEN8 6977
DEN8 7212
DEN8 8069
DEN8 8097
DEN8 7556
DEN8 6671
DEN8 7331
DEN8 7707
DEN8 7713
DEN8 7694
DEN8 7312
DEN8 7387
DEN8 7348
DEN8 6859
DEN8 6754
DEN8 7868
DEN8 8019
DEN11 494
DEN11 523
DEN11 7063
DEN11 7045
DEN11 7165
DEN11 6616
DEN11 6747
DEN11 6796
DEN11 6891
DEN11 7945
DEN11 7931
DEN11 6931
DEN11 6973
DEN11 7062
DEN11 7174
DEN11 7168
DEN11 7224
DEN11 7213
DEN11 6581
DEN11 6647
DEN11 6690
DEN11 6831
DEN11 6982
DEN11 6745
DEN11 6811
DEN11 7997
DEN11 8056
DEN11 10160
DEN11 10214
DEN11 10305
DEN11 8139
DEN11 8174
DEN11 7946
DEN11 7999
DEN11 8090
DEN11 7989
DEN11 6288
DEN11 616
DEN11 650
DEN11 657
DEN11 548
DEN11 471
DEN12 5499
DEN12 5371
DEN12 5578
DEN12 5408
DEN12 5331
DEN12 5737
DEN12 5604
DEN12 6197
DEN12 6165
DEN12 6270
DEN12 5821
DEN12 5757
DEN12 5676
DEN12 5662
DEN12 7002
DEN12 6892
DEN12 6815
DEN12 6934
DEN12 6757
DEN12 6663
DEN12 6459
DEN12 6398
DEN12 6349
DEN12 6284
DEN12 6093
DEN12 5971
DEN12 6185
DEN12 6063
DEN12 5533
DEN12 5656
DEN12 5642
DEN12 5597
DEN12 6879
DEN12 6846
DEN12 5434
DEN12 5477
DEN12 5525
DEN12 5723
DEN12 5916
DEN12 5923
DEN12 5977
DEN12 6062
DEN12 5850
DEN12 5672
DEN12 5550
DEN12 5726
DEN12 5661
DEN12 5522
DEN12 5605
DEN12 5566
DEN12 5509
DEN12 6691
DEN12 6871
DEN12 6967
DEN12 6544
DEN12 6781
DEN12 6761
DEN12 6618
DEN12 6404
DEN12 6391
DEN12 6387
DEN12 6540
DEN12 6457
DEN12 6503
DEN12 6681
DEN12 6627
DEN12 6468
DEN12 6856
DEN12 6858
DEN12 6462
DEN12 5743
DEN12 5650
DEN12 5731
DEN12 5924
DEN12 6017
DEN12 5416
DEN12 5554
DEN12 5688
DEN12 5781
DEN12 5953
DEN12 5982
DEN12 5978
DEN12 5922
DEN12 5711
DEN12 5768
DEN12 5910
DEN12 6018
DEN12 6756
DEN12 6734
DEN12 6632
DEN12 6707
DEN12 6768
DEN12 6683
DEN12 6483
DEN12 6480
DEN12 6285
DEN12 6557
DEN12 6642
DEN12 6113
DEN12 5834
DEN12 5905
DEN12 6553
DEN12 6570
DEN12 6542
DEN12 6578
DEN12 6727
DEN12 6847
DEN12 6794
DEN12 6520
DEN12 6447
DEN12 6709
DEN12 7035
DEN12 7080
DEN12 5865
DEN12 5787
DEN12 5563
DEN12 6042
DEN12 6238
DEN12 6173
DEN12 6214
DEN12 6269
DEN12 6613
DEN12 6636
DEN12 5926
DEN12 6174
DEN12 5963
DEN12 5687
DEN12 6650
DEN12 6500
DEN12 6310
DEN12 6631
DEN12 6521
DEN12 6501
DEN12 6530
DEN12 5842
DEN12 6152
DEN12 6170
DEN12 6350
DEN13 10119
DEN13 9951
DEN13 9852
DEN13 10003
DEN13 10153
DEN13 10232
DEN13 10142
DEN13 10218
DEN13 10118
DEN13 9693
DEN13 9620
DEN13 9764
DEN13 9931
DEN13 10033
DEN13 10167
DEN13 9904
DEN13 10029
DEN13 10307
DEN13 10266
DEN13 10367
DEN13 10309
DEN13 10198
DEN13 10093
DEN13 10062
DEN13 9914
DEN13 9802
DEN13 9869
DEN13 10116
DEN13 9975
DEN13 10040
DEN13 9723
DEN13 9835
DEN13 9971
DEN13 10276
DEN13 10349
DEN13 10311
DEN13 9748
DEN13 9726
DEN13 9676
DEN13 9806
DEN13 9989
DEN13 10117
DEN13 10313
DEN13 10321
DEN13 10238
DEN13 10058
DEN13 9808
DEN13 10174
DEN13 9818
DEN13 9838
DEN13 10295
DEN13 10182
DEN13 10492
DEN13 9819
DEN13 9888
DEN13 9641
DEN13 9541
DEN13 9896
DEN13 10102
DEN13 9986
DEN13 9813
DEN13 9656
DEN13 10353
DEN13 10242
DEN13 10399
DEN13 9858
DEN13 10164
DEN13 10060
DEN13 9741
DEN13 10275
DEN13 10368
DEN13 9717
DEN13 9766
DEN13 9855
DEN13 9799
DEN13 9666
DEN13 9457
DEN13 9552
DEN13 10254
DEN13 9593
DEN13 9482
DEN13 9572
DEN13 9922
DEN15 10117
DEN15 9931
DEN15 9806
DEN15 9609
DEN15 9441
DEN15 8714
DEN15 8652
DEN15 8617
DEN15 8473
DEN15 8589
DEN15 8696
DEN15 8847
DEN15 8749
DEN15 8491
DEN15 10720
DEN15 10820
DEN15 10682
DEN15 10612
DEN15 10745
DEN15 10697
DEN15 10571
DEN15 5697
DEN15 5596
DEN15 5623
DEN15 5612
DEN15 5841
DEN15 5719
DEN15 5624
DEN15 5562
DEN15 5911
DEN15 5866
DEN15 5536
DEN15 5579
DEN15 3412
DEN15 3603
DEN15 3852
DEN15 3578
DEN15 3453
DEN15 3854
DEN15 4114
DEN15 4242
DEN15 3853
DEN15 3890
DEN15 3230
DEN15 3736
DEN15 857
DEN15 853
DEN15 744
DEN15 657
DEN15 747
DEN15 650
DEN15 2751
DEN15 2908
DEN15 2633
DEN15 6967
DEN15 6886
DEN15 6890
DEN15 6707
DEN15 6535
DEN15 6542
DEN15 6578
DEN15 6530
DEN15 6483
DEN15 6521
DEN15 6570
DEN15 6553
DEN15 6544
DEN15 6756
DEN15 6879
DEN15 6934
DEN15 6761
DEN15 6627
DEN15 6681
DEN15 6618
DEN15 6822
DEN15 6135
DEN15 6089
DEN15 6236
DEN15 6392
DEN15 6501
DEN15 6657
DEN15 7002
DEN15 6892
DEN15 6789
DEN15 6359
DEN15 6033
DEN15 6365
DEN15 6437
DEN15 6413
DEN15 6468
DEN15 6447
DEN15 6545
DEN15 6398
DEN15 6356
DEN15 6459
DEN15 6503
DEN15 6338
DEN15 6599
DEN15 6520
DEN15 6367
DEN15 6471
DEN15 6480
DEN15 6663
DEN15 6540
DEN15 6434
DEN15 6571
DEN15 6824
DEN15 6866
DEN15 6962
DEN15 6996
DEN15 6917
DEN15 6557
DEN15 6410
DEN15 6273
DEN15 6093
DEN15 6315
DEN15 6482
DEN15 6213
DEN15 6284
DEN15 6766
DEN15 6942
DEN15 6632
DEN15 6428
DEN15 6613
DEN15 6843
DEN16 2188
DEN16 2235
DEN16 2121
DEN16 2114
DEN16 2101
DEN16 2209
DEN16 2258
DEN16 2112
DEN16 2110
DEN16 2268
DEN16 2355
DEN16 2308
DEN16 2208
DEN16 2139
DEN16 1084
DEN16 1202
DEN16 1349
DEN16 1569
DEN16 1142
DEN16 1301
DEN16 1540
DEN16 1394
DEN16 1276
DEN16 1124
DEN16 1072
DEN16 1074
DEN16 1313
DEN16 1265
DEN16 1403
DEN16 1493
DEN16 1034
DEN17 5554
DEN17 5472
DEN17 5221
DEN17 5287
DEN17 5394
DEN17 5389
DEN17 5499
DEN17 5416
DEN17 5688
DEN17 5731
DEN17 5842
DEN17 5331
DEN17 5371
DEN17 6165
DEN17 6173
DEN17 6238
DEN17 6298
DEN17 6174
DEN17 6214
DEN17 6258
DEN17 6740
DEN17 5953
DEN17 6847
DEN17 6879
DEN17 6886
DEN17 5737
DEN17 5608
DEN17 5676
DEN17 5597
DEN17 5662
DEN17 5563
DEN17 5674
DEN17 5769
DEN17 5787
DEN17 5834
DEN17 5578
DEN17 5538
DEN17 5426
DEN17 5452
DEN17 5566
DEN17 5438
DEN17 5522
DEN17 5661
DEN17 5477
DEN17 5434
DEN17 6089
DEN17 6236
DEN17 6468
DEN17 5259
DEN17 5301
DEN17 5372
DEN17 4635
DEN17 6135
DEN17 6365
DEN17 6354
DEN17 6553
DEN17 6618
DEN17 6822
DEN17 6815
DEN17 6794
DEN17 6457
DEN17 6544
DEN17 6761
DEN17 6768
DEN17 6756
DEN17 6727
DEN17 6545
DEN17 6404
DEN17 6503
DEN17 6387
DEN17 6382
DEN17 5726
DEN17 5625
DEN17 5605
DEN17 5336
DEN17 5236
DEN17 5650
DEN17 5408
DEN17 5110
DEN17 4946
DEN17 5080
DEN17 6130
DEN17 6315
DEN17 6243
DEN17 6213
DEN17 6420
DEN17 6483
DEN17 6530
DEN17 6613
DEN17 5905
DEN17 5933
DEN17 5821
DEN17 5781
DEN17 5963
DEN17 5757
DEN17 5687
DEN17 5711
DEN18 6853
DEN18 6719
DEN18 7470
DEN18 7613
DEN18 7559
DEN18 6899
DEN18 6915
DEN18 6901
DEN18 6857
DEN18 7000
DEN18 6924
DEN18 7027
DEN18 7638
DEN18 6777
DEN18 6820
DEN18 6750
DEN18 6753
DEN18 6953
DEN18 6872
DEN18 6976
DEN18 7504
DEN18 7378
DEN18 6778
DEN18 6718
DEN18 7961
DEN18 6849
DEN18 7117
DEN18 8140
DEN18 8361
DEN18 7368
DEN18 7049
DEN18 7474
DEN18 7766
DEN18 8639
DEN18 8471
DEN18 8265
DEN18 6880
DEN18 7089
DEN19 10607
DEN19 10328
DEN19 10176
DEN19 10400
DEN19 10344
DEN19 10217
DEN19 10872
DEN19 10891
DEN19 10358
DEN19 10298
DEN20 6740
DEN20 6579
DEN20 6113
DEN20 5757
DEN20 5687
DEN20 5538
DEN20 5787
DEN20 5821
DEN20 5711
DEN20 5674
DEN20 5658
DEN20 5813
DEN20 5933
DEN20 6035
DEN20 5768
DEN20 5779
DEN20 5647
DEN20 5643
DEN20 5656
DEN20 5662
DEN20 5769
DEN20 5877
DEN20 5865
DEN20 5905
DEN20 5554
DEN20 5782
DEN20 5952
DEN20 5845
DEN20 6146
DEN20 6327
DEN20 6433
DEN20 6434
DEN20 6428
DEN20 6521
DEN20 5910
DEN20 5436
DEN20 5524
DEN20 5501
DEN20 5368
DEN20 5489
DEN20 5596
DEN20 5439
DEN20 5467
DEN20 5795
DEN20 5765
DEN20 5726
DEN20 5669
DEN20 6681
DEN20 6457
DEN20 6468
DEN20 6503
DEN20 6437
DEN20 6387
DEN20 6348
DEN20 6843
DEN20 6856
DEN20 6822
DEN20 6761
DEN20 6540
DEN20 6447
DEN20 6459
DEN20 6365
DEN20 6135
DEN20 6033
DEN20 5150
DEN20 5200
DEN20 5152
DEN20 6062
DEN20 6243
DEN20 6315
DEN20 6312
DEN20 6185
DEN20 6367
DEN20 6410
DEN20 6535
DEN20 6613
DEN20 6627
DEN20 6727
DEN20 6757
DEN20 6420
DEN20 6482
DEN20 6483
DEN20 6653
DEN20 6642
DEN20 6557
DEN20 6683
DEN20 6663
DEN20 6544
DEN20 6042
DEN20 6270
DEN20 6350
DEN20 5978
DEN20 6100
DEN20 6125
DEN20 5913
DEN20 6392
DEN20 6413
DEN20 6501
DEN20 6553
DEN20 6734
DEN20 6789
DEN20 6962
DEN20 6996
DEN20 7015
DEN20 6942
DEN20 6892
DEN20 6879
DEN20 6530
DEN20 6657
DEN20 6632
DEN20 6766
DEN20 6816
DEN20 6886
DEN20 6917
DEN20 6839
DEN20 6710
DEN20 6824
DEN20 5924
DEN20 5842
DEN20 6298
DEN20 6362
DEN20 6310
DEN20 6498
DEN21 6618
DEN21 6822
DEN21 6794
DEN21 6846
DEN21 6756
DEN21 6761
DEN21 6663
DEN21 6544
DEN21 6404
DEN21 6387
DEN21 6382
DEN21 6447
DEN21 6468
DEN21 6354
DEN21 6437
DEN21 6553
DEN21 6391
DEN21 6503
DEN21 6501
DEN21 6349
DEN21 6338
DEN21 6392
DEN21 6681
DEN21 6691
DEN21 6781
DEN21 6959
DEN21 5352
DEN21 5192
DEN21 5085
DEN21 5077
DEN21 5080
DEN21 5116
DEN21 5285
DEN21 6143
DEN21 6086
DEN21 5977
DEN21 6285
DEN21 6213
DEN21 6093
DEN21 5307
DEN21 6488
DEN21 6551
DEN21 6683
DEN21 6734
DEN21 6642
DEN21 6653
DEN21 6571
DEN21 6402
DEN21 6243
DEN21 6482
DEN21 6636
DEN21 5953
DEN21 5821
DEN21 5757
DEN21 5554
DEN21 5472
DEN21 6570
DEN21 6578
DEN21 6542
DEN21 6521
DEN21 6768
DEN21 6847
DEN21 6843
DEN21 6457
DEN21 6871
DEN21 5933
DEN21 5813
DEN21 5711
DEN21 6042
DEN21 5787
DEN21 5865
DEN21 6219
DEN21 6139
DEN21 7227
DEN21 7105
DEN21 6665
DEN21 5842
DEN21 5642
DEN21 5982
DEN22 529
DEN22 485
DEN22 452
DEN22 401
DEN22 473
DEN22 553
DEN22 743
DEN22 853
DEN22 744
DEN22 747
DEN22 650
DEN22 657
DEN22 494
DEN22 524
DEN22 854
DEN22 1094
DEN22 1418
DEN22 859
DEN22 737
DEN22 1851
DEN22 647
DEN22 1091
DEN22 570
DEN22 574
DEN22 592
DEN22 616
DEN22 11122
DEN22 12086
DEN22 10984
DEN22 10904
DEN22 10930
DEN22 10929
DEN22 10901
DEN22 10994
DEN22 11068
DEN22 11363
DEN22 11242
DEN23 6757
DEN23 6856
DEN23 6544
DEN23 6781
DEN23 6173
DEN23 6197
DEN23 6280
DEN23 6270
DEN23 6018
DEN23 6540
DEN23 6727
DEN23 6756
DEN23 6768
DEN23 6707
DEN23 6642
DEN23 6675
DEN23 6593
DEN23 6433
DEN23 6315
DEN23 6130
DEN23 6420
DEN23 6327
DEN23 6285
DEN23 6434
DEN23 6480
DEN23 6653
DEN23 6766
DEN23 6816
DEN23 6815
DEN23 6794
DEN23 6858
DEN23 6691
DEN23 6553
DEN23 5152
DEN23 5200
DEN23 5018
DEN23 4966
DEN23 5043
DEN23 5025
DEN23 5066
DEN23 5244
DEN23 5160
DEN23 5150
DEN23 5306
DEN23 5067
DEN23 5047
DEN23 4904
DEN23 6618
DEN23 6681
DEN23 6542
DEN23 6530
DEN23 6578
DEN23 6627
DEN23 6843
DEN23 7160
DEN23 6847
DEN23 6734
DEN23 6761
DEN23 6871
DEN26 5608
DEN26 5597
DEN26 5472
DEN26 5688
DEN26 5604
DEN26 5346
DEN26 5408
DEN26 5978
DEN26 6220
DEN26 6116
DEN26 6195
DEN26 6371
DEN26 6035
DEN26 5985
DEN26 5842
DEN26 5731
DEN26 5578
DEN26 5687
DEN26 5737
DEN26 5953
DEN26 5834
DEN26 5757
DEN26 5813
DEN26 5865
DEN26 5769
DEN26 5662
DEN26 5538
DEN26 5933
DEN26 5922
DEN26 5711
DEN26 5676
DEN26 6490
DEN26 6664
DEN26 6076
DEN26 6042
DEN26 6120
DEN26 6270
DEN26 6258
DEN26 6362
DEN26 6310
DEN26 6740
DEN26 5821
DEN26 3117
DEN26 3435
DEN26 3415
DEN26 3657
DEN27 253
DEN27 326
DEN27 486
DEN27 527
DEN27 506
DEN27 471
DEN27 472
DEN27 531
DEN27 307
DEN27 279
DEN27 298
DEN27 523
DEN27 416
DEN27 435
DEN27 255
DEN27 241
DEN27 243
DEN28 5287
DEN28 5221
DEN28 5157
DEN28 5152
DEN28 5604
DEN28 5499
DEN28 5371
DEN28 5389
DEN28 5787
DEN28 5662
DEN28 5757
DEN28 5676
DEN28 5538
DEN28 5821
DEN28 5737
DEN28 5781
DEN28 5688
DEN28 5687
DEN28 5554
DEN28 5200
DEN28 5256
DEN28 6618
DEN28 6847
DEN28 6871
DEN28 6794
DEN28 5485
DEN28 5424
DEN28 5467
DEN28 5501
DEN28 5449
DEN28 5474
DEN28 5596
DEN28 5562
DEN28 5612
DEN28 5617
DEN28 5762
DEN28 5770
DEN28 5623
DEN28 5950
DEN28 5841
DEN28 5911
DEN28 5719
DEN28 5489
DEN28 5579
DEN28 5689
DEN28 4596
DEN28 4419
DEN28 5176
DEN28 5329
DEN28 6391
DEN28 6447
DEN28 6503
DEN28 6457
DEN28 6468
DEN28 6382
DEN28 6404
DEN28 6843
DEN28 6959
DEN28 6459
DEN28 6398
DEN28 6349
DEN28 6356
DEN28 6156
DEN28 5726
DEN28 5672
DEN28 5477
DEN28 5350
DEN28 5301
DEN28 5114
DEN28 5306
DEN28 6756
DEN28 6768
DEN28 6707
DEN28 6746
DEN28 6653
DEN28 6488
DEN28 6315
DEN28 6624
DEN28 6420
DEN28 6273
DEN28 6594
DEN28 6710
DEN28 6766
DEN28 5028
DEN28 5027
DEN28 5043
DEN28 4893
DEN28 5177
DEN28 5077
DEN28 5018
DEN28 5025
DEN28 5066
DEN28 5160
DEN28 5930
DEN28 6000
DEN28 5985
DEN28 5953
DEN28 5913
DEN28 6727
DEN28 6657
DEN28 6822
DEN28 6544
DEN28 6856
DEN28 7035
DEN28 7015
DEN28 6627
DEN28 6761
DEN28 6663
DEN28 5653
DEN28 5842
DEN28 5924
DEN28 5834
DEN28 5877
DEN28 5769
DEN28 5711
DEN28 5865
DEN28 6553
DEN28 6535
DEN28 6520
DEN28 6018
DEN29 6778
DEN29 6820
DEN29 6750
DEN29 6853
DEN29 6777
DEN29 7559
DEN29 7638
DEN29 7470
DEN29 7613
DEN29 7411
DEN29 6924
DEN29 7504
DEN29 6718
DEN29 6901
DEN29 6719
DEN29 6899
DEN29 6976
DEN29 6861
DEN29 6984
DEN29 7077
DEN29 6915
DEN29 6857
DEN29 6953
DEN29 6872
DEN29 7000
DEN29 7027
DEN29 6717
DEN29 7031
DEN29 8421
DEN29 8499
DEN29 8592
DEN29 9184
DEN29 9298
DEN29 9237
DEN29 9649
DEN29 9240
DEN29 9215
DEN30 9723
DEN30 9614
DEN30 9556
DEN30 9536
DEN30 9418
DEN30 9502
DEN30 9493
DEN30 9621
DEN30 9496
DEN30 9526
DEN30 9412
DEN30 9579
DEN30 9721
DEN30 9888
DEN30 9802
DEN30 9641
DEN30 9435
DEN30 9524
DEN30 9855
DEN30 9726
DEN30 9620
DEN30 9626
DEN30 9575
DEN30 9382
DEN30 9584
DEN30 9392
DEN30 9345
DEN30 9806
DEN30 9354
DEN30 9676
DEN30 10151
DEN30 10492
DEN30 9609
DEN30 9339
DEN30 9471
DEN30 9366
DEN30 9411
DEN30 9682
DEN30 10572
DEN30 10669
DEN30 10776
DEN30 10685
DEN30 10593
DEN30 10452
DEN30 10403
DEN30 10435
DEN30 10527
DEN30 10595
DEN30 9373
DEN30 9456
DEN30 9087
DEN30 8976
DEN30 8875
DEN30 9032
DEN30 9205
DEN30 10293
DEN30 9580
DEN30 9439
DEN30 9693
DEN30 9852
DEN30 9844
DEN30 10060
DEN30 10033
DEN30 9644
DEN30 10164
DEN30 9662
DEN30 9799
DEN30 9922
DEN30 10093
DEN30 10222
DEN30 10058
DEN30 10182
DEN30 10309
DEN30 9971
DEN30 9869
DEN30 10065
DEN30 9643
DEN30 9766
DEN30 10448
DEN30 10370
DEN30 10446
DEN30 10415
DEN30 9989
DEN30 9819
DEN30 9442
DEN30 9375
DEN30 9470
DEN30 9401
DEN30 9838
DEN30 9749
DEN30 10904
DEN30 10897
DEN30 10893
DEN30 10899
DEN30 10891
DEN30 10901
DEN30 10880
DEN30 10887
DEN30 11056
DEN30 11060
DEN30 11068
DEN30 11075
DEN30 11081
DEN30 11122
DEN30 10989
DEN30 10963
DEN30 10951
DEN30 10924
DEN30 10900
DEN30 10885
DEN30 10892
DEN30 10905
DEN30 10883
DEN30 10854
DEN30 10909
DEN30 10920
DEN30 10929
DEN30 10930
DEN30 10847
DEN30 10872
DEN30 10839
DEN30 10832
DEN31 5920
DEN31 5705
DEN31 5795
DEN31 5765
DEN31 5923
DEN31 5916
DEN31 5878
DEN31 5906
DEN31 5915
DEN31 5971
DEN31 6010
DEN31 5860
DEN31 5651
DEN31 5854
DEN31 5552
DEN31 5790
DEN31 5794
DEN31 5526
DEN31 5439
DEN31 5524
DEN31 5436
DEN31 5373
DEN31 5377
DEN31 5626
DEN31 5850
DEN31 5726
DEN31 5763
DEN31 5583
DEN31 5424
DEN31 2540
DEN31 2545
DEN31 1853
DEN31 1857
DEN31 3852
DEN31 3578
DEN31 3271
DEN31 3226
DEN31 3229
DEN31 3453
DEN31 3854
DEN31 3230
DEN31 3853
DEN31 1851
DEN31 1860
DEN31 3890
DEN31 4012
DEN31 857
DEN31 853
DEN31 2722
DEN31 2556
DEN31 2405
DEN31 2144
DEN31 2345
DEN31 2087
DEN31 2016
DEN31 1923
DEN31 1908
DEN31 2005
DEN31 1881
DEN31 2321
DEN31 2629
DEN31 2903
DEN31 2733
DEN31 2242
DEN31 2098
DEN31 6196
DEN31 6086
DEN31 6213
DEN31 6420
DEN31 6544
DEN31 6578
DEN31 6542
DEN31 6681
DEN31 6618
DEN31 6627
DEN31 6540
DEN31 6613
DEN31 6815
DEN31 6892
DEN31 6858
DEN31 6843
DEN31 6847
DEN31 6761
DEN31 6530
DEN31 6570
DEN31 6553
DEN31 6447
DEN31 6683
DEN31 6707
DEN31 6846
DEN31 6794
DEN31 6879
DEN31 6871
DEN31 6663
DEN31 6727
DEN31 6457
DEN31 6382
DEN31 6437
DEN31 6520
DEN31 6535
DEN31 7039
DEN31 6890
DEN31 6756
DEN31 6501
DEN31 6236
DEN31 6349
DEN31 6521
DEN31 6392
DEN31 6092
DEN31 6033
DEN31 6135
DEN31 6359
DEN31 6354
DEN31 6365
DEN31 6413
DEN31 6471
DEN31 6551
DEN31 6675
DEN31 6752
DEN31 6483
DEN31 6428
DEN31 6480
DEN31 6279
DEN31 6391
DEN31 6410
DEN31 6691
DEN31 6468
DEN31 6757
DEN31 6459
DEN31 6398
DEN31 6338
DEN31 6187
DEN31 6284
DEN31 6367
DEN31 6557
DEN31 6482
DEN31 6766
DEN31 7002
DEN31 6996
DEN31 6734
DEN31 6789
DEN31 6434
DEN31 6273
DEN31 6571
DEN31 6746
DEN31 6824
DEN31 6327
DEN31 6653
DEN31 6812
DEN31 6710
DEN32 279
DEN32 297
DEN32 378
DEN32 392
DEN32 301
DEN33 8491
DEN33 8564
DEN33 8631
DEN33 8771
DEN33 8813
DEN33 9037
DEN33 2046
DEN33 2068
DEN33 1879
DEN33 1863
DEN33 5878
DEN33 5916
DEN33 6038
DEN33 5977
DEN33 6002
DEN33 6003
DEN33 5915
DEN33 6066
DEN33 6062
DEN33 5971
DEN33 6067
DEN33 6086
DEN33 6156
DEN33 6356
DEN33 6413
DEN33 6359
DEN33 6354
DEN33 6233
DEN33 6089
DEN33 5906
DEN33 5850
DEN33 5766
DEN33 5625
DEN33 5605
DEN33 5522
DEN33 5438
DEN33 5726
DEN33 5672
DEN33 5807
DEN33 5723
DEN33 5765
DEN33 5795
DEN33 5790
DEN33 5854
DEN33 5763
DEN33 5550
DEN33 5699
DEN33 5661
DEN33 5452
DEN33 6143
DEN33 6367
DEN33 6410
DEN33 6521
DEN33 6570
DEN33 6349
DEN33 6284
DEN33 6063
DEN33 5988
DEN33 5847
DEN33 5669
DEN33 5783
DEN33 5893
DEN33 5857
DEN33 5892
DEN33 5705
DEN33 5920
DEN33 6010
DEN33 5811
DEN33 5651
DEN33 5860
DEN33 6557
DEN33 6434
DEN33 6482
DEN33 6338
DEN33 6213
DEN33 6632
DEN33 6707
DEN33 6846
DEN33 6794
DEN33 6858
DEN33 5525
DEN33 5367
DEN33 5285
DEN33 5007
DEN33 6312
DEN33 6243
DEN33 6433
DEN33 6483
DEN33 6571
DEN33 6420
DEN33 6315
DEN33 6185
DEN33 6551
DEN33 6285
DEN33 6327
DEN33 6594
DEN33 6657
DEN33 6766
DEN33 6710
DEN33 6686
DEN33 6273
DEN33 6480
DEN33 6530
DEN33 6542
DEN33 6471
DEN33 6520
DEN33 6734
DEN33 6756
DEN33 6761
DEN33 6578
DEN33 6553
DEN33 6663
DEN33 6540
DEN33 6757
DEN33 6847
DEN33 6768
DEN33 6618
DEN33 7002
DEN33 6996
DEN33 6962
DEN33 6781
DEN33 6843
DEN33 6727
DEN33 6613
DEN33 6535
DEN33 6392
DEN33 6501
DEN33 6398
DEN33 6236
DEN33 6092
DEN33 6459
DEN33 6428
DEN33 6437
DEN33 6653
DEN33 6752
DEN33 6809
DEN33 6824
DEN33 6866
DEN33 6468
DEN33 6681
DEN33 6709
DEN33 6871
DEN33 5473
DEN33 5533
DEN33 5853
DEN33 5664
DEN33 5557
DEN33 5416
DEN33 5499
DEN33 5472
DEN33 5662
DEN33 5978
DEN33 5910
DEN33 5813
DEN33 5787
DEN33 5688
DEN34 10102
DEN34 9986
DEN34 9874
DEN34 9666
DEN34 9766
DEN34 9971
DEN34 10093
DEN34 10222
DEN34 10399
DEN34 10182
DEN34 10492
DEN34 9741
DEN34 9904
DEN34 10040
DEN34 10242
DEN34 10058
DEN34 9922
DEN34 9799
