DEN1|8.42|34.184|15|128|27768|4997|9|1.2029|25.6551|9|1|1.1|1.1|0.2
DEN2|13.76|51.884|15|203|27768|4997|5|1.0537|63.5688|37|1|1.1|1.1|0.2
DEN3|14.41|41.972|15|161|27768|4997|22|0.6865|292.7269|40|1|1.1|1.1|0.2
DEN4|15.51|29.7|16|109|32506|5606|16|0.4806|373.9101|16|1|1.1|1.1|0.2
DEN5|10.24|33.712|14|126|23464|4420|12|1.2847|51.1484|10|1|1.1|1.1|0.2
DEN6|17.49|103.804|26|423|106334|13303|11|1|100|1000|1|1.1|1.1|0.2
DEN7|14.49|50.704|20|198|56044|8339|8|1|100|1000|1|1.1|1.1|0.2
DEN8|15.53|56.132|17|221|37691|6244|11|1.233|50.5931|12|1|1.1|1.1|0.2
DEN9|12.66|45.748|15|177|27768|4997|9|0.3595|1837.1127|225|1|1.1|1.1|0.2
DEN10|12.54|34.184|15|128|27768|4997|7|1|100|1000|1|1.1|1.1|0.2
DEN11|13.49|44.096|20|170|56044|8339|11|0.615|280.4765|64|1|1.1|1.1|0.2
DEN12|15.13|53.772|15|211|27768|4997|22|0.9118|31.8135|18|1|1.1|1.1|0.2
DEN13|13.09|40.556|14|155|23464|4420|11|1.1773|34.124|11|1|1.1|1.1|0.2
DEN14|4.77|30.172|13|111|19581|3874|1|0.5448|129.5714|6|1|1.1|1.1|0.2
DEN15|13.57|50.94|16|199|32506|5606|30|1.0416|46.9759|21|1|1.1|1.1|0.2
DEN16|13.45|34.184|14|128|23464|4420|7|1|100|1000|1|1.1|1.1|0.2
DEN17|13.58|63.92|16|254|32506|5606|17|0.8872|54.5502|15|1|1.1|1.1|0.2
DEN18|14.56|33.476|16|125|32506|5606|11|1.4898|30.7934|15|1|1.1|1.1|0.2
DEN19|14.18|55.896|16|220|32506|5606|6|1.111|44.8095|9|1|1.1|1.1|0.2
DEN20|15.18|33.712|16|126|32506|5606|29|0.6414|90.4634|20|1|1.1|1.1|0.2
DEN21|15.38|90.116|20|365|56044|8339|18|0.9683|54.8938|18|1|1.1|1.1|0.2
DEN22|13.95|118.672|26|486|106334|13303|24|0.8049|35.4659|79|1|1.1|1.1|0.2
DEN23|13.71|38.904|17|148|37691|6244|24|0.9225|63.4526|22|1|1.1|1.1|0.2
DEN24|12.22|34.42|13|129|19581|3874|4|0.8752|217.9311|6|1|1.1|1.1|0.2
DEN25|12.11|31.588|13|117|19581|3874|12|0.5488|1971.8825|10|1|1.1|1.1|0.2
DEN26|13.33|64.864|16|258|32506|5606|23|1.0031|44.564|28|1|1.1|1.1|0.2
DEN27|16.01|137.317|33|565|190291|20336|23|3.25|11.0879|117|1|1.1|1.1|0.2
DEN28|12.52|55.896|16|220|32506|5606|37|0.9475|54.0907|18|1|1.1|1.1|0.2
DEN29|14.49|50.94|16|199|32506|5606|7|0.9517|61.3176|60|1|1.1|1.1|0.2
DEN30|14.03|55.896|17|220|37691|6244|30|1.5399|21.8024|18|1|1.1|1.1|0.2
DEN31|13.82|56.132|17|221|37691|6244|41|0.5615|94.3727|32|1|1.1|1.1|0.2
DEN32|14|55.896|17|220|37691|6244|11|1|100|1000|1|1.1|1.1|0.2
DEN33|15.26|67.46|17|269|37691|6244|35|0.7468|51.3363|21|1|1.1|1.1|0.2
DEN34|12.9|55.188|14|217|23464|4420|9|1.1014|40.237|12|1|1.1|1.1|0.2
DEN35|9.41|33.712|16|126|32506|5606|8|1.5443|18.8266|13|1|1.1|1.1|0.2
DEN36|14.62|47.4|20|184|56044|8339|27|0.8793|910.0899|638|1|1.1|1.1|0.2
DEN37|13.35|33.712|15|126|27768|4997|14|1.1471|34.332|57|1|1.1|1.1|0.2
DEN38|15.06|42.208|16|162|32506|5606|9|1.467|17.6173|11|1|1.1|1.1|0.2
DEN39|14.49|38.196|15|145|27768|4997|9|0.4509|499.7263|11|1|1.1|1.1|0.2
DEN40|13.81|34.42|13|129|19581|3874|6|0.9549|55.0442|15|1|1.1|1.1|0.2
DEN41|13|75.012|18|301|43334|6913|11|0.5587|87.4136|37|1|1.1|1.1|0.2
DEN42|13.05|25.688|12|92|16106|3359|14|0.6448|75.2662|16|1|1.1|1.1|0.2
DEN43|10.59|49.288|14|192|23464|4420|25|5.2266|5.1211|235|1|1.1|1.1|0.2
DEN44|13.4|33.712|13|126|19581|3874|10|0.8117|63.8898|10|1|1.1|1.1|0.2
DEN45|14.25|34.184|17|128|37691|6244|21|0.7691|62.3512|26|1|1.1|1.1|0.2
DEN46|13.68|56.132|15|221|27768|4997|16|1.1777|25.0431|13|1|1.1|1.1|0.2
DEN47|13.57|33.712|15|126|27768|4997|12|1.108|37.4671|16|1|1.1|1.1|0.2
DEN48|12.03|35.128|15|132|27768|4997|14|0.9804|37.5841|21|1|1.1|1.1|0.2
DEN49|14.26|55.896|16|220|32506|5606|17|1.153|30.7709|14|1|1.1|1.1|0.2
DEN50|12.7|55.896|20|220|56044|8339|4|0.3425|1838.9483|17|1|1.1|1.1|0.2
DEN51|13.61|56.132|16|221|32506|5606|15|1.1019|30.1188|14|1|1.1|1.1|0.2
DEN52|14.59|34.42|15|129|27768|4997|17|0.9803|41.6439|17|1|1.1|1.1|0.2
DEN53|13.62|37.016|17|140|37691|6244|23|0.8988|468.065|98|1|1.1|1.1|0.2
DEN54|13.3|45.512|19|176|49448|7612|16|0.5147|372.0855|54|1|1.1|1.1|0.2
DEN55|14.17|30.172|13|111|19581|3874|7|2.4286|12.2194|9|1|1.1|1.1|0.2
DEN56|13.99|61.088|14|242|23464|4420|27|0.6771|322.2951|35|1|1.1|1.1|0.2
DEN57|14.4|53.536|14|210|23464|4420|15|0.5814|71.1842|18|1|1.1|1.1|0.2
DEN58|14.28|45.512|14|176|23464|4420|6|1.1173|32.1516|12|1|1.1|1.1|0.2
DEN59|14.78|56.132|15|221|27768|4997|28|0.8077|189.919|38|1|1.1|1.1|0.2
DEN60|14.81|42.208|18|162|43334|6913|15|0.6871|220.4419|108|1|1.1|1.1|0.2
DEN61|11.43|40.556|13|155|19581|3874|7|0.7821|97.3952|10|1|1.1|1.1|0.2
DEN62|13.97|55.188|16|217|32506|5606|18|0.8187|37.2615|18|1|1.1|1.1|0.2
DEN63|14.61|56.132|17|221|37691|6244|34|0.8305|39.6754|35|1|1.1|1.1|0.2
DEN64|13.99|55.188|16|217|32506|5606|6|1|100|1000|1|1.1|1.1|0.2
DEN65|14.41|67.46|14|269|23464|4420|33|0.975|45.5286|14|1|1.1|1.1|0.2
DEN66|15.59|56.132|16|221|32506|5606|14|0.825|57.5465|31|1|1.1|1.1|0.2
DEN67|14.3|63.212|19|251|49448|7612|30|0.5933|137.8197|52|1|1.1|1.1|0.2
DEN68|13.15|69.112|21|276|63133|9096|32|0.7054|47.2325|109|1|1.1|1.1|0.2
DEN69|13.45|33.712|17|126|37691|6244|40|0.8903|73.8197|36|1|1.1|1.1|0.2
DEN70|15.03|90.824|21|368|63133|9096|28|1.1768|30.994|20|1|1.1|1.1|0.2
DEN71|14.95|70.292|16|281|32506|5606|7|1.1624|49.6905|11|1|1.1|1.1|0.2
DEN72|12.06|33.712|14|126|23464|4420|9|1.0831|34.3478|15|1|1.1|1.1|0.2
DEN73|12.06|35.364|12|133|16106|3359|5|0.345|1453.1838|11|1|1.1|1.1|0.2
DEN74|13.24|46.22|14|179|23464|4420|10|0.8862|65.7895|19|1|1.1|1.1|0.2
DEN75|15.85|84.216|19|340|49448|7612|17|0.7082|219.4083|65|1|1.1|1.1|0.2
DEN76|12.6|33.948|14|127|23464|4420|21|0.8991|73.0738|24|1|1.1|1.1|0.2
DEN77|15.45|180.977|35|750|219684|22582|6|0.7009|68.7478|36|1|1.1|1.1|0.2
DEN78|14.12|33.712|13|126|19581|3874|6|1.0262|71.4817|10|1|1.1|1.1|0.2
DEN79|11.7|76.9|17|309|37691|6244|27|1.0301|27.6605|24|1|1.1|1.1|0.2
DEN80|13.63|55.188|16|217|32506|5606|23|0.3959|272.4254|52|1|1.1|1.1|0.2
DEN81|12.8|34.42|15|129|27768|4997|6|0.9802|44.3781|14|1|1.1|1.1|0.2
DEN82|12.1|47.4|12|184|16106|3359|9|1.3806|31.045|10|1|1.1|1.1|0.2
DEN83|15.47|55.896|15|220|27768|4997|13|1.0235|58.9113|16|1|1.1|1.1|0.2
