VE_REF beta.se.VE_REF
DEN15 0.74364
DEN15 0
DEN15 0
DEN15 0
DEN15 0
DEN20 0
DEN20 0
DEN20 0
DEN20 0
DEN20 0
DEN20 0
DEN20 0
DEN20 0
DEN20 0
DEN20 0
DEN20 0.05316
DEN20 0.14878
DEN20 0
DEN20 0
DEN20 0.25278
DEN20 0
DEN20 0
DEN20 0
DEN20 0
DEN20 0
DEN20 0
DEN20 0.06342
DEN20 0
DEN20 0.07763
DEN20 0
DEN20 0
DEN20 0.06612
DEN20 0
DEN20 0.26211
DEN20 0.23015
DEN20 0
DEN20 0
DEN20 0
DEN20 0
DEN22 0
DEN22 0
DEN22 0
DEN22 0
DEN22 0
DEN22 0
DEN22 0
DEN22 0
DEN22 0
DEN22 0
DEN22 0.13312
DEN22 0.06889
DEN22 0
DEN22 0
DEN22 0
DEN22 0
DEN22 0
DEN22 0
DEN22 0
DEN22 0
DEN22 0
DEN22 0
DEN22 0
DEN22 0
DEN22 0
DEN22 0
DEN22 0
DEN22 0
DEN22 0
DEN22 0
DEN22 0
DEN22 0
DEN22 0
DEN22 0
DEN31 0
DEN31 0
DEN31 0
DEN31 0
DEN31 0
DEN31 0
DEN31 0
DEN31 0
DEN31 0
DEN31 0
DEN31 0.23623
DEN31 0.10439
DEN31 0
DEN31 0
DEN31 0
DEN31 0
DEN31 0
DEN31 0
DEN31 0
DEN31 0
DEN31 0
DEN31 0
DEN31 0
DEN31 0
DEN31 0
DEN31 0
DEN31 0.26372
DEN31 0
DEN31 0
DEN31 0.38559
DEN31 0
DEN31 0
DEN31 0
DEN31 0
DEN33 0
DEN33 0
DEN33 0
DEN33 0
DEN33 0
DEN33 0
DEN33 0
DEN33 0
DEN33 0
DEN33 0
DEN33 0.05471
DEN33 0.15351
DEN33 0
DEN33 0
DEN33 0.10796
DEN33 0
DEN33 0
DEN33 0
DEN33 0
DEN33 0
DEN33 0
DEN33 0.06669
DEN33 0
DEN33 0.08453
DEN33 0
DEN33 0
DEN33 0.06684
DEN33 0
DEN33 0
DEN33 0.13866
DEN33 0
DEN33 0
DEN33 0
DEN33 0
DEN40 0
DEN40 0
DEN40 0
DEN40 0
DEN40 0
DEN40 0
DEN40 0
DEN40 0
DEN40 0.29921
DEN40 0
DEN40 0.15128
DEN40 0
DEN40 0.4616
DEN40 0
DEN40 0
DEN40 0
DEN40 0
DEN40 0
DEN40 0
DEN40 0
DEN40 0
DEN40 0.13084
DEN40 0.30348
DEN40 0.20372
DEN40 0
DEN40 0.26669
DEN40 0.17765
DEN40 0
DEN40 0.36735
DEN40 0
DEN40 0
DEN40 0
DEN40 0
DEN40 0
DEN48 0
DEN48 0
DEN48 0
DEN48 0
DEN48 0
DEN48 0
DEN48 0
DEN48 0
DEN48 0
DEN48 0
DEN48 0.06818
DEN48 0.14478
DEN48 0
DEN48 0
DEN48 0.17117
DEN48 0
DEN48 0
DEN48 0
DEN48 0
DEN48 0
DEN48 0
DEN48 0.11249
DEN48 0
DEN48 0.17403
DEN48 0
DEN48 0
DEN48 0.08847
DEN48 0
DEN48 0
DEN48 0.84721
DEN48 0
DEN48 0
DEN48 0
DEN48 0
DEN52 0
DEN52 0
DEN52 0
DEN52 0
DEN52 0
DEN52 0
DEN52 0
DEN52 0
DEN52 0
DEN52 0
DEN52 0.05508
DEN52 0.19011
DEN52 0
DEN52 0
DEN52 0.27676
DEN52 0
DEN52 0
DEN52 0
DEN52 0
DEN52 0
DEN52 0
DEN52 0.07969
DEN52 0
DEN52 0.06955
DEN52 0
DEN52 0
DEN52 0.07057
DEN52 0
DEN52 0
DEN52 0.22407
DEN52 0
DEN52 0
DEN52 0
DEN52 0
DEN65 0
DEN65 0
DEN65 0
DEN65 0
DEN65 0
DEN65 0
DEN65 0
DEN65 0
DEN65 0
DEN65 0
DEN65 0.06927
DEN65 0.12202
DEN65 0
DEN65 0
DEN65 0.12745
DEN65 0
DEN65 0
DEN65 0
DEN65 0
DEN65 0
DEN65 0
DEN65 0.0975
DEN65 0
DEN65 0.07486
DEN65 0
DEN65 0
DEN65 0.08541
DEN65 0
DEN65 0
DEN65 0.29411
DEN65 0
DEN65 0
DEN65 0
DEN65 0
DEN67 0
DEN67 0
DEN67 0
DEN67 0
DEN67 0
DEN67 0
DEN67 0
DEN67 0
DEN67 0
DEN67 0
DEN67 0.17474
DEN67 0.08133
DEN67 0
DEN67 0
DEN67 0
DEN67 0
DEN67 0
DEN67 0
DEN67 0
DEN67 0
DEN67 0
DEN67 0
DEN67 0
DEN67 0
DEN67 0
DEN67 0
DEN67 0
DEN67 0
DEN67 0
DEN67 0
DEN67 0
DEN67 0
DEN67 0
DEN67 0
DEN71 0
DEN71 0
DEN71 0
DEN71 0
DEN71 0
DEN71 0
DEN71 0
DEN71 0
DEN71 0
DEN71 0
DEN71 0.22801
DEN71 0.11942
DEN71 0
DEN71 0
DEN71 0
DEN71 0
DEN71 0
DEN71 0
DEN71 0
DEN71 0
DEN71 0
DEN71 0
DEN71 0
DEN71 1.06996
DEN71 0
DEN71 0
DEN71 0.18722
DEN71 0
DEN71 0
DEN71 0.27625
DEN71 0
DEN71 0
DEN71 0
DEN71 0
DEN72 0
DEN72 0
DEN72 0
DEN72 0
DEN72 0
DEN72 0
DEN72 0
DEN72 0
DEN72 0
DEN72 0
DEN72 0.23649
DEN72 0.10498
DEN72 0
DEN72 0
DEN72 0
DEN72 0
DEN72 0
DEN72 0
DEN72 0
DEN72 0
DEN72 0
DEN72 0
DEN72 0
DEN72 0
DEN72 0
DEN72 0
DEN72 0
DEN72 0
DEN72 0
DEN72 0
DEN72 0
DEN72 0
DEN72 0
DEN72 0
DEN76 0
DEN76 0
DEN76 0
DEN76 0
DEN76 0
DEN76 0
DEN76 0
DEN76 0
DEN76 0
DEN76 0
DEN76 0.07103
DEN76 0.14557
DEN76 0
DEN76 0
DEN76 0.10768
DEN76 0
DEN76 0
DEN76 0
DEN76 0
DEN76 0
DEN76 0
DEN76 0.10869
DEN76 0
DEN76 0.41429
DEN76 0
DEN76 0
DEN76 0.08745
DEN76 0
DEN76 0
DEN76 0.19535
DEN76 0
DEN76 0
DEN76 0
DEN76 0
DEN78 0
DEN78 0
DEN78 0
DEN78 0.21285
DEN78 0
DEN78 0
DEN78 0
DEN78 0.67621
DEN78 0
DEN78 0
DEN78 0.95496
DEN78 0
DEN78 0
DEN78 0
DEN78 0.76852
DEN78 0
DEN78 0
DEN78 0
DEN78 0
DEN78 0
DEN78 0
DEN78 0.96743
DEN78 0
DEN78 1.16383
DEN78 0
DEN78 0
DEN78 1.13754
DEN78 0
DEN78 0
DEN78 0
DEN78 0
DEN78 0
DEN78 0
DEN78 0
DEN80 0
DEN80 0
DEN80 0
DEN80 0.32341
DEN80 0.37737
DEN80 0
DEN80 0
DEN80 0.66393
DEN80 0
DEN80 0
DEN80 0.36586
DEN80 0.10131
DEN80 0
DEN80 0
DEN80 0
DEN80 0
DEN80 0
DEN80 0
DEN80 0
DEN80 0
DEN80 0
DEN80 0
DEN80 0
DEN80 0
DEN80 0
DEN80 0
DEN80 0.29231
DEN80 0
DEN80 0
DEN80 0.43088
DEN80 0
DEN80 0
DEN80 0
DEN80 0
DEN87 0
DEN87 0
DEN87 0
DEN87 0.2119
DEN87 0
DEN87 0
DEN87 0
DEN87 0.67624
DEN87 0
DEN87 0
DEN87 1.07794
DEN87 0
DEN87 0
DEN87 0
DEN87 1.03922
DEN87 0
DEN87 0
DEN87 0
DEN87 0
DEN87 0
DEN87 0
DEN87 1.21143
DEN87 0
DEN87 0.6523
DEN87 0
DEN87 0
DEN87 1.13754
DEN87 0
DEN87 0
DEN87 0
DEN87 0
DEN87 0
DEN87 0
DEN87 0
DEN103 0
DEN103 0
DEN103 0
DEN103 0
DEN103 0
DEN103 0
DEN103 0
DEN103 0
DEN103 0
DEN103 0
DEN103 0.20259
DEN103 0
DEN103 0
DEN103 0
DEN103 0
DEN103 0
DEN103 0
DEN103 0
DEN103 0
DEN103 0
DEN103 0
DEN103 0.18395
DEN103 0
DEN103 0.23105
DEN103 0
DEN103 0
DEN103 0.23273
DEN103 0
DEN103 0
DEN103 0
DEN103 0
DEN103 0
DEN103 0
DEN103 0
DEN107 0
DEN107 0
DEN107 0
DEN107 0
DEN107 0
DEN107 0
DEN107 0
DEN107 0
DEN107 0
DEN107 0
DEN107 0.19912
DEN107 0.09806
DEN107 0
DEN107 0
DEN107 0
DEN107 0
DEN107 0
DEN107 0
DEN107 0
DEN107 0
DEN107 0
DEN107 0
DEN107 0
DEN107 0
DEN107 0
DEN107 0
DEN107 0.33657
DEN107 0
DEN107 0
DEN107 0
DEN107 0
DEN107 0
DEN107 0
DEN107 0
GER19 0
GER19 0
GER19 0
GER19 0
GER19 0
GER19 0
GER19 0
GER19 0
GER19 0
GER19 0
GER19 0.14521
GER19 0
GER19 0
GER19 0
GER19 0
GER19 0
GER19 0
GER19 0
GER19 0
GER19 0
GER19 0
GER19 0
GER19 0
GER19 0.1547
GER19 0
GER19 0
GER19 0.15551
GER19 0
GER19 0
GER19 0
GER19 0
GER19 0
GER19 0
GER19 0
SWN34 0
SWN34 0
SWN34 0
SWN34 0
SWN34 0
SWN34 0
SWN34 0
SWN34 0
SWN34 0
SWN34 0
SWN34 0.16745
SWN34 0.18502
SWN34 0
SWN34 0
SWN34 0.23935
SWN34 0
SWN34 0
SWN34 0
SWN34 0
SWN34 0
SWN34 0
SWN34 0
SWN34 0
SWN34 0
SWN34 0
SWN34 0
SWN34 0.68384
SWN34 0
SWN34 0
SWN34 0
SWN34 0
SWN34 0
SWN34 0
SWN34 0
DEN25 0
DEN25 0
DEN25 0
DEN25 0
DEN25 0
DEN25 0
DEN25 0
DEN25 0
DEN25 0
DEN25 0
DEN25 0.25836
DEN25 0
DEN25 0
DEN25 0
DEN25 0
DEN25 0
DEN25 0
DEN25 0
DEN25 0
DEN25 0
DEN25 0
DEN25 0.51063
DEN25 0
DEN25 0
DEN25 0
DEN25 0
DEN25 0.20411
DEN25 0
DEN25 0.27124
DEN25 0.75057
DEN25 0
DEN25 0
DEN25 0
DEN25 0
DEN32 0
DEN32 0
DEN32 0
DEN32 0.17651
DEN32 0
DEN32 0
DEN32 0.15098
DEN32 0.66107
DEN32 0
DEN32 0.65695
DEN32 0.70765
DEN32 0
DEN32 0
DEN32 0.23064
DEN32 0.75385
DEN32 0
DEN32 0
DEN32 0
DEN32 0
DEN32 0
DEN32 0.66574
DEN32 0.83178
DEN32 0
DEN32 0.84703
DEN32 0.43773
DEN32 0.51354
DEN32 2.22744
DEN32 0
DEN32 0
DEN32 0
DEN32 0
DEN32 0
DEN32 0
DEN32 0
DEN96 0
DEN96 0
DEN96 104.49702
DEN96 0.1827
DEN96 0
DEN96 0
DEN96 0.26629
DEN96 0.18335
DEN96 1.06884
DEN96 0.72152
DEN96 0.55484
DEN96 0
DEN96 0
DEN96 0.26089
DEN96 0.42928
DEN96 0
DEN96 0
DEN96 0
DEN96 0.28119
DEN96 0
DEN96 0.60171
DEN96 0.72967
DEN96 0
DEN96 0.71777
DEN96 0.47892
DEN96 0.63423
DEN96 1.14086
DEN96 0
DEN96 0
DEN96 0
DEN96 0
DEN96 0
DEN96 0
DEN96 0
DEN117 0
DEN117 0
DEN117 104.48986
DEN117 0.14729
DEN117 0
DEN117 0
DEN117 0.13442
DEN117 0.32358
DEN117 0
DEN117 0.63511
DEN117 0.90776
DEN117 0
DEN117 0
DEN117 0.19086
DEN117 1.01788
DEN117 0
DEN117 0
DEN117 0
DEN117 0.20289
DEN117 0
DEN117 0
DEN117 0.9504
DEN117 0
DEN117 1.09816
DEN117 0
DEN117 0.50337
DEN117 2.34326
DEN117 0
DEN117 0
DEN117 0
DEN117 0
DEN117 0
DEN117 0
DEN117 0
DEN118 0
DEN118 0
DEN118 104.45983
DEN118 0.14584
DEN118 0
DEN118 0
DEN118 0
DEN118 0.13395
DEN118 0
DEN118 0
DEN118 0.22629
DEN118 0
DEN118 0
DEN118 0
DEN118 0.29966
DEN118 0
DEN118 0
DEN118 0
DEN118 0.39674
DEN118 0
DEN118 0
DEN118 0
DEN118 0
DEN118 0
DEN118 0
DEN118 0
DEN118 0
DEN118 0
DEN118 0
DEN118 0
DEN118 0
DEN118 0
DEN118 0
DEN118 0
DEN119 0
DEN119 0
DEN119 104.50216
DEN119 0.20531
DEN119 0
DEN119 0.00675
DEN119 0
DEN119 0.19197
DEN119 0
DEN119 0
DEN119 0
DEN119 0
DEN119 0
DEN119 0
DEN119 0.32619
DEN119 0
DEN119 0
DEN119 0
DEN119 0.2027
DEN119 0
DEN119 0
DEN119 0
DEN119 0
DEN119 0
DEN119 0
DEN119 0
DEN119 0
DEN119 0
DEN119 0
DEN119 0
DEN119 0
DEN119 0
DEN119 0
DEN119 0
DEN126 0
DEN126 0
DEN126 104.49024
DEN126 0.13237
DEN126 0
DEN126 0
DEN126 0
DEN126 0.12093
DEN126 0
DEN126 0
DEN126 0.2203
DEN126 0
DEN126 0
DEN126 0
DEN126 0.29605
DEN126 0
DEN126 0
DEN126 0
DEN126 0.28126
DEN126 0
DEN126 0
DEN126 0
DEN126 0
DEN126 0
DEN126 0
DEN126 0
DEN126 0
DEN126 0
DEN126 0
DEN126 0
DEN126 0
DEN126 0
DEN126 0
DEN126 0
DEN131 0
DEN131 0
DEN131 0.2063
DEN131 0.9818
DEN131 0
DEN131 0
DEN131 0
DEN131 0
DEN131 0
DEN131 0
DEN131 0
DEN131 0
DEN131 0
DEN131 0
DEN131 0
DEN131 0
DEN131 0
DEN131 0
DEN131 0
DEN131 0
DEN131 0
DEN131 0
DEN131 0
DEN131 0
DEN131 0
DEN131 0
DEN131 0
DEN131 0
DEN131 0
DEN131 0
DEN131 0
DEN131 0
DEN131 0
DEN131 0
DEN134 0
DEN134 0
DEN134 104.49027
DEN134 0
DEN134 0
DEN134 0
DEN134 0
DEN134 0
DEN134 0.23027
DEN134 0
DEN134 0
DEN134 0
DEN134 0.58827
DEN134 0
DEN134 0
DEN134 0
DEN134 0
DEN134 0
DEN134 0.23313
DEN134 0
DEN134 0.41435
DEN134 0
DEN134 0.25638
DEN134 0
DEN134 0.33952
DEN134 0.23247
DEN134 0
DEN134 0.35532
DEN134 0
DEN134 0
DEN134 0
DEN134 0
DEN134 0
DEN134 0
DEN136 0
DEN136 0
DEN136 104.52072
DEN136 0
DEN136 0
DEN136 0
DEN136 0
DEN136 0
DEN136 0
DEN136 0
DEN136 0
DEN136 0
DEN136 0
DEN136 0
DEN136 0
DEN136 0
DEN136 0
DEN136 0
DEN136 0.20497
DEN136 0
DEN136 0
DEN136 0
DEN136 0
DEN136 0
DEN136 0
DEN136 0
DEN136 0
DEN136 0
DEN136 0
DEN136 0
DEN136 0
DEN136 0
DEN136 0
DEN136 0
SWN3 0
SWN3 0
SWN3 0
SWN3 0
SWN3 0.10016
SWN3 0
SWN3 0
SWN3 0.11765
SWN3 0
SWN3 0
SWN3 0
SWN3 0
SWN3 0
SWN3 0
SWN3 0
SWN3 0
SWN3 0
SWN3 0
SWN3 0.39672
SWN3 0
SWN3 0
SWN3 0
SWN3 0
SWN3 0
SWN3 0
SWN3 0
SWN3 0
SWN3 0
SWN3 0
SWN3 0
SWN3 0
SWN3 0
SWN3 0
SWN3 0
SWN8 0
SWN8 0
SWN8 0
SWN8 0
SWN8 0.14005
SWN8 0
SWN8 0
SWN8 0.17164
SWN8 0
SWN8 0
SWN8 0
SWN8 0
SWN8 0
SWN8 0
SWN8 0
SWN8 0
SWN8 0
SWN8 0
SWN8 0.39667
SWN8 0
SWN8 0
SWN8 0
SWN8 0
SWN8 0
SWN8 0
SWN8 0
SWN8 0
SWN8 0
SWN8 0
SWN8 0
SWN8 0
SWN8 0
SWN8 0
SWN8 0
DEN18 0
DEN18 0
DEN18 0
DEN18 0.23713
DEN18 0.32664
DEN18 0
DEN18 0
DEN18 0.18762
DEN18 0
DEN18 0
DEN18 0.15922
DEN18 0
DEN18 0
DEN18 0
DEN18 0.22731
DEN18 0
DEN18 0
DEN18 0
DEN18 0
DEN18 0
DEN18 0
DEN18 0.2855
DEN18 0
DEN18 0.52224
DEN18 0
DEN18 0
DEN18 0.46755
DEN18 0
DEN18 0
DEN18 0.3217
DEN18 0
DEN18 0
DEN18 0
DEN18 0
DEN10 0
DEN10 0
DEN10 0
DEN10 0.23236
DEN10 0
DEN10 0
DEN10 0
DEN10 0.21833
DEN10 0
DEN10 0
DEN10 0
DEN10 0
DEN10 0
DEN10 0
DEN10 0.34884
DEN10 0
DEN10 0
DEN10 0
DEN10 0
DEN10 0
DEN10 0
DEN10 0
DEN10 0
DEN10 0
DEN10 0
DEN10 0
DEN10 0
DEN10 0
DEN10 0
DEN10 0
DEN10 0
DEN10 0
DEN10 0
DEN10 0
DEN49 0
DEN49 0
DEN49 0
DEN49 0.20239
DEN49 0
DEN49 0
DEN49 0
DEN49 0.19757
DEN49 0
DEN49 0
DEN49 0.06281
DEN49 0
DEN49 0
DEN49 0
DEN49 0.16955
DEN49 0
DEN49 0
DEN49 0
DEN49 0
DEN49 0
DEN49 0
DEN49 0.0888
DEN49 0
DEN49 0.12862
DEN49 0
DEN49 0
DEN49 0.08893
DEN49 0
DEN49 0.54341
DEN49 0.41158
DEN49 0
DEN49 0
DEN49 0
DEN49 0
DEN51 0
DEN51 0
DEN51 0
DEN51 0.18389
DEN51 0
DEN51 0
DEN51 0
DEN51 0.17705
DEN51 0
DEN51 0
DEN51 0.06897
DEN51 0
DEN51 0
DEN51 0
DEN51 0.50998
DEN51 0
DEN51 0
DEN51 0
DEN51 0
DEN51 0
DEN51 0
DEN51 0.08689
DEN51 0
DEN51 0.0928
DEN51 0
DEN51 0
DEN51 0.08574
DEN51 0
DEN51 0.27475
DEN51 0.26671
DEN51 0
DEN51 0
DEN51 0
DEN51 0
DEN74 0
DEN74 0
DEN74 0
DEN74 0.22179
DEN74 0
DEN74 0
DEN74 0.14362
DEN74 0.56491
DEN74 0
DEN74 0.69545
DEN74 0.12631
DEN74 0
DEN74 0
DEN74 0.30142
DEN74 1.22481
DEN74 0
DEN74 0
DEN74 0
DEN74 0
DEN74 0
DEN74 0
DEN74 0.10964
DEN74 0
DEN74 0.14215
DEN74 0
DEN74 0.5971
DEN74 0.14824
DEN74 0
DEN74 0.24247
DEN74 0
DEN74 0
DEN74 0
DEN74 0
DEN74 0
DEN77 0
DEN77 0
DEN77 0
DEN77 0.22138
DEN77 0
DEN77 0
DEN77 0
DEN77 0
DEN77 0
DEN77 0
DEN77 0
DEN77 0
DEN77 0
DEN77 0
DEN77 0
DEN77 0
DEN77 0
DEN77 0
DEN77 0
DEN77 0
DEN77 0
DEN77 0
DEN77 0
DEN77 0
DEN77 0
DEN77 0
DEN77 0
DEN77 0
DEN77 0
DEN77 0
DEN77 0
DEN77 0
DEN77 0
DEN77 0
DEN128 0
DEN128 0
DEN128 0
DEN128 0.25784
DEN128 0.80634
DEN128 0
DEN128 0
DEN128 0
DEN128 0
DEN128 0
DEN128 0.06555
DEN128 0.13608
DEN128 0
DEN128 0
DEN128 0.10664
DEN128 0
DEN128 0
DEN128 0
DEN128 0
DEN128 0
DEN128 0
DEN128 0.18048
DEN128 0
DEN128 0.11857
DEN128 0
DEN128 0
DEN128 0.08451
DEN128 0
DEN128 0
DEN128 0.10543
DEN128 0
DEN128 0
DEN128 0
DEN128 0
GER0 0
GER0 0
GER0 0
GER0 0.14598
GER0 0
GER0 0
GER0 0
GER0 0
GER0 0
GER0 0
GER0 0.11636
GER0 0.23383
GER0 0
GER0 0
GER0 0.29592
GER0 0
GER0 0
GER0 0
GER0 0
GER0 0
GER0 0
GER0 0
GER0 0
GER0 0.13778
GER0 0
GER0 0
GER0 0.16618
GER0 0
GER0 0
GER0 0
GER0 0
GER0 0
GER0 0
GER0 0
GER5 0
GER5 0
GER5 0
GER5 0.8385
GER5 0
GER5 0
GER5 0
GER5 0
GER5 0
GER5 0
GER5 0.12428
GER5 0.18317
GER5 0
GER5 0
GER5 1.19735
GER5 0
GER5 0
GER5 0
GER5 0
GER5 0
GER5 0
GER5 0
GER5 0
GER5 0.17351
GER5 0
GER5 0
GER5 0.1849
GER5 0
GER5 0
GER5 0
GER5 0
GER5 0
GER5 0
GER5 0
GER7 0
GER7 0
GER7 0
GER7 0.23085
GER7 0
GER7 0
GER7 0
GER7 0
GER7 0
GER7 0
GER7 0.14033
GER7 0
GER7 0
GER7 0
GER7 0.69125
GER7 0
GER7 0
GER7 0
GER7 0
GER7 0
GER7 0
GER7 0
GER7 0
GER7 0.18512
GER7 0
GER7 0
GER7 0.20906
GER7 0
GER7 0
GER7 0
GER7 0
GER7 0
GER7 0
GER7 0
GER8 0
GER8 0
GER8 0
GER8 0.16951
GER8 0
GER8 0
GER8 0
GER8 0
GER8 0
GER8 0
GER8 0.08709
GER8 0.20348
GER8 0
GER8 0
GER8 0.22163
GER8 0
GER8 0
GER8 0
GER8 0
GER8 0
GER8 0
GER8 0
GER8 0
GER8 0.10643
GER8 0
GER8 0
GER8 0.11703
GER8 0
GER8 0
GER8 0
GER8 0
GER8 0
GER8 0
GER8 0
GER9 0
GER9 0
GER9 0
GER9 0.22886
GER9 0
GER9 0
GER9 0
GER9 0
GER9 0
GER9 0
GER9 0.14507
GER9 0
GER9 0
GER9 0
GER9 0
GER9 0
GER9 0
GER9 0
GER9 0
GER9 0
GER9 0
GER9 0
GER9 0
GER9 0.16027
GER9 0
GER9 0
GER9 0.16908
GER9 0
GER9 0
GER9 0
GER9 0
GER9 0
GER9 0
GER9 0
GER10 0
GER10 0
GER10 0
GER10 0.17091
GER10 0
GER10 0
GER10 0
GER10 0.21169
GER10 0
GER10 0
GER10 0.18172
GER10 0.09136
GER10 0
GER10 0
GER10 0
GER10 0
GER10 0
GER10 0
GER10 0
GER10 0
GER10 0
GER10 0
GER10 0
GER10 0.30921
GER10 0
GER10 0
GER10 0.94058
GER10 0
GER10 0
GER10 0
GER10 0
GER10 0
GER10 0
GER10 0
GER11 0
GER11 0
GER11 0
GER11 0.22028
GER11 0
GER11 0
GER11 0
GER11 0
GER11 0
GER11 0
GER11 0.16678
GER11 0.29417
GER11 0
GER11 0
GER11 0
GER11 0
GER11 0
GER11 0
GER11 0
GER11 0
GER11 0
GER11 0
GER11 0
GER11 0.45818
GER11 0
GER11 0
GER11 0.28819
GER11 0
GER11 0
GER11 0
GER11 0
GER11 0
GER11 0
GER11 0
GER12 0
GER12 0
GER12 0
GER12 0.17776
GER12 0
GER12 0
GER12 0
GER12 0.35427
GER12 0
GER12 0
GER12 0.09899
GER12 0.10628
GER12 0
GER12 0
GER12 0.13522
GER12 0
GER12 0
GER12 0
GER12 0
GER12 0
GER12 0
GER12 0
GER12 0
GER12 0.10852
GER12 0
GER12 0
GER12 0.16112
GER12 0
GER12 0
GER12 0
GER12 0
GER12 0
GER12 0
GER12 0
GER13 0
GER13 0
GER13 0
GER13 0.17027
GER13 0
GER13 0
GER13 0
GER13 0.25249
GER13 0
GER13 0
GER13 0.10556
GER13 0.08512
GER13 0
GER13 0
GER13 0.50942
GER13 0
GER13 0
GER13 0
GER13 0
GER13 0
GER13 0
GER13 0
GER13 0
GER13 0.18834
GER13 0
GER13 0
GER13 0.19307
GER13 0
GER13 0
GER13 0
GER13 0
GER13 0
GER13 0
GER13 0
GER14 0
GER14 0
GER14 0
GER14 0.14687
GER14 0
GER14 0
GER14 0
GER14 0.21736
GER14 0
GER14 0
GER14 0.12127
GER14 0.09808
GER14 0
GER14 0
GER14 0
GER14 0
GER14 0
GER14 0
GER14 0
GER14 0
GER14 0
GER14 0
GER14 0
GER14 0.79692
GER14 0
GER14 0
GER14 0.16747
GER14 0
GER14 0
GER14 0
GER14 0
GER14 0
GER14 0
GER14 0
GER16 0
GER16 0
GER16 0
GER16 0.28372
GER16 0
GER16 0
GER16 0
GER16 0.21791
GER16 0
GER16 0
GER16 0.18985
GER16 0
GER16 0
GER16 0
GER16 0.46903
GER16 0
GER16 0
GER16 0
GER16 0
GER16 0
GER16 0
GER16 0
GER16 0
GER16 0.31089
GER16 0
GER16 0
GER16 0.31184
GER16 0
GER16 0
GER16 0
GER16 0
GER16 0
GER16 0
GER16 0
GER17 0
GER17 0
GER17 0
GER17 0.17919
GER17 0
GER17 0
GER17 0
GER17 0.17788
GER17 0
GER17 0
GER17 0.09971
GER17 0
GER17 0
GER17 0
GER17 0.24782
GER17 0
GER17 0
GER17 0
GER17 0
GER17 0
GER17 0
GER17 0
GER17 0
GER17 0.20084
GER17 0
GER17 0
GER17 0.17809
GER17 0
GER17 0
GER17 0
GER17 0
GER17 0
GER17 0
GER17 0
GER21 0
GER21 0
GER21 0
GER21 0.19205
GER21 0
GER21 0
GER21 0
GER21 0.19516
GER21 0
GER21 0
GER21 0.12769
GER21 0
GER21 0
GER21 0
GER21 0.29138
GER21 0
GER21 0
GER21 0
GER21 0
GER21 0
GER21 0
GER21 0
GER21 0
GER21 0.21175
GER21 0
GER21 0
GER21 0.20053
GER21 0
GER21 0
GER21 0
GER21 0
GER21 0
GER21 0
GER21 0
GER22 0
GER22 0
GER22 0
GER22 0.16453
GER22 0
GER22 0
GER22 0
GER22 0.24458
GER22 0
GER22 0
GER22 0.11068
GER22 0.10466
GER22 0
GER22 0
GER22 0
GER22 0
GER22 0
GER22 0
GER22 0
GER22 0
GER22 0
GER22 0
GER22 0
GER22 0.22984
GER22 0
GER22 0
GER22 0.39446
GER22 0
GER22 0
GER22 0
GER22 0
GER22 0
GER22 0
GER22 0
GER24 0
GER24 0
GER24 0
GER24 0.41644
GER24 0
GER24 0
GER24 0
GER24 0.44289
GER24 0
GER24 0
GER24 0.08041
GER24 0
GER24 0
GER24 0
GER24 0.1749
GER24 0
GER24 0
GER24 0
GER24 0
GER24 0
GER24 0
GER24 0
GER24 0
GER24 0.09537
GER24 0
GER24 0
GER24 0.12144
GER24 0
GER24 0
GER24 0
GER24 0
GER24 0
GER24 0
GER24 0
GER25 0
GER25 0
GER25 0
GER25 0.27377
GER25 0
GER25 0
GER25 0
GER25 0.5098
GER25 0
GER25 0
GER25 0.08809
GER25 0
GER25 0
GER25 0
GER25 0.26064
GER25 0
GER25 0
GER25 0
GER25 0
GER25 0
GER25 0
GER25 0
GER25 0
GER25 0.12275
GER25 0
GER25 0
GER25 0.12038
GER25 0
GER25 0
GER25 0
GER25 0
GER25 0
GER25 0
GER25 0
GER26 0
GER26 0
GER26 0
GER26 0.14754
GER26 0
GER26 0
GER26 0
GER26 0.16578
GER26 0
GER26 0
GER26 0.16871
GER26 0.09908
GER26 0
GER26 0
GER26 0
GER26 0
GER26 0
GER26 0
GER26 0
GER26 0
GER26 0
GER26 0
GER26 0
GER26 0.38661
GER26 0
GER26 0
GER26 0.92892
GER26 0
GER26 0
GER26 0
GER26 0
GER26 0
GER26 0
GER26 0
GER28 0
GER28 0
GER28 0
GER28 0.22725
GER28 0
GER28 0
GER28 0
GER28 0.4037
GER28 0
GER28 0
GER28 0.09951
GER28 0
GER28 0
GER28 0
GER28 0.30104
GER28 0
GER28 0
GER28 0
GER28 0
GER28 0
GER28 0
GER28 0
GER28 0
GER28 0.14034
GER28 0
GER28 0
GER28 0.14726
GER28 0
GER28 0
GER28 0
GER28 0
GER28 0
GER28 0
GER28 0
GER29 0
GER29 0
GER29 0
GER29 0.32077
GER29 0
GER29 0
GER29 0
GER29 0.68889
GER29 0
GER29 0
GER29 0.09881
GER29 0.18346
GER29 0
GER29 0
GER29 0.48259
GER29 0
GER29 0
GER29 0
GER29 0
GER29 0
GER29 0
GER29 0
GER29 0
GER29 0.12231
GER29 0
GER29 0
GER29 0.13715
GER29 0
GER29 0
GER29 0
GER29 0
GER29 0
GER29 0
GER29 0
GER30 0
