pt_graph LE_MET_level6
9167 8
8928 8
8936 8
8776 8
8699 8
8612 8
8434 8
8513 8
8617 8
8652 8
8564 8
8764 8
8853 8
8771 8
8969 8
8863 8
8737 8
9366 8
9249 8
9120 8
8682 8
8563 8
8478 8
8489 8
8578 8
8669 8
9411 8
9496 8
9620 8
9456 8
9272 8
9439 8
8517 8
8575 8
8821 8
9130 8
9205 8
9626 8
9520 8
9418 8
9141 8
8984 8
8856 8
8793 8
8655 8
8692 8
8808 8
8925 8
9621 8
9375 8
9128 8
8708 8
8645 8
8781 8
8662 8
8523 8
8549 8
8689 8
8789 8
9749 8
9853 8
9951 8
9930 8
9360 8
9617 8
9764 8
9931 8
9979 8
9971 8
9858 8
9372 8
9541 8
9656 8
9748 8
8818 8
8718 8
10218 8
10255 8
10242 8
9975 8
9726 8
9526 8
9641 8
9666 8
9874 8
9582 8
9835 8
9670 8
10170 8
9723 8
9813 8
9741 8
9766 8
9717 8
9922 8
9808 8
9435 8
9386 8
9365 8
9330 8
9237 8
9102 8
9042 8
9142 8
10232 8
10309 8
10254 8
10174 8
9980 8
9818 8
9838 8
9737 8
10040 8
10142 8
10388 8
10374 8
10198 8
9914 8
9599 8
9497 8
9335 8
10116 8
10238 8
10295 8
10153 8
10003 8
10358 8
10353 8
10349 8
9888 8
10118 8
10119 8
10488 8
10200 8
10134 8
10121 8
10311 8
10338 8
10029 8
9904 8
9415 8
9649 8
9826 8
10377 8
10208 8
10206 8
11122 8
12086 8
9685 8
9735 8
9711 8
9601 8
9447 8
10266 8
10062 8
9457 8
9394 8
9590 8
9521 8
9221 8
9342 8
9544 8
9352 8
9240 8
9222 8
9184 8
10017 8
10016 8
10327 8
10328 8
10477 8
9091 8
8971 8
9029 8
9038 8
8878 8
8918 8
10368 8
10164 8
10058 8
9423 8
9316 8
9572 8
9929 8
9946 8
9821 8
9431 8
9570 8
9552 8
