pt_graph LE_MET_level6
9723 8
9614 8
9556 8
9536 8
9418 8
9502 8
9493 8
9621 8
9496 8
9526 8
9412 8
9579 8
9721 8
9888 8
9802 8
9641 8
9435 8
9524 8
9855 8
9726 8
9620 8
9626 8
9575 8
9382 8
9584 8
9392 8
9345 8
9806 8
9354 8
9676 8
10151 8
10492 8
9609 8
9339 8
9471 8
9366 8
9411 8
9682 8
10572 8
10669 8
10776 8
10685 8
10593 8
10452 8
10403 8
10435 8
10527 8
10595 8
9373 8
9456 8
9087 8
8976 8
8875 8
9032 8
9205 8
10293 8
9580 8
9439 8
9693 8
9852 8
9844 8
10060 8
10033 8
9644 8
10164 8
9662 8
9799 8
9922 8
10093 8
10222 8
10058 8
10182 8
10309 8
9971 8
9869 8
10065 8
9643 8
9766 8
10448 8
10370 8
10446 8
10415 8
9989 8
9819 8
9442 8
9375 8
9470 8
9401 8
9838 8
9749 8
10904 12
10897 12
10893 12
10899 12
10891 12
10901 12
10880 12
10887 12
11056 8
11060 8
11068 8
11075 8
11081 8
11122 8
10989 8
10963 8
10951 8
10924 8
10900 8
10885 8
10892 8
10905 8
10883 8
10854 8
10887 8
10897 8
10904 8
10893 8
10909 8
10920 8
10929 8
10930 8
10847 8
10872 8
10880 8
10839 8
10832 8
