pt_graph LE_MET_level6
1408 9
1087 9
1416 9
3011 9
3271 9
3103 9
3204 9
3166 9
3266 9
3368 9
2954 9
2966 9
3196 9
3310 9
4561 9
4330 9
4242 9
3890 9
3719 9
1853 9
1857 9
4433 9
4267 9
4114 9
4012 9
3972 9
4209 9
4255 9
2989 9
3412 9
3376 9
3319 9
3207 9
3010 9
2854 9
2768 9
3372 9
2935 9
5221 9
5472 9
5554 9
5821 9
5768 9
5779 9
5738 9
5783 9
5566 9
5509 9
5638 9
4640 9
5626 9
5790 9
5794 9
5538 9
5610 9
5705 9
5696 9
5409 9
5337 9
4712 9
5387 9
5404 9
5656 9
5782 9
5877 9
5452 9
5426 9
5389 9
5414 9
5605 9
5352 9
5552 9
5583 9
5224 9
5485 9
5451 9
4707 9
5114 9
5017 9
5307 9
5473 9
5769 9
5424 9
5920 9
4622 9
5795 9
5549 9
5455 9
5301 9
5142 9
5245 9
5372 9
5438 9
5436 9
5526 9
5636 9
5524 9
4839 9
5534 9
5293 9
5178 9
4742 9
5528 9
6365 9
6233 9
6135 9
5717 9
5647 9
6437 9
