pt_graph LE_MET_level6
10887 8
10883 8
10832 8
10854 8
10840 8
10844 8
10994 8
10984 8
10989 8
10951 8
10963 8
10847 8
10909 8
10955 8
10920 8
11008 8
11051 8
11068 8
10993 8
10959 8
10930 8
10929 8
11122 8
10913 8
10935 8
10942 8
10947 8
10961 8
10953 8
10949 8
10968 8
10916 8
10938 8
10945 8
10969 8
10948 8
10918 8
10962 8
10926 8
10897 8
10924 8
11060 8
11056 8
10988 8
10915 8
10902 8
10891 8
10880 8
10899 8
10901 8
10410 8
10966 8
10944 8
10965 8
10914 8
3227 9
2538 9
2542 9
3225 9
2536 9
853 9
485 9
529 9
553 9
524 9
570 9
590 9
592 9
616 9
650 9
647 9
1094 9
1418 9
1412 9
1851 9
