pt_graph LE_MET_level6
8318 8
8374 8
8569 8
8664 8
8789 8
8629 8
8549 8
8470 8
8443 8
8397 8
8289 8
8197 8
8310 8
8385 8
8732 8
8854 8
9174 8
9297 8
9434 8
9593 8
9741 8
9599 8
9590 8
8260 8
8281 8
8459 8
8537 8
8647 8
8499 8
8592 8
8772 8
8864 8
9023 8
10016 8
9884 8
9763 8
9811 8
9394 8
9293 8
9099 8
8997 8
8689 8
8767 8
8878 8
9006 8
9121 8
9142 8
9239 8
9372 8
9403 8
9201 8
9112 8
8970 8
9037 8
9100 8
9190 8
9022 8
8950 8
8822 8
8688 8
9122 8
9057 8
8916 8
8817 8
8901 8
8834 8
8745 8
8606 8
8527 8
8476 8
8870 8
9012 8
9237 8
9008 8
9139 8
9457 8
9431 8
8945 8
8809 8
9038 8
9352 8
9670 8
9481 8
9330 8
9184 8
9046 8
9090 8
9298 8
9521 8
9786 8
9862 8
9497 8
9342 8
9029 8
9143 8
9572 8
9447 8
9221 8
9117 8
8971 8
8832 8
8957 8
11122 8
12086 8
11242 8
11068 8
11060 8
11056 8
11051 8
11045 8
11037 8
11039 8
11014 8
10995 8
10956 8
10957 8
10992 8
11031 8
11041 8
11046 8
11049 8
11204 8
11193 8
11220 8
