pt_graph LE_MET_level6
11051 8
11056 8
11060 8
11068 8
11122 8
11023 8
11081 8
11008 8
10984 8
10989 8
10963 8
10994 8
10955 8
10986 8
10968 8
10961 8
10945 8
10939 8
10916 8
10942 8
10953 8
10988 8
11010 8
10998 8
10925 8
10944 8
10966 8
10972 8
10976 8
10973 8
10999 8
10979 8
10977 8
10919 8
10992 8
10995 8
11019 8
11014 8
11015 8
11001 8
10978 8
10971 8
11005 8
11018 8
11012 8
11002 8
11028 8
11037 8
12086 8
11242 8
11507 8
11220 8
11437 8
11582 8
11635 8
11013 8
11000 8
10946 8
10958 8
11004 8
11006 8
11017 8
11024 8
11075 8
11193 8
