pt_graph LE_MET_level6
8836 8
8942 8
8883 8
8704 8
8711 8
8826 8
8729 8
8736 8
8808 8
8781 8
8749 8
8517 8
8677 8
8835 8
8773 8
8858 8
9128 8
10685 8
10684 8
9358 8
9485 8
9371 8
8815 8
8955 8
8571 8
8735 8
8925 8
8615 8
8796 8
8444 8
8312 8
8482 8
8466 8
8346 8
8622 8
8604 8
8646 8
8715 8
8823 8
8681 8
8455 8
8509 8
8314 8
8758 8
8491 8
8432 8
8516 8
8474 8
8352 8
8362 8
8492 8
8525 8
8575 8
8561 8
8617 8
8692 8
8467 8
5191 8
5359 8
5450 8
5082 8
4680 8
4921 8
4907 8
5058 8
5195 8
4879 8
5260 8
5671 8
5215 8
5051 8
10897 8
10926 8
10955 8
10959 8
11008 8
11023 8
11018 8
10993 8
10953 8
10988 8
10986 8
10970 8
11025 8
11039 8
11028 8
11045 8
11051 8
8751 8
8605 8
8594 8
8726 8
5616 8
5382 8
4980 8
4664 8
5046 8
4605 8
4923 8
5024 8
5461 8
5132 8
4954 8
5500 8
5471 8
5161 8
5391 8
4501 8
4778 8
4278 8
4374 8
4402 8
4598 8
4102 8
4467 8
4846 8
4097 8
4081 8
5837 8
