pt_graph LE_MET_level6
10984 8
10989 8
10994 8
10609 8
10867 8
11008 8
10930 8
10901 8
10929 8
11060 8
11068 8
11122 8
10946 8
10939 8
10967 8
10971 8
10983 8
11003 8
11031 8
11027 8
11019 8
11014 8
11011 8
11000 8
11004 8
11006 8
10977 8
10958 8
10925 8
10907 8
10902 8
10986 8
10968 8
10988 8
10999 8
10975 8
11138 8
11143 8
12086 8
10973 8
10953 8
10959 8
10993 8
10918 8
11023 8
11220 8
11242 8
11381 8
11437 8
11492 8
11507 8
11193 8
10962 8
10945 8
10935 8
10940 8
10878 8
10881 8
10914 8
10913 8
11005 8
11002 8
11022 8
11024 8
11028 8
11037 8
11035 8
11018 8
11017 8
10978 8
10985 8
10964 8
10995 8
10956 8
11146 8
11162 8
11169 8
11150 8
11051 8
11056 8
10972 8
10969 8
10970 8
