pt_graph LE_MET_level6
8370 8
8457 8
8534 8
8649 8
8405 8
8468 8
8685 8
8763 8
8825 8
8916 8
9037 8
9201 8
10327 8
10603 8
10328 8
9808 8
9835 8
9986 8
10058 8
9858 8
9735 8
9717 8
9766 8
10330 8
10609 8
10388 8
10309 8
10242 8
10238 8
10112 8
9950 8
9896 8
10117 8
9806 8
9721 8
9579 8
9617 8
9643 8
9869 8
9888 8
10033 8
10873 8
10867 8
10881 8
10607 8
10868 8
10935 8
10942 8
10961 8
10947 8
10966 8
10972 8
10968 8
10944 8
10939 8
10915 8
10934 8
10940 8
10913 8
10918 8
10899 8
10901 8
10916 8
10946 8
10970 8
10975 8
10949 8
10889 8
10907 8
9282 8
9142 8
9032 8
8757 8
8673 8
8613 8
8551 8
