pt_graph LE_MET_level6
10887 8
10400 8
10328 8
10603 8
10607 8
10868 8
10918 8
10953 8
10959 8
10930 8
10893 8
10993 8
10897 8
10926 8
10904 8
10883 8
10909 8
10924 8
10905 8
10920 8
10850 8
10842 8
10854 8
10892 8
10861 8
10349 8
9989 8
9802 8
9682 8
9888 8
10117 8
9333 8
9536 8
9411 8
9307 8
9435 8
9614 8
9726 8
9844 8
9896 8
10060 8
10254 8
10307 8
10422 8
10399 8
9641 8
9445 8
9331 8
9620 8
9806 8
9693 8
9439 8
9274 8
9100 8
10311 8
10242 8
10116 8
9979 8
10058 8
10182 8
10338 8
10392 8
10353 8
10374 8
10309 8
10266 8
10492 8
10062 8
9858 8
9950 8
10164 8
10238 8
10167 8
10102 8
9855 8
10033 8
9723 8
9593 8
9748 8
9874 8
10056 8
9922 8
9766 8
9666 8
9541 8
9764 8
9931 8
10065 8
10276 8
10226 8
10093 8
10427 8
10198 8
10151 8
9914 8
10208 8
10321 8
9725 8
9621 8
9626 8
9749 8
10112 8
10040 8
10174 8
9971 8
9813 8
9869 8
9769 8
9737 8
9951 8
9520 8
9584 8
9698 8
9852 8
9819 8
