pt_graph LE_MET_level6
10909 8
10905 8
10924 8
10920 8
10955 8
10963 8
10926 8
10893 8
10962 8
10994 8
10929 8
10993 8
10959 8
10883 8
10861 8
10842 8
10844 8
10897 8
8969 8
9167 8
9288 8
9179 8
9025 8
8982 8
8818 8
8713 8
8578 8
7021 8
9265 8
9441 8
9366 8
9496 8
9183 8
9239 8
9100 8
8978 8
8882 8
9272 8
9524 8
9541 8
9666 8
9844 8
9726 8
9620 8
9445 8
9439 8
9412 8
9556 8
8821 8
9609 8
10492 8
10218 8
9643 8
9060 8
8914 8
8936 8
8928 8
8984 8
9061 8
9073 8
8925 8
9141 8
8894 8
8718 8
8588 8
8863 8
8776 8
8699 8
8525 8
8518 8
8575 8
8686 8
8835 8
9159 8
8774 8
8833 8
8682 8
8643 8
8631 8
8617 8
8708 8
8645 8
8513 8
8564 8
8478 8
8533 8
8437 8
8612 8
8452 8
8563 8
8473 8
7201 8
8566 8
8652 8
8655 8
8692 8
8403 8
8481 8
8515 8
8551 8
8446 8
8350 8
9593 8
9748 8
9874 8
9233 8
9128 8
8434 8
8856 8
7144 8
