pt_graph LE_MET_level6
10899 8
10913 8
10935 8
10953 8
10930 8
10962 8
10994 8
10993 8
10959 8
10901 8
10920 8
10924 8
10905 8
10892 8
10883 8
10887 8
10909 8
10897 8
10904 8
9307 8
9087 8
9265 8
9191 8
8988 8
8869 8
8763 8
8649 8
9272 8
9441 8
9541 8
9723 8
9855 8
9766 8
9666 8
9559 8
9207 8
8978 8
8900 8
8745 8
8661 8
8500 8
8450 8
8196 8
8333 8
9435 8
9366 8
9556 8
9614 8
9844 8
10060 8
10151 8
9852 8
9721 8
9749 8
9354 8
9609 8
10929 8
10955 8
10926 8
9239 8
9037 8
9142 8
8950 8
8812 8
9214 8
9304 8
9157 8
8910 8
8842 8
8674 8
8584 8
8617 8
8699 8
8588 8
8437 8
6951 8
8513 8
8682 8
8533 8
8485 8
8449 8
8875 8
8969 8
8728 8
8655 8
10112 8
9726 8
9526 8
9412 8
9869 8
9989 8
10492 8
10056 8
9950 8
9799 8
9656 8
9524 8
9496 8
9641 8
9741 8
9874 8
9979 8
9693 8
9971 8
9802 8
9456 8
9372 8
9403 8
9931 8
9819 8
9662 8
