pt_graph LE_MET_level6
11060 8
11068 8
11122 8
11037 8
11028 8
11023 8
11018 8
11008 8
10993 8
11056 8
11051 8
12086 8
11437 8
11492 8
11582 8
12087 8
11635 8
11507 8
11242 8
11220 8
11204 8
11193 8
11045 8
10984 8
10963 8
10994 8
10959 8
9441 8
9366 8
9235 8
9122 8
8980 8
9070 8
9167 8
9304 8
9418 8
9345 8
9470 8
9621 8
9749 8
9838 8
9442 8
9375 8
9128 8
9001 8
8818 8
8714 8
8623 8
8635 8
8669 8
8578 8
8489 8
8411 8
8510 8
8496 8
8477 8
8403 8
8388 8
8449 8
8566 8
8652 8
8533 8
8485 8
8426 8
8612 8
8699 8
8643 8
8492 8
9120 8
8718 8
8416 8
8584 8
8570 8
8430 8
8490 8
8379 8
8458 8
8505 8
8497 8
8663 8
8764 8
8863 8
9025 8
9158 8
9471 8
8551 8
8580 8
8562 8
8611 8
8620 8
9285 8
