pt_graph LE_MET_level6
9858 28
9670 28
9544 28
9394 28
9222 28
9090 28
9330 28
9481 28
9766 28
9975 28
10198 28
10238 28
10206 28
10226 28
10062 28
9914 28
9748 28
9590 28
9874 28
9685 28
9335 28
9200 28
9089 28
9311 28
9404 28
9423 28
9154 28
9334 28
9497 28
9507 28
10992 28
11027 28
11031 28
11041 28
11046 28
11049 28
11063 28
11065 28
11054 28
11052 28
11058 28
11068 28
11062 28
11061 28
10995 28
10956 28
10927 28
10906 28
10898 28
11060 28
11051 28
11056 28
11122 28
11075 28
11081 28
11087 28
11028 28
11023 28
11008 28
11037 28
11039 28
11045 28
11036 28
11019 28
10879 28
12086 28
11193 28
11220 28
11242 28
11204 28
10963 28
10984 28
10920 28
