pt_graph LE_MET_level6
9481 8
9330 8
9222 8
9038 8
8918 8
8834 8
8779 8
8811 8
8859 8
9022 8
9190 8
9295 8
9445 8
9801 8
9599 8
9465 8
9335 8
9316 8
9423 8
9497 8
9562 8
9404 8
9200 8
9089 8
8990 8
8960 8
9311 8
9175 8
9069 8
8891 8
8832 8
8848 8
8937 8
8957 8
8768 8
8632 8
8537 8
8732 8
9039 8
9154 8
9108 8
9074 8
9425 8
9581 8
9685 8
9507 8
9590 8
9748 8
9808 8
9688 8
8864 8
8772 8
8922 8
8854 8
8829 8
9317 8
8966 8
9023 8
9117 8
8951 8
9151 8
9303 8
8971 8
8483 8
8695 8
8664 8
8592 8
8498 8
10609 8
10898 8
10906 8
10927 8
10879 8
10871 8
11037 8
11028 8
11039 8
11045 8
11051 8
11027 8
11019 8
11014 8
10985 8
10956 8
10992 8
10995 8
