pt_graph LE_MET_level6
6709 9
6959 9
7002 9
6781 9
6636 9
6545 9
6843 9
6544 9
6233 9
6089 9
5893 9
6187 9
6236 9
6391 9
5922 9
5845 9
5800 9
5877 9
5913 9
6100 9
6074 9
6018 9
5868 9
5722 9
5782 9
5910 9
6035 9
5773 9
5658 9
5674 9
5769 9
5787 9
6740 9
6743 9
6664 9
6879 9
6886 9
6816 9
6967 9
6934 9
6349 9
6284 9
6063 9
5988 9
6135 9
6228 9
5662 9
5656 9
5533 9
5529 9
5669 9
5766 9
5850 9
5915 9
5971 9
5977 9
6157 9
6066 9
6185 9
6086 9
5964 9
5783 9
5509 9
5661 9
5807 9
5765 9
5610 9
5705 9
5920 9
6056 9
6229 9
6010 9
6196 9
5860 9
5795 9
5726 9
5625 9
5626 9
5451 9
5424 9
5596 9
5623 9
5689 9
5536 9
5468 9
5562 9
5612 9
5474 9
5859 9
5741 9
5348 9
5439 9
5483 9
5436 9
5485 9
5477 9
5350 9
5259 9
5085 9
5389 9
6618 9
6756 9
6657 9
5821 9
5757 9
5687 9
5538 9
6540 9
6578 9
6542 9
6447 9
6471 9
6570 9
6663 9
6757 9
6794 9
6768 9
6683 9
6727 9
6521 9
6520 9
6681 9
6691 9
5978 9
5768 9
7227 17
7105 17
5982 17
