vid percent
DEN9 0
DEN9 0
DEN9 0
DEN9 5e-04
DEN9 0.0323
DEN9 0
DEN9 0.0835
DEN9 4e-04
DEN9 0
DEN9 0.1509
DEN9 0
DEN9 1.5306
DEN9 0.1834
DEN9 0
DEN9 0
DEN9 0
DEN10 0
DEN10 0
DEN10 0
DEN10 0.159
DEN10 0
DEN10 0
DEN10 0
DEN10 3.0864
DEN10 0
DEN10 0
DEN10 0
DEN10 0
DEN10 0
DEN10 0
DEN10 0.3378
DEN10 0
DEN10 0
DEN10 0
DEN10 0
DEN10 0
DEN10 0
DEN10 0
DEN10 0
DEN10 0
DEN10 0
DEN10 0
DEN10 0
DEN10 0
DEN10 0
DEN10 0
DEN10 0
DEN11 0
DEN11 0
DEN11 0
DEN11 0
DEN11 0
DEN11 0
DEN11 0
DEN11 0
DEN11 2.6552
DEN11 0
DEN11 0.6944
DEN11 0
DEN11 10.597
DEN11 1.2576
DEN11 0.0709
DEN11 0.0218
DEN11 0
DEN11 0
DEN11 5e-04
DEN11 3.4221
DEN11 6.3489
DEN11 1.6691
DEN11 0.0396
DEN11 2.3825
DEN11 1.0799
DEN11 0.006
DEN11 0
DEN11 0.6278
DEN11 0
DEN11 0
DEN11 0
DEN12 0.1527
DEN12 3.2101
DEN12 0
DEN12 0
DEN12 0
DEN12 0
DEN12 0
DEN12 0
DEN12 3e-04
DEN12 2.3411
DEN12 1.2291
DEN12 0
DEN12 0
DEN12 0.1056
DEN12 2.4411
DEN12 0
DEN12 0
DEN12 0
DEN12 0.0019
DEN12 0.7395
DEN12 0.4599
DEN12 0.3748
DEN12 3e-04
DEN12 0.4791
DEN12 0.4855
DEN12 4.5706
DEN12 0.0208
DEN12 0.3787
DEN12 0
DEN12 0
DEN12 0
DEN13 0
DEN13 0
DEN13 0
DEN13 0
DEN13 0
DEN13 0
DEN13 0
DEN13 0
DEN13 0
DEN13 0
DEN13 2.9122
DEN13 0.1142
DEN13 0
DEN13 0
DEN13 1.1594
DEN13 0
DEN13 0
DEN13 0
DEN13 0
DEN13 0
DEN13 0
DEN13 2.9944
DEN13 0
DEN13 0
DEN13 4.0246
DEN13 0
DEN13 0
DEN13 1.1302
DEN13 0
DEN13 0
DEN13 0
DEN14 0
DEN14 0
DEN14 0
DEN14 0
DEN14 0
DEN14 0
DEN14 0
DEN14 0
DEN14 0
DEN14 0
DEN14 0
DEN14 0
DEN14 0
DEN14 0
DEN14 0
DEN14 0
DEN14 0
DEN14 0
DEN14 0
DEN14 0
DEN14 0
DEN14 0
DEN14 0
DEN14 0
DEN14 0
DEN14 0
DEN14 0
DEN14 0
DEN14 0
DEN14 0
DEN14 1.8685
DEN15 0
DEN15 1.6147
DEN15 0
DEN15 0
DEN15 0
DEN15 0
DEN15 0
DEN15 0
DEN15 0.0024
DEN15 0.2537
DEN15 0.4498
DEN15 3.6062
DEN15 0
DEN15 0
DEN15 0
DEN15 0
DEN15 0
DEN15 0
DEN15 0
DEN15 0
DEN15 0.1372
DEN15 0
DEN15 0
DEN15 0.1005
DEN15 0.0513
DEN15 0.1999
DEN15 0
DEN15 0.2477
DEN15 0
DEN15 0
DEN15 0
DEN16 0
DEN16 0.1267
DEN16 0
DEN16 0
DEN16 0
DEN16 0
DEN16 0
DEN16 0
DEN16 0
DEN16 0
DEN16 0.4118
DEN16 0.3925
DEN16 0
DEN16 0
DEN16 0
DEN16 0
DEN16 0
DEN16 0
DEN16 0
DEN16 1.4298
DEN16 0.0021
DEN16 1.9627
DEN16 0
DEN16 0.0031
DEN16 1.6581
DEN16 0.4093
DEN16 0.0114
DEN16 0.2171
DEN16 0
DEN16 0
DEN16 0
DEN17 0
DEN17 2.3293
DEN17 0
DEN17 0
DEN17 0
DEN17 0
DEN17 0
DEN17 0
DEN17 0
DEN17 1.302
DEN17 0.8885
DEN17 0
DEN17 0
DEN17 0.0121
DEN17 2.1557
DEN17 0
DEN17 0
DEN17 0
DEN17 0
DEN17 0.2157
DEN17 0.1916
DEN17 2.4427
DEN17 0
DEN17 0.0958
DEN17 0.7788
DEN17 1.3486
DEN17 0
DEN17 1.8637
DEN17 0
DEN17 0
DEN17 0
DEN18 0
DEN18 0
DEN18 0
DEN18 0.2914
DEN18 0.3273
DEN18 0
DEN18 0
DEN18 3.9901
DEN18 0
DEN18 0
DEN18 0.8468
DEN18 0
DEN18 0
DEN18 0
DEN18 0.6506
DEN18 0
DEN18 0
DEN18 0
DEN18 0
DEN18 0.2854
DEN18 0
DEN18 0.6848
DEN18 0
DEN18 0
DEN18 0.3627
DEN18 0
DEN18 0
DEN18 1.6899
DEN18 0
DEN18 0
DEN18 0
DEN19 0
DEN19 0
DEN19 0
DEN19 0
DEN19 0
DEN19 0
DEN19 0
DEN19 0
DEN19 0
DEN19 0
DEN19 0.1167
DEN19 1.3013
DEN19 0
DEN19 0
DEN19 0.1345
DEN19 0
DEN19 0
DEN19 0
DEN19 0
DEN19 0
DEN19 0
DEN19 5.0701
DEN19 0
DEN19 0
DEN19 2.8662
DEN19 0
DEN19 0
DEN19 0.2241
DEN19 0
DEN19 0
DEN19 0
DEN20 0
DEN20 1.212
DEN20 0
DEN20 0
DEN20 0
DEN20 0
DEN20 0
DEN20 0
DEN20 0
DEN20 0.0838
DEN20 2.2956
DEN20 0.131
DEN20 0
DEN20 0.0025
DEN20 0.4261
DEN20 0
DEN20 0
DEN20 0
DEN20 0
DEN20 1.7997
DEN20 0.2462
DEN20 2.4607
DEN20 0
DEN20 0.1714
DEN20 1.8413
DEN20 2.4919
DEN20 8.2053
DEN20 1.1463
DEN20 0
DEN20 0
DEN20 0
DEN21 0.0527
DEN21 2.0578
DEN21 0
DEN21 12.2544
DEN21 0
DEN21 0
DEN21 0.5748
DEN21 0.9292
DEN21 0
DEN21 3.3741
DEN21 0
DEN21 0
DEN21 0
DEN21 0.0167
DEN21 0
DEN21 0
DEN21 0
DEN21 0
DEN21 0
DEN21 0.0018
DEN21 0.2527
DEN21 0
DEN21 7e-04
DEN21 0.1491
DEN21 9e-04
DEN21 0.0853
DEN21 0.0023
DEN21 0.0118
DEN21 0
DEN21 0
DEN21 0
DEN22 0
DEN22 0.7422
DEN22 0
DEN22 0
DEN22 0
DEN22 0
DEN22 0
DEN22 0
DEN22 0.3602
DEN22 0
DEN22 0.2571
DEN22 7.3136
DEN22 0.2002
DEN22 0
DEN22 0
DEN22 0
DEN22 0
DEN22 0
DEN22 0
DEN22 0
DEN22 0.1307
DEN22 0
DEN22 0
DEN22 0.0377
DEN22 0
DEN22 0
DEN22 0
DEN22 0
DEN22 0
DEN22 0
DEN22 0
DEN23 0
DEN23 1.1794
DEN23 0
DEN23 0.733
DEN23 0
DEN23 0
DEN23 12.0787
DEN23 3.38
DEN23 0
DEN23 0.03
DEN23 0.2291
DEN23 0
DEN23 0
DEN23 0.0162
DEN23 0.1173
DEN23 0
DEN23 0
DEN23 0
DEN23 0
DEN23 0.403
DEN23 0.2022
DEN23 0.019
DEN23 0
DEN23 0.0825
DEN23 0.0337
DEN23 1.4834
DEN23 0.0227
DEN23 0.064
DEN23 0
DEN23 0
DEN23 0
DEN24 0
DEN24 0
DEN24 0
DEN24 0
DEN24 0
DEN24 0
DEN24 0
DEN24 0
DEN24 0
DEN24 0
DEN24 3e-04
DEN24 0
DEN24 0
DEN24 0
DEN24 0
DEN24 0
DEN24 0
DEN24 0
DEN24 0
DEN24 0.029
DEN24 0
DEN24 0.0767
DEN24 0
DEN24 0
DEN24 0.0206
DEN24 0
DEN24 0.3497
DEN24 0.0495
DEN24 0
DEN24 0
DEN24 0
DEN25 0.0015
DEN25 4e-04
DEN25 0
DEN25 0
DEN25 0
DEN25 0
DEN25 0
DEN25 0
DEN25 0
DEN25 0
DEN25 0.0344
DEN25 0
DEN25 0
DEN25 0
DEN25 0
DEN25 0
DEN25 0
DEN25 0
DEN25 0.0017
DEN25 0.0224
DEN25 8e-04
DEN25 0
DEN25 4e-04
DEN25 8e-04
DEN25 0.104
DEN25 0.0118
DEN25 3.0601
DEN25 0.109
DEN25 0
DEN25 0
DEN25 0
DEN26 0
DEN26 0.6482
DEN26 0.0068
DEN26 1.3126
DEN26 0
DEN26 0.0013
DEN26 5.7202
DEN26 0.103
DEN26 0.0019
DEN26 0.5951
DEN26 0.3279
DEN26 0
DEN26 0
DEN26 11.5296
DEN26 0.0611
DEN26 0
DEN26 1.1685
DEN26 6e-04
DEN26 0
DEN26 1.328
DEN26 0.1169
DEN26 1.4914
DEN26 0
DEN26 0.0548
DEN26 0.4712
DEN26 0.0055
DEN26 7.0879
DEN26 0.3467
DEN26 0
DEN26 0
DEN26 0
DEN27 44.4011
DEN27 0.7913
DEN27 0
DEN27 0
DEN27 0
DEN27 0
DEN27 0
DEN27 0
DEN27 3.4831
DEN27 0
DEN27 1.0907
DEN27 0.2665
DEN27 2.4596
DEN27 0.7293
DEN27 3.1838
DEN27 0.0882
DEN27 0
DEN27 0
DEN27 2.8846
DEN27 0.0272
DEN27 15.3946
DEN27 0.9695
DEN27 3.5129
DEN27 6.8556
DEN27 0.3589
DEN27 4.3912
DEN27 0
DEN27 0.4239
DEN27 0
DEN27 0
DEN27 0
DEN28 0
DEN28 3.4375
DEN28 0
DEN28 0
DEN28 0
DEN28 0
DEN28 0.5101
DEN28 0
DEN28 4e-04
DEN28 1.6172
DEN28 0.1933
DEN28 0
DEN28 0
DEN28 0
DEN28 0.0104
DEN28 0
DEN28 0
DEN28 0
DEN28 0.0029
DEN28 0.8921
DEN28 0.2757
DEN28 0.0734
DEN28 1e-04
DEN28 0.1475
DEN28 0.1679
DEN28 1.616
DEN28 0.0119
DEN28 0.0978
DEN28 0
DEN28 0
DEN28 0
DEN29 0
DEN29 0
DEN29 0
DEN29 0
DEN29 0.1507
DEN29 0
DEN29 0
DEN29 0.866
DEN29 0
DEN29 0
DEN29 0.5621
DEN29 0
DEN29 0
DEN29 0
DEN29 0.1777
DEN29 0
DEN29 0
DEN29 0
DEN29 0
DEN29 0.1648
DEN29 0
DEN29 1.5618
DEN29 0
DEN29 0
DEN29 0.2709
DEN29 0
DEN29 0
DEN29 1.7419
DEN29 0
DEN29 0
DEN29 0
DEN30 0
DEN30 0
DEN30 0
DEN30 0
DEN30 4.8219
DEN30 0
DEN30 0
DEN30 8.9339
DEN30 0
DEN30 0
DEN30 1.3543
DEN30 4.3656
DEN30 0
DEN30 0
DEN30 0.0261
DEN30 0
DEN30 0
DEN30 0
DEN30 0
DEN30 0
DEN30 0
DEN30 0.3742
DEN30 0
DEN30 0
DEN30 0.3635
DEN30 0
DEN30 0
DEN30 0.7814
DEN30 0
DEN30 0
DEN30 0
DEN31 0
DEN31 2.1163
DEN31 0
DEN31 0
DEN31 0
DEN31 0
DEN31 0
DEN31 0
DEN31 0.0019
DEN31 0.1037
DEN31 0.2301
DEN31 3.8236
DEN31 0.0068
DEN31 0
DEN31 0
DEN31 0
DEN31 0
DEN31 0
DEN31 0
DEN31 0
DEN31 0.1774
DEN31 0
DEN31 0
DEN31 0.0972
DEN31 0.1656
DEN31 0.1518
DEN31 0
DEN31 0.1866
DEN31 0
DEN31 0
DEN31 0
DEN32 0
DEN32 0
DEN32 0.0064
DEN32 1.0987
DEN32 0
DEN32 2e-04
DEN32 10.9052
DEN32 0.2303
DEN32 0.0026
DEN32 0.2676
DEN32 1e-04
DEN32 0
DEN32 0
DEN32 4.0976
DEN32 0.0302
DEN32 0
DEN32 8.4881
DEN32 0.0108
DEN32 0.798
DEN32 0.0261
DEN32 0
DEN32 5e-04
DEN32 0.4052
DEN32 0.0074
DEN32 0.0011
DEN32 0
DEN32 0
DEN32 0
DEN32 0
DEN32 0
DEN32 0
DEN33 0
DEN33 1.8061
DEN33 0
DEN33 0
DEN33 0
DEN33 0
DEN33 0
DEN33 0
DEN33 0
DEN33 2.8092
DEN33 4.1833
DEN33 0.5903
DEN33 0
DEN33 0
DEN33 4.0928
DEN33 0
DEN33 0
DEN33 0
DEN33 0
DEN33 8.025
DEN33 0.3594
DEN33 3.1401
DEN33 0
DEN33 0.2544
DEN33 7.0722
DEN33 0.5264
DEN33 0.5138
DEN33 4.0708
DEN33 0
DEN33 0
DEN33 0
DEN34 0
DEN34 0
DEN34 0
DEN34 0
DEN34 0
DEN34 0
DEN34 0
DEN34 0
DEN34 0
DEN34 0
DEN34 0.1918
DEN34 1.1336
DEN34 0
DEN34 0
DEN34 0
DEN34 0
DEN34 0
DEN34 0
DEN34 0
DEN34 0
DEN34 0
DEN34 3e-04
DEN34 0
DEN34 0
DEN34 0.0396
DEN34 0
DEN34 0
DEN34 0.2922
DEN34 0
DEN34 0
DEN34 0
DEN35 0
DEN35 0
DEN35 0
DEN35 0
DEN35 0
DEN35 0
DEN35 0
DEN35 0
DEN35 0
DEN35 0
DEN35 0.6089
DEN35 0
DEN35 0
DEN35 0
DEN35 0
DEN35 0
DEN35 0
DEN35 0
DEN35 0
DEN35 2.0979
DEN35 0
DEN35 0.7407
DEN35 0
DEN35 0
DEN35 3.0317
DEN35 0
DEN35 2.0451
DEN35 2.8465
DEN35 0
DEN35 0
DEN35 0
DEN36 0
DEN36 0
DEN36 0
DEN36 0
DEN36 0
DEN36 0
DEN36 0
DEN36 0
DEN36 4.964
DEN36 0
DEN36 1.0177
DEN36 0
DEN36 0.2826
DEN36 0
DEN36 0
DEN36 0.1279
DEN36 0
DEN36 0
DEN36 0.2454
DEN36 2.8477
DEN36 0
DEN36 0
DEN36 5.1096
DEN36 0
DEN36 0.0802
DEN36 0
DEN36 0
DEN36 0.6088
DEN36 0
DEN36 0
DEN36 0
DEN37 0
DEN37 0.795
DEN37 0
DEN37 0
DEN37 0
DEN37 0.1729
DEN37 8.0939
DEN37 0.5671
DEN37 0
DEN37 5.4712
DEN37 0.1172
DEN37 0
DEN37 0
DEN37 0.0698
DEN37 0.0405
DEN37 0
DEN37 0
DEN37 0
DEN37 0
DEN37 0.0552
DEN37 0.0613
DEN37 0.0709
DEN37 0
DEN37 0.0324
DEN37 0.0158
DEN37 1.0213
DEN37 0.0782
DEN37 0.0129
DEN37 0
DEN37 0
DEN37 0
DEN38 0
DEN38 0
DEN38 0
DEN38 0
DEN38 0
DEN38 0
DEN38 0
DEN38 0
DEN38 0.0165
DEN38 0
DEN38 1.7447
DEN38 0
DEN38 0
DEN38 0
DEN38 0
DEN38 0
DEN38 0
DEN38 2e-04
DEN38 4.6073
DEN38 0.6718
DEN38 0
DEN38 0.4516
DEN38 0.9042
DEN38 0
DEN38 1.8041
DEN38 0
DEN38 0.5808
DEN38 2.2447
DEN38 0
DEN38 0
DEN38 0
DEN39 0
DEN39 0
DEN39 0
DEN39 0
DEN39 0
DEN39 0
DEN39 0
DEN39 0
DEN39 0
DEN39 0
DEN39 0.1585
DEN39 0.7903
DEN39 0
DEN39 0
DEN39 0
DEN39 0
DEN39 0
DEN39 0
DEN39 0
DEN39 0
DEN39 0
DEN39 0.0117
DEN39 0
DEN39 0
DEN39 0.1763
DEN39 0
DEN39 0
DEN39 0.1758
DEN39 0
DEN39 0
DEN39 0
DEN40 0
DEN40 0.1637
DEN40 0
DEN40 1e-04
DEN40 0
DEN40 0
DEN40 0
DEN40 0
DEN40 0.5786
DEN40 0
DEN40 0.1319
DEN40 0
DEN40 0.3896
DEN40 0.9403
DEN40 0
DEN40 0
DEN40 0
DEN40 0
DEN40 0
DEN40 1.2034
DEN40 12.34
DEN40 0.2148
DEN40 0
DEN40 2.4435
DEN40 0.6726
DEN40 0.157
DEN40 0.8698
DEN40 2.6455
DEN40 0
DEN40 0
DEN40 0
DEN41 0
DEN41 13.2539
DEN41 0
DEN41 1e-04
DEN41 0
DEN41 0
DEN41 0
DEN41 0
DEN41 0.8219
DEN41 0.0141
DEN41 0.6774
DEN41 0.4804
DEN41 2.7782
DEN41 3.192
DEN41 0.0923
DEN41 0
DEN41 0
DEN41 0
DEN41 0
DEN41 1.7914
DEN41 0.8424
DEN41 1.2727
DEN41 0
DEN41 0.8842
DEN41 2.3297
DEN41 0.0093
DEN41 0.0397
DEN41 0.5151
DEN41 0
DEN41 0
DEN41 0
DEN42 0
DEN42 0
DEN42 0
DEN42 0
DEN42 0
DEN42 0
DEN42 0
DEN42 0
DEN42 0.0043
DEN42 0
DEN42 0.2514
DEN42 0
DEN42 0
DEN42 0
DEN42 0.2551
DEN42 0
DEN42 0
DEN42 0
DEN42 7.2412
DEN42 0.4771
DEN42 0
DEN42 1.335
DEN42 0.8931
DEN42 0
DEN42 0.1603
DEN42 0
DEN42 0
DEN42 2.748
DEN42 0
DEN42 0
DEN42 0
DEN43 0
DEN43 0
DEN43 0
DEN43 0
DEN43 0
DEN43 0
DEN43 0
DEN43 0
DEN43 0
DEN43 0
DEN43 0.5595
DEN43 0
DEN43 0
DEN43 0
DEN43 0
DEN43 0
DEN43 0
DEN43 0
DEN43 0
DEN43 1.1259
DEN43 0
DEN43 0.3534
DEN43 0
DEN43 0
DEN43 1.3544
DEN43 0
DEN43 10.1992
DEN43 3.2267
DEN43 0
DEN43 0
DEN43 0
DEN44 0
DEN44 0
DEN44 0
DEN44 0
DEN44 0
DEN44 0
DEN44 0
DEN44 0
DEN44 0
DEN44 0
DEN44 0.2626
DEN44 0
DEN44 0
DEN44 0
DEN44 0
DEN44 0
DEN44 0
DEN44 0
DEN44 0
DEN44 1.5928
DEN44 0
DEN44 0.9066
DEN44 0
DEN44 0
DEN44 2.1979
DEN44 0
DEN44 1.0927
DEN44 4.3629
DEN44 0
DEN44 0
DEN44 0
DEN45 0
DEN45 1.8991
DEN45 0.0091
DEN45 1.0184
DEN45 0.0875
DEN45 0.1128
DEN45 1.628
DEN45 6.4489
DEN45 0.0025
DEN45 2.5534
DEN45 0.348
DEN45 0.1246
DEN45 0
DEN45 2.9291
DEN45 0.5907
DEN45 0
DEN45 2.6333
DEN45 0.0011
DEN45 0
DEN45 1.3538
DEN45 0.347
DEN45 0.6869
DEN45 0
DEN45 0.4268
DEN45 2.0385
DEN45 3.1426
DEN45 1.2343
DEN45 0.3546
DEN45 0
DEN45 0
DEN45 0
DEN46 0
DEN46 0.9953
DEN46 0
DEN46 0.1021
DEN46 0
DEN46 0
DEN46 0
DEN46 0.4229
DEN46 0
DEN46 0.0779
DEN46 0.5739
DEN46 0
DEN46 0
DEN46 0.0035
DEN46 0.065
DEN46 0
DEN46 0
DEN46 0
DEN46 0
DEN46 0.3517
DEN46 0.1687
DEN46 0.3385
DEN46 0
DEN46 0.0614
DEN46 0.8584
DEN46 0.0469
DEN46 10.3113
DEN46 1.1474
DEN46 0
DEN46 0
DEN46 0
DEN47 0
DEN47 0.837
DEN47 0
DEN47 0
DEN47 0
DEN47 0.2246
DEN47 1.5067
DEN47 0.3711
DEN47 0
DEN47 0.0353
DEN47 0.5457
DEN47 0
DEN47 0
DEN47 0.002
DEN47 0.2706
DEN47 0
DEN47 0
DEN47 0
DEN47 0
DEN47 0.155
DEN47 0.0277
DEN47 0.0546
DEN47 0
DEN47 0.0026
DEN47 0.0445
DEN47 1.1132
DEN47 0.3252
DEN47 0.0827
DEN47 0
DEN47 0
DEN47 0
DEN48 0
DEN48 0.4546
DEN48 0
DEN48 0
DEN48 0
DEN48 0
DEN48 0
DEN48 0
DEN48 0.338
DEN48 0
DEN48 1.2393
DEN48 0.1386
DEN48 0.2375
DEN48 2.7148
DEN48 0.6577
DEN48 0
DEN48 0
DEN48 0
DEN48 0.1302
DEN48 0.8707
DEN48 1.2402
DEN48 0.1529
DEN48 0.0021
DEN48 1.2114
DEN48 0.2376
DEN48 4.2226
DEN48 0
DEN48 0.2791
DEN48 0
DEN48 0
DEN48 0
DEN49 0
DEN49 0
DEN49 0
DEN49 0.8259
DEN49 0
DEN49 0
DEN49 0
DEN49 1.7135
DEN49 0
DEN49 0
DEN49 2.6181
DEN49 0.023
DEN49 0
DEN49 0
DEN49 0.6884
DEN49 0
DEN49 0
DEN49 0
DEN49 0
DEN49 7.4755
DEN49 0
DEN49 0.6653
DEN49 0
DEN49 0
DEN49 3.6497
DEN49 0
DEN49 0.2033
DEN49 1.6639
DEN49 0
DEN49 0
DEN49 0
DEN50 0
DEN50 0.2911
DEN50 0
DEN50 0
DEN50 0
DEN50 0
DEN50 0
DEN50 0
DEN50 0
DEN50 0.0851
DEN50 0
DEN50 0
DEN50 0
DEN50 0.0106
DEN50 0
DEN50 0
DEN50 0
DEN50 0
DEN50 0
DEN50 3e-04
DEN50 0.0605
DEN50 2e-04
DEN50 0
DEN50 0.0272
DEN50 0.0011
DEN50 0.2127
DEN50 0
DEN50 0.0043
DEN50 0
DEN50 0
DEN50 0
DEN51 0
DEN51 0
DEN51 0
DEN51 0.1964
DEN51 0
DEN51 0
DEN51 0
DEN51 3.0241
DEN51 0
DEN51 0
DEN51 2.4507
DEN51 0
DEN51 0
DEN51 0
DEN51 0.0971
DEN51 0
DEN51 0
DEN51 0
DEN51 0
DEN51 8.9832
DEN51 0
DEN51 2.2052
DEN51 0
DEN51 0
DEN51 8.455
DEN51 0
DEN51 1.5154
DEN51 5.2105
DEN51 0
DEN51 0
DEN51 0
DEN52 0
DEN52 0.9017
DEN52 0
DEN52 0
DEN52 0
DEN52 0
DEN52 0
DEN52 0
DEN52 0
DEN52 0.0169
DEN52 2.9089
DEN52 0.3004
DEN52 0
DEN52 0
DEN52 1.0105
DEN52 0
DEN52 0
DEN52 0
DEN52 0
DEN52 4.4754
DEN52 0.0611
DEN52 4.2203
DEN52 0
DEN52 0.0606
DEN52 4.1563
DEN52 0.0733
DEN52 0.3253
DEN52 2.7788
DEN52 0
DEN52 0
DEN52 0
DEN53 0
DEN53 0
DEN53 0
DEN53 0
DEN53 0
DEN53 0
DEN53 0
DEN53 0
DEN53 2.8383
DEN53 0
DEN53 0.2757
DEN53 0
DEN53 0.325
DEN53 0
DEN53 0
DEN53 0
DEN53 0
DEN53 0
DEN53 0.0026
DEN53 1.2214
DEN53 0.0438
DEN53 0
DEN53 2.3783
DEN53 0.5696
DEN53 0
DEN53 0
DEN53 0
DEN53 0.2724
DEN53 0
DEN53 0
DEN53 0
DEN54 0
DEN54 0
DEN54 0
DEN54 0
DEN54 0
DEN54 0
DEN54 0
DEN54 0
DEN54 3.0213
DEN54 0
DEN54 0.5158
DEN54 0
DEN54 0.4176
DEN54 0
DEN54 0.002
DEN54 0.0023
DEN54 0
DEN54 0
DEN54 11.1822
DEN54 2.0948
DEN54 0
DEN54 0
DEN54 3.2601
DEN54 0
DEN54 0.1751
DEN54 0
DEN54 0
DEN54 0.4825
DEN54 0
DEN54 0
DEN54 0
DEN55 0
DEN55 0
DEN55 0
DEN55 0
DEN55 0
DEN55 0
DEN55 0
DEN55 0
DEN55 0
DEN55 0
DEN55 0.2678
DEN55 0
DEN55 0
DEN55 0
DEN55 0
DEN55 0
DEN55 0
DEN55 0
DEN55 0.0062
DEN55 1.6393
DEN55 0.0215
DEN55 0.6745
DEN55 0.0012
DEN55 0.0307
DEN55 1.298
DEN55 0.0866
DEN55 19.1189
DEN55 3.9638
DEN55 0
DEN55 0
DEN55 0
DEN56 0
DEN56 0.7272
DEN56 0.0019
DEN56 0.0585
DEN56 0
DEN56 2e-04
